	ABC.id
7745	chr11:109816912-109817412_RDX
7737	chr11:109816912-109817412_FDX1
7746	chr11:109940085-109940585_RDX
7739	chr11:109940894-109941394_FDX1
7747	chr11:109940894-109941394_RDX
7740	chr11:109946996-109947496_FDX1
7749	chr11:110188122-110188622_RDX
7741	chr11:110188122-110188622_FDX1
7768	chr11:113425740-113426240_REXO2
7786	chr11:113425740-113426240_ZW10
7804	chr11:113484211-113484711_C11orf71
7787	chr11:113484211-113484711_ZW10
7778	chr11:113484211-113484711_RBM7
7769	chr11:113484211-113484711_REXO2
7760	chr11:113484211-113484711_USP28
7788	chr11:113485811-113486311_ZW10
7797	chr11:113485811-113486311_TTC12
7779	chr11:113485811-113486311_RBM7
7770	chr11:113485811-113486311_REXO2
7761	chr11:113485811-113486311_USP28
7789	chr11:113504986-113505486_ZW10
7806	chr11:113504986-113505486_C11orf71
7780	chr11:113504986-113505486_RBM7
7753	chr11:113504986-113505486_NNMT
7771	chr11:113504986-113505486_REXO2
7807	chr11:113505592-113506092_C11orf71
7754	chr11:113505592-113506092_NNMT
7763	chr11:113505592-113506092_USP28
7791	chr11:113534275-113535187_ZW10
7773	chr11:113534275-113535187_REXO2
7808	chr11:113534275-113535187_C11orf71
7755	chr11:113534275-113535187_NNMT
7764	chr11:113534275-113535187_USP28
7801	chr11:113535749-113536249_TTC12
7756	chr11:113535749-113536249_NNMT
7793	chr11:113601543-113602043_ZW10
7766	chr11:113601543-113602043_USP28
7810	chr11:113601543-113602043_C11orf71
7802	chr11:113601543-113602043_TTC12
7757	chr11:113601543-113602043_NNMT
7776	chr11:114255076-114255576_REXO2
7785	chr11:114255076-114255576_RBM7
7767	chr11:114255076-114255576_USP28
7758	chr11:114255076-114255576_NNMT
7794	chr11:114255076-114255576_ZW10
7819	chr11:116601730-116602230_PAFAH1B2
7818	chr11:116601730-116602230_RNF214
7817	chr11:116601730-116602230_PCSK7
7815	chr11:116601730-116602230_SIDT2
7813	chr11:116601730-116602230_CEP164
7836	chr11:118475203-118475703_ARCN1
7866	chr11:118475203-118475703_HYOU1
7862	chr11:118475203-118475703_SLC37A4
7858	chr11:118475203-118475703_RPS25
7855	chr11:118475203-118475703_IFT46
7852	chr11:118475203-118475703_KMT2A
7844	chr11:118475203-118475703_DDX6
7841	chr11:118475203-118475703_UBE4A
7832	chr11:118475203-118475703_MCAM
7870	chr11:118475203-118475703_TMEM25
7827	chr11:118475203-118475703_USP2
7881	chr11:118475203-118475703_ATP5L
7823	chr11:118475203-118475703_PHLDB1
7884	chr11:118475203-118475703_CD3D
7887	chr11:118475203-118475703_DPAGT1
7895	chr11:118475203-118475703_C2CD2L
7899	chr11:118475203-118475703_RNF26
7911	chr11:118475203-118475703_H2AFX
7919	chr11:118475203-118475703_HMBS
7877	chr11:118475203-118475703_NLRX1
7828	chr11:118716925-118717425_USP2
7821	chr11:118716925-118717425_TMPRSS4
7863	chr11:118716925-118717425_SLC37A4
7837	chr11:118716925-118717425_ARCN1
7856	chr11:118716925-118717425_IFT46
7824	chr11:118716925-118717425_PHLDB1
7849	chr11:118716925-118717425_CBL
7840	chr11:118716925-118717425_IL10RA
7878	chr11:118716925-118717425_NLRX1
7912	chr11:118716925-118717425_H2AFX
7908	chr11:118716925-118717425_BCL9L
7904	chr11:118716925-118717425_CCDC84
7900	chr11:118716925-118717425_RNF26
7872	chr11:118933462-118933962_TMEM25
7868	chr11:118933462-118933962_HYOU1
7879	chr11:118933462-118933962_NLRX1
7864	chr11:118933462-118933962_SLC37A4
7875	chr11:118933462-118933962_VPS11
7846	chr11:118933462-118933962_DDX6
7825	chr11:118933462-118933962_PHLDB1
7857	chr11:118933462-118933962_IFT46
7829	chr11:118933462-118933962_USP2
7854	chr11:118933462-118933962_KMT2A
7897	chr11:118933462-118933962_C2CD2L
7886	chr11:118933462-118933962_CD3D
7909	chr11:118933462-118933962_BCL9L
7893	chr11:118933462-118933962_HINFP
7894	chr11:119465357-119465857_HINFP
7830	chr11:119465357-119465857_USP2
7835	chr11:119465357-119465857_MCAM
7847	chr11:119465357-119465857_DDX6
7826	chr11:119465357-119465857_PHLDB1
7927	chr11:119465357-119465857_TMEM136
7861	chr11:119465357-119465857_RPS25
7925	chr11:119465357-119465857_ARHGEF12
7923	chr11:119465357-119465857_OAF
7869	chr11:119465357-119465857_HYOU1
7922	chr11:119465357-119465857_HMBS
7914	chr11:119465357-119465857_H2AFX
7876	chr11:119465357-119465857_VPS11
7898	chr11:119465357-119465857_C2CD2L
7851	chr11:119465357-119465857_CBL
7929	chr11:120205455-120205955_SC5D
7939	chr11:123939995-123940495_NRGN
7948	chr11:123939995-123940495_SPA17
7962	chr11:123939995-123940495_MSANTD2
7971	chr11:123939995-123940495_CCDC15
7957	chr11:123939995-123940495_VWA5A
7930	chr11:123939995-123940495_SIAE
7958	chr11:123950295-123950795_VWA5A
7963	chr11:123950295-123950795_MSANTD2
7940	chr11:123950295-123950795_NRGN
7981	chr11:123950295-123950795_ROBO3
7990	chr11:123950295-123950795_TBRG1
7931	chr11:123950295-123950795_SIAE
7999	chr11:123950295-123950795_ZNF202
7982	chr11:124041497-124041997_ROBO3
7941	chr11:124041497-124041997_NRGN
7951	chr11:124145981-124146481_SPA17
7974	chr11:124145981-124146481_CCDC15
7983	chr11:124145981-124146481_ROBO3
7952	chr11:124733631-124734131_SPA17
7934	chr11:124733631-124734131_SIAE
7975	chr11:124733631-124734131_CCDC15
8004	chr11:124733631-124734131_TMEM218
8014	chr11:124733631-124734131_EI24
8019	chr11:124733631-124734131_CHEK1
8024	chr11:124733631-124734131_FEZ1
8009	chr11:124733631-124734131_STT3A
7953	chr11:125402531-125403031_SPA17
7967	chr11:125402531-125403031_MSANTD2
8025	chr11:125402531-125403031_FEZ1
8010	chr11:125402531-125403031_STT3A
7994	chr11:125402531-125403031_TBRG1
7976	chr11:125402531-125403031_CCDC15
8015	chr11:125402531-125403031_EI24
8045	chr11:125402531-125403031_FOXRED1
8049	chr11:125402531-125403031_TIRAP
8011	chr11:125421569-125422069_STT3A
8006	chr11:125421569-125422069_TMEM218
7954	chr11:125421569-125422069_SPA17
8026	chr11:125421569-125422069_FEZ1
7936	chr11:125421569-125422069_SIAE
8034	chr11:125421569-125422069_ST3GAL4
8016	chr11:125421569-125422069_EI24
7986	chr11:125421569-125422069_ROBO3
8054	chr11:125421569-125422069_RPUSD4
8030	chr11:125421569-125422069_DCPS
8042	chr11:125421569-125422069_PUS3
8017	chr11:125422792-125423292_EI24
8027	chr11:125422792-125423292_FEZ1
8031	chr11:125422792-125423292_DCPS
8043	chr11:125422792-125423292_PUS3
7955	chr11:125422792-125423292_SPA17
7987	chr11:125422792-125423292_ROBO3
8007	chr11:125422792-125423292_TMEM218
7970	chr11:125423815-125424315_MSANTD2
8028	chr11:125423815-125424315_FEZ1
7947	chr11:125423815-125424315_NRGN
64369	chr11:129876739-129877239_ZBTB44
64365	chr11:129876739-129877239_APLP2
8132	chr11:134597123-134597623_ACAD8
8127	chr11:134738348-134738848_VPS26B
8137	chr11:134897309-134897809_THYN1
8140	chr11:134897309-134897809_NCAPD3
63028	chr12:47710234-47710734_AMIGO2
8523	chr12:47710234-47710734_SENP1
8618	chr12:47710234-47710734_SLC48A1
63027	chr12:47710234-47710734_SLC38A2
8528	chr12:47710234-47710734_VDR
63030	chr12:47710234-47710734_PCED1B
8515	chr12:47771113-47771613_RPAP3
8524	chr12:47771113-47771613_SENP1
8529	chr12:47771113-47771613_VDR
8619	chr12:47771113-47771613_SLC48A1
8519	chr12:47771113-47771613_HDAC7
63031	chr12:47771113-47771613_PCED1B
63029	chr12:47771113-47771613_AMIGO2
8596	chr12:48705033-48705533_WNT10B
8530	chr12:48705033-48705533_TUBA1B
8537	chr12:48705033-48705533_CCNT1
8542	chr12:48705033-48705533_ARF3
8606	chr12:48705033-48705533_ASB8
8582	chr12:48705033-48705533_TUBA1A
8552	chr12:48705033-48705533_KANSL2
8616	chr12:48705033-48705533_SLC48A1
8557	chr12:48705033-48705533_LMBR1L
8601	chr12:48705033-48705533_DDX23
8564	chr12:48705033-48705533_PFKM
8575	chr12:48705033-48705533_RHEBL1
8547	chr12:48705033-48705533_TMEM106C
8611	chr12:48705033-48705533_PRKAG1
8589	chr12:48705033-48705533_TUBA1C
8505	chr12:48705033-48705533_KMT2D
8520	chr12:48705033-48705533_SENP1
8516	chr12:48705033-48705533_HDAC7
8500	chr12:48705033-48705533_FKBP11
8570	chr12:48994699-48995199_ZNF641
8565	chr12:48994699-48995199_PFKM
8602	chr12:48994699-48995199_DDX23
8558	chr12:48994699-48995199_LMBR1L
8501	chr12:48994699-48995199_FKBP11
8597	chr12:48994699-48995199_WNT10B
8607	chr12:48994699-48995199_ASB8
8526	chr12:48994699-48995199_VDR
8617	chr12:48994699-48995199_SLC48A1
8507	chr12:49284397-49284897_KMT2D
8603	chr12:49284397-49284897_DDX23
8577	chr12:49284397-49284897_RHEBL1
8598	chr12:49284397-49284897_WNT10B
8584	chr12:49284397-49284897_TUBA1A
8608	chr12:49284397-49284897_ASB8
8539	chr12:49284397-49284897_CCNT1
8549	chr12:49284397-49284897_TMEM106C
8554	chr12:49284397-49284897_KANSL2
8592	chr12:49554074-49554574_TUBA1C
8634	chr12:49554074-49554574_MCRS1
8639	chr12:49554074-49554574_FMNL3
8604	chr12:49554074-49554574_DDX23
8599	chr12:49554074-49554574_WNT10B
8622	chr12:49554074-49554574_SPATS2
8628	chr12:49554074-49554574_TROAP
8545	chr12:49554074-49554574_ARF3
8503	chr12:49554074-49554574_FKBP11
8585	chr12:49554074-49554574_TUBA1A
8508	chr12:49554074-49554574_KMT2D
8675	chr12:49677263-49678218_COX14
8660	chr12:49677263-49678218_BCDIN3D
8629	chr12:49677263-49678218_TROAP
8534	chr12:49677263-49678218_TUBA1B
8615	chr12:49677263-49678218_PRKAG1
8556	chr12:49677263-49678218_KANSL2
8586	chr12:49677263-49678218_TUBA1A
8573	chr12:49677263-49678218_ZNF641
8605	chr12:49677263-49678218_DDX23
8504	chr12:49677263-49678218_FKBP11
8510	chr12:50432933-50433433_KMT2D
8665	chr12:50432933-50433433_SMARCD1
8656	chr12:50432933-50433433_NCKAP5L
8676	chr12:50432933-50433433_COX14
8636	chr12:50432933-50433433_MCRS1
8646	chr12:50432933-50433433_PRPF40B
8671	chr12:50432933-50433433_RACGAP1
8661	chr12:50432933-50433433_BCDIN3D
8535	chr12:50432933-50433433_TUBA1B
8713	chr12:50432933-50433433_METTL7A
8624	chr12:50432933-50433433_SPATS2
8681	chr12:50432933-50433433_LIMA1
8630	chr12:50432933-50433433_TROAP
8708	chr12:50432933-50433433_LARP4
8714	chr12:50435641-50436141_METTL7A
8662	chr12:50435641-50436141_BCDIN3D
8588	chr12:50435641-50436141_TUBA1A
8666	chr12:50435641-50436141_SMARCD1
8687	chr12:50435641-50436141_CERS5
8672	chr12:50435641-50436141_RACGAP1
8682	chr12:50435641-50436141_LIMA1
8704	chr12:50435641-50436141_ATF1
8696	chr12:50435641-50436141_SLC11A2
8677	chr12:50435641-50436141_COX14
8563	chr12:50435641-50436141_LMBR1L
8536	chr12:50435641-50436141_TUBA1B
8631	chr12:50435641-50436141_TROAP
8637	chr12:50435641-50436141_MCRS1
8642	chr12:50435641-50436141_FMNL3
8581	chr12:50435641-50436141_RHEBL1
8647	chr12:50435641-50436141_PRPF40B
8673	chr12:51295412-51295912_RACGAP1
8697	chr12:51295412-51295912_SLC11A2
8715	chr12:51295412-51295912_METTL7A
8720	chr12:51295412-51295912_LETMD1
8688	chr12:51295412-51295912_CERS5
8667	chr12:51295412-51295912_SMARCD1
8732	chr12:51295412-51295912_TFCP2
8750	chr12:51295412-51295912_DAZAP2
8705	chr12:51295412-51295912_ATF1
8727	chr12:51426733-51427233_CSRNP2
8716	chr12:51426733-51427233_METTL7A
8764	chr12:51426733-51427233_ACVR1B
8734	chr12:51720477-51720977_TFCP2
8722	chr12:51720477-51720977_LETMD1
8740	chr12:51720477-51720977_GALNT6
8694	chr12:51720477-51720977_DIP2B
8746	chr12:51720477-51720977_SMAGP
8752	chr12:51720477-51720977_DAZAP2
8767	chr12:51720477-51720977_ACVR1B
8742	chr12:52278337-52278837_GALNT6
8748	chr12:52278337-52278837_SMAGP
8762	chr12:52278337-52278837_NR4A1
8736	chr12:52278337-52278837_TFCP2
8701	chr12:52278337-52278837_SLC11A2
8730	chr12:52278337-52278837_CSRNP2
8769	chr12:52278337-52278837_ACVR1B
8724	chr12:52278337-52278837_LETMD1
8755	chr12:52279585-52280085_DAZAP2
8743	chr12:52279585-52280085_GALNT6
8737	chr12:52279585-52280085_TFCP2
8702	chr12:52279585-52280085_SLC11A2
8725	chr12:52279585-52280085_LETMD1
8731	chr12:52279585-52280085_CSRNP2
8768	chr12:52319746-52320246_ACVR1B
8700	chr12:52319746-52320246_SLC11A2
8747	chr12:52319746-52320246_SMAGP
8735	chr12:52319746-52320246_TFCP2
8908	chr12:53056042-53056542_SP1
8795	chr12:53056042-53056542_KRT18
8819	chr12:53056042-53056542_ESPL1
8859	chr12:53056042-53056542_ZNF740
8757	chr12:53056042-53056542_NR4A1
8867	chr12:53056042-53056542_SPRYD3
8851	chr12:53056042-53056542_C12orf10
8827	chr12:53056042-53056542_TARBP2
8788	chr12:53267923-53268423_AAAS
8844	chr12:53267923-53268423_CSAD
8766	chr12:53267923-53268423_ACVR1B
8828	chr12:53267923-53268423_TARBP2
8812	chr12:53267923-53268423_AMHR2
8804	chr12:53267923-53268423_PFDN5
8820	chr12:53267923-53268423_ESPL1
8884	chr12:53267923-53268423_KRT8
8868	chr12:53267923-53268423_SPRYD3
8773	chr12:53386794-53387294_MFSD5
8805	chr12:53386794-53387294_PFDN5
8869	chr12:53386794-53387294_SPRYD3
8797	chr12:53386794-53387294_KRT18
8837	chr12:53386794-53387294_ITGB7
8902	chr12:53386794-53387294_RARG
8789	chr12:53386794-53387294_AAAS
8821	chr12:53386794-53387294_ESPL1
8885	chr12:53386794-53387294_KRT8
8954	chr12:53758932-53759432_CBX5
8972	chr12:53758932-53759432_NFE2
8981	chr12:53758932-53759432_SMUG1
8989	chr12:53758932-53759432_HNRNPA1
8998	chr12:53758932-53759432_HOXC9
8822	chr12:53758932-53759432_ESPL1
8963	chr12:53758932-53759432_COPZ1
8946	chr12:53758932-53759432_HOXC6
8862	chr12:53758932-53759432_ZNF740
8886	chr12:53758932-53759432_KRT8
8911	chr12:53758932-53759432_SP1
8846	chr12:53758932-53759432_CSAD
8903	chr12:53758932-53759432_RARG
8895	chr12:53758932-53759432_ATF7
8941	chr12:53758932-53759432_ATP5G2
8774	chr12:53758932-53759432_MFSD5
8838	chr12:53758932-53759432_ITGB7
8782	chr12:53758932-53759432_EIF4B
8806	chr12:53758932-53759432_PFDN5
8798	chr12:53758932-53759432_KRT18
8887	chr12:53759647-53760147_KRT8
8791	chr12:53759647-53760147_AAAS
8807	chr12:53759647-53760147_PFDN5
8871	chr12:53759647-53760147_SPRYD3
8847	chr12:53759647-53760147_CSAD
8947	chr12:53759647-53760147_HOXC6
8815	chr12:53759647-53760147_AMHR2
8800	chr12:53764930-53765430_KRT18
8905	chr12:53764930-53765430_RARG
8848	chr12:53764930-53765430_CSAD
8792	chr12:53764930-53765430_AAAS
9000	chr12:53764930-53765430_HOXC9
8776	chr12:53764930-53765430_MFSD5
8840	chr12:53764930-53765430_ITGB7
8943	chr12:53764930-53765430_ATP5G2
8880	chr12:53764930-53765430_IGFBP6
8929	chr12:53764930-53765430_PRR13
8832	chr12:53764930-53765430_TARBP2
8888	chr12:53764930-53765430_KRT8
8983	chr12:53764930-53765430_SMUG1
8930	chr12:53815248-53815748_PRR13
8975	chr12:53815248-53815748_NFE2
8937	chr12:53815248-53815748_CALCOCO1
8801	chr12:53815248-53815748_KRT18
8992	chr12:53815248-53815748_HNRNPA1
8817	chr12:53815248-53815748_AMHR2
8984	chr12:53815248-53815748_SMUG1
8922	chr12:53815248-53815748_PCBP2
8793	chr12:53815248-53815748_AAAS
8841	chr12:53815248-53815748_ITGB7
8957	chr12:53815248-53815748_CBX5
8873	chr12:53815248-53815748_SPRYD3
8777	chr12:53815248-53815748_MFSD5
8865	chr12:53815248-53815748_ZNF740
8881	chr12:53815248-53815748_IGFBP6
8825	chr12:53815248-53815748_ESPL1
8889	chr12:53815248-53815748_KRT8
8785	chr12:53815248-53815748_EIF4B
8944	chr12:53815248-53815748_ATP5G2
8898	chr12:53815248-53815748_ATF7
8906	chr12:53815248-53815748_RARG
8966	chr12:53815248-53815748_COPZ1
9012	chr12:53815248-53815748_ZNF385A
8809	chr12:53815248-53815748_PFDN5
8949	chr12:53815248-53815748_HOXC6
8945	chr12:54342613-54343113_ATP5G2
8958	chr12:54342613-54343113_CBX5
8810	chr12:54342613-54343113_PFDN5
8931	chr12:54342613-54343113_PRR13
8818	chr12:54342613-54343113_AMHR2
8842	chr12:54342613-54343113_ITGB7
8858	chr12:54342613-54343113_C12orf10
8866	chr12:54342613-54343113_ZNF740
8882	chr12:54342613-54343113_IGFBP6
8890	chr12:54342613-54343113_KRT8
8786	chr12:54342613-54343113_EIF4B
9018	chr12:54342613-54343113_GTSF1
8907	chr12:54342613-54343113_RARG
8794	chr12:54342613-54343113_AAAS
9007	chr12:54342613-54343113_ITGA5
8923	chr12:54342613-54343113_PCBP2
8993	chr12:54342613-54343113_HNRNPA1
8802	chr12:54342613-54343113_KRT18
8976	chr12:54342613-54343113_NFE2
8986	chr12:55329006-55329506_SMUG1
9003	chr12:55329006-55329506_HOXC9
9048	chr12:55329006-55329506_CD63
9054	chr12:55329006-55329506_BLOC1S1
8968	chr12:55329006-55329506_COPZ1
9014	chr12:55329006-55329506_ZNF385A
9023	chr12:55329006-55329506_GDF11
8959	chr12:55329006-55329506_CBX5
9029	chr12:55329006-55329506_DGKA
8994	chr12:55329006-55329506_HNRNPA1
9024	chr12:55381571-55382071_GDF11
8995	chr12:55381571-55382071_HNRNPA1
9030	chr12:55381571-55382071_DGKA
9015	chr12:55381571-55382071_ZNF385A
9037	chr12:55381571-55382071_ORMDL2
8952	chr12:55381571-55382071_HOXC6
9078	chr12:55381571-55382071_PMEL
9049	chr12:55381571-55382071_CD63
8969	chr12:55381571-55382071_COPZ1
9055	chr12:55381571-55382071_BLOC1S1
9044	chr12:55382126-55382626_DNAJC14
9021	chr12:55382126-55382626_GTSF1
9005	chr12:55382126-55382626_HOXC9
9016	chr12:55382126-55382626_ZNF385A
8953	chr12:55382126-55382626_HOXC6
8979	chr12:55382126-55382626_NFE2
8988	chr12:55382126-55382626_SMUG1
9073	chr12:55382126-55382626_CDK2
9045	chr12:55582700-55583200_DNAJC14
9080	chr12:55582700-55583200_PMEL
9074	chr12:55582700-55583200_CDK2
9017	chr12:55582700-55583200_ZNF385A
9091	chr12:55582700-55583200_MYL6
9057	chr12:55582700-55583200_BLOC1S1
9051	chr12:55582700-55583200_CD63
9140	chr12:55582700-55583200_RPS26
9039	chr12:55582700-55583200_ORMDL2
9068	chr12:55582700-55583200_RAB5B
9022	chr12:55582700-55583200_GTSF1
9133	chr12:55582700-55583200_MYL6B
9119	chr12:55582700-55583200_ESYT1
9112	chr12:55582700-55583200_SUOX
9026	chr12:55582700-55583200_GDF11
9208	chr12:56440818-56441318_NABP2
9196	chr12:56440818-56441318_COQ10A
9154	chr12:56440818-56441318_IL23A
9172	chr12:56440818-56441318_BAZ2A
9178	chr12:56440818-56441318_ATP5B
9190	chr12:56440818-56441318_TIMELESS
9160	chr12:56440818-56441318_ANKRD52
9184	chr12:56440818-56441318_PTGES3
9064	chr12:56440818-56441318_SARNP
9202	chr12:56440818-56441318_PAN2
9214	chr12:56440818-56441318_SMARCC2
9228	chr12:56440818-56441318_TAC3
9085	chr12:56440818-56441318_ERBB3
9099	chr12:56440818-56441318_IKZF4
9081	chr12:56440818-56441318_PMEL
9113	chr12:56440818-56441318_SUOX
9120	chr12:56440818-56441318_ESYT1
9127	chr12:56440818-56441318_PA2G4
9148	chr12:56440818-56441318_RPL41
9220	chr12:56440818-56441318_ZBTB39
9134	chr12:56440818-56441318_MYL6B
9141	chr12:56440818-56441318_RPS26
9266	chr12:56440818-56441318_CNPY2
9052	chr12:56440818-56441318_CD63
9248	chr12:56440818-56441318_RNF41
9242	chr12:56440818-56441318_SPRYD4
9058	chr12:56440818-56441318_BLOC1S1
9236	chr12:56440818-56441318_STAT2
9040	chr12:56440818-56441318_ORMDL2
9075	chr12:56440818-56441318_CDK2
9047	chr12:57092765-57093265_DNAJC14
9100	chr12:57092765-57093265_IKZF4
9243	chr12:57092765-57093265_SPRYD4
9237	chr12:57092765-57093265_STAT2
9114	chr12:57092765-57093265_SUOX
9221	chr12:57092765-57093265_ZBTB39
9121	chr12:57092765-57093265_ESYT1
9209	chr12:57092765-57093265_NABP2
9203	chr12:57092765-57093265_PAN2
9028	chr12:57092765-57093265_GDF11
9167	chr12:57092765-57093265_CS
9155	chr12:57092765-57093265_IL23A
9272	chr12:57092765-57093265_B4GALNT1
9335	chr12:57092765-57093265_MBD6
9204	chr12:57271716-57272216_PAN2
9230	chr12:57271716-57272216_TAC3
9238	chr12:57271716-57272216_STAT2
9343	chr12:57271716-57272216_DDIT3
9350	chr12:57271716-57272216_DCTN2
9322	chr12:57271716-57272216_PIP4K2C
9419	chr12:57271716-57272216_CTDSP2
9371	chr12:57271716-57272216_ARHGEF25
9377	chr12:57271716-57272216_CYP27B1
9389	chr12:57271716-57272216_MARCH9
9244	chr12:57271716-57272216_SPRYD4
9301	chr12:57271716-57272216_KIF5A
9364	chr12:57271716-57272216_SHMT2
9395	chr12:57271716-57272216_METTL1
9413	chr12:57271716-57272216_TSPAN31
9071	chr12:57271716-57272216_RAB5B
9087	chr12:57271716-57272216_ERBB3
9108	chr12:57271716-57272216_ZC3H10
9035	chr12:57271716-57272216_DGKA
9129	chr12:57271716-57272216_PA2G4
9156	chr12:57271716-57272216_IL23A
9122	chr12:57271716-57272216_ESYT1
9168	chr12:57271716-57272216_CS
9239	chr12:57381231-57381731_STAT2
9109	chr12:57381231-57381731_ZC3H10
9414	chr12:57381231-57381731_TSPAN31
9316	chr12:57381231-57381731_STAT6
9102	chr12:57381231-57381731_IKZF4
9163	chr12:57381231-57381731_ANKRD52
9095	chr12:57381231-57381731_MYL6
9384	chr12:57381231-57381731_AVIL
9378	chr12:57381231-57381731_CYP27B1
9088	chr12:57381231-57381731_ERBB3
9330	chr12:57381231-57381731_MARS
9396	chr12:57381231-57381731_METTL1
9365	chr12:57381231-57381731_SHMT2
9137	chr12:57381231-57381731_MYL6B
9181	chr12:57381231-57381731_ATP5B
9269	chr12:57381231-57381731_CNPY2
9337	chr12:57381231-57381731_MBD6
9257	chr12:57381231-57381731_NACA
9130	chr12:57381231-57381731_PA2G4
9205	chr12:57381231-57381731_PAN2
9151	chr12:57381231-57381731_RPL41
9187	chr12:57381231-57381731_PTGES3
9274	chr12:57381231-57381731_B4GALNT1
9123	chr12:57381231-57381731_ESYT1
9281	chr12:57381231-57381731_STAC3
9323	chr12:57381231-57381731_PIP4K2C
9116	chr12:57381231-57381731_SUOX
9217	chr12:57381231-57381731_SMARCC2
9345	chr12:57381996-57382496_DDIT3
9352	chr12:57381996-57382496_DCTN2
9317	chr12:57381996-57382496_STAT6
9373	chr12:57381996-57382496_ARHGEF25
9379	chr12:57381996-57382496_CYP27B1
9366	chr12:57381996-57382496_SHMT2
9324	chr12:57381996-57382496_PIP4K2C
9252	chr12:57381996-57382496_RNF41
9138	chr12:57381996-57382496_MYL6B
9110	chr12:57381996-57382496_ZC3H10
9282	chr12:57381996-57382496_STAC3
9224	chr12:57381996-57382496_ZBTB39
9218	chr12:57381996-57382496_SMARCC2
9152	chr12:57381996-57382496_RPL41
9206	chr12:57381996-57382496_PAN2
9200	chr12:57381996-57382496_COQ10A
9194	chr12:57381996-57382496_TIMELESS
9145	chr12:57381996-57382496_RPS26
9158	chr12:57381996-57382496_IL23A
9415	chr12:57381996-57382496_TSPAN31
9164	chr12:57381996-57382496_ANKRD52
9391	chr12:57381996-57382496_MARCH9
9103	chr12:57381996-57382496_IKZF4
9096	chr12:57381996-57382496_MYL6
9240	chr12:57381996-57382496_STAT2
9409	chr12:57381996-57382496_CDK4
9397	chr12:57381996-57382496_METTL1
9271	chr12:57385160-57385660_CNPY2
9171	chr12:57385160-57385660_CS
9159	chr12:57385160-57385660_IL23A
9318	chr12:57385160-57385660_STAT6
9165	chr12:57385160-57385660_ANKRD52
9265	chr12:57385160-57385660_PRIM1
9097	chr12:57385160-57385660_MYL6
9233	chr12:57385160-57385660_TAC3
9404	chr12:57385160-57385660_TSFM
9104	chr12:57385160-57385660_IKZF4
9416	chr12:57385160-57385660_TSPAN31
9213	chr12:57385160-57385660_NABP2
9146	chr12:57385160-57385660_RPS26
9367	chr12:57385160-57385660_SHMT2
9226	chr12:58241414-58241914_ZBTB39
9234	chr12:58241414-58241914_TAC3
9277	chr12:58241414-58241914_B4GALNT1
9423	chr12:58241414-58241914_CTDSP2
9333	chr12:58241414-58241914_MARS
9399	chr12:58241414-58241914_METTL1
9411	chr12:58241414-58241914_CDK4
9326	chr12:58241414-58241914_PIP4K2C
9340	chr12:58241414-58241914_MBD6
9347	chr12:58241414-58241914_DDIT3
9354	chr12:58241414-58241914_DCTN2
9375	chr12:58241414-58241914_ARHGEF25
9381	chr12:58241414-58241914_CYP27B1
9305	chr12:58241414-58241914_KIF5A
9387	chr12:58241414-58241914_AVIL
9393	chr12:58241414-58241914_MARCH9
9298	chr12:58241414-58241914_INHBE
9405	chr12:58241414-58241914_TSFM
9417	chr12:58241414-58241914_TSPAN31
9285	chr12:58255356-58255856_STAC3
9278	chr12:58255356-58255856_B4GALNT1
9412	chr12:58255356-58255856_CDK4
9400	chr12:58255356-58255856_METTL1
9394	chr12:58255356-58255856_MARCH9
9388	chr12:58255356-58255856_AVIL
9376	chr12:58255356-58255856_ARHGEF25
9369	chr12:58255356-58255856_SHMT2
9406	chr12:58255356-58255856_TSFM
9362	chr12:58255356-58255856_R3HDM2
9355	chr12:58255356-58255856_DCTN2
9348	chr12:58255356-58255856_DDIT3
9334	chr12:58255356-58255856_MARS
9327	chr12:58255356-58255856_PIP4K2C
9320	chr12:58255356-58255856_STAT6
9299	chr12:58255356-58255856_INHBE
9292	chr12:58255356-58255856_OS9
63735	chr12:63371591-63372091_FAM19A2
63729	chr12:63371591-63372091_PPM1H
63731	chr12:63371591-63372091_TMEM5
63727	chr12:63371591-63372091_MON2
63736	chr12:63432403-63432903_FAM19A2
63730	chr12:63432403-63432903_PPM1H
9503	chr12:66060645-66061145_LEMD3
9502	chr12:66135042-66135542_TMBIM4
9500	chr12:66135042-66135542_LLPH
9496	chr12:66135042-66135542_HELB
64665	chr12:70017736-70018236_CCT2
64663	chr12:70017736-70018236_MDM2
64666	chr12:70017736-70018236_SLC35E3
64656	chr12:70017736-70018236_LYZ
64657	chr12:70017736-70018236_NUP107
64228	chr12:72115525-72116025_PTPRR
64223	chr12:72146620-72147120_TBC1D15
64231	chr12:72146620-72147120_THAP2
64229	chr12:72146620-72147120_PTPRR
64221	chr12:72146620-72147120_RAB21
64227	chr12:72146620-72147120_TMEM19
9506	chr12:74903073-74903573_ATXN7L3B
9531	chr12:76507506-76508006_NAP1L1
9511	chr12:76507506-76508006_OSBPL8
9507	chr12:76507506-76508006_E2F7
9532	chr12:76552432-76552932_NAP1L1
9516	chr12:76552432-76552932_KRR1
9512	chr12:76552432-76552932_OSBPL8
9525	chr12:76577189-76577689_BBS10
9513	chr12:76577189-76577689_OSBPL8
9517	chr12:76577189-76577689_KRR1
9533	chr12:76577189-76577689_NAP1L1
9529	chr12:76577189-76577689_ZDHHC17
