	group
38960	chr2.1
38989	chr2.1
41058	chr2.1
38961	chr2.1
38990	chr2.1
41912	chr2.1
38991	chr2.1
41059	chr2.1
41040	chr2.1
41961	chr2.1
41271	chr2.1
41929	chr2.1
41019	chr2.1
38962	chr2.1
41913	chr2.1
39134	chr2.1
39017	chr2.1
39162	chr2.1
41060	chr2.1
41020	chr2.1
41041	chr2.1
38992	chr2.1
39135	chr2.1
38963	chr2.1
41061	chr2.1
41963	chr2.1
41042	chr2.1
41947	chr2.1
38964	chr2.1
39164	chr2.1
41931	chr2.1
39019	chr2.1
39136	chr2.1
41273	chr2.1
41948	chr2.1
41274	chr2.1
41964	chr2.1
41062	chr2.1
41916	chr2.1
38994	chr2.1
38965	chr2.1
39137	chr2.1
41949	chr2.1
41044	chr2.1
41063	chr2.1
42021	chr2.1
41276	chr2.1
41934	chr2.1
41024	chr2.1
41950	chr2.1
41918	chr2.1
39139	chr2.1
39023	chr2.1
41919	chr2.1
41046	chr2.1
42082	chr2.1
41025	chr2.1
39141	chr2.1
41920	chr2.1
41968	chr2.1
39169	chr2.1
41952	chr2.1
42083	chr2.1
41279	chr2.1
38999	chr2.1
41027	chr2.1
39025	chr2.1
41067	chr2.1
39170	chr2.1
41921	chr2.1
42084	chr2.1
41969	chr2.1
41937	chr2.1
41953	chr2.1
41922	chr2.1
42026	chr2.1
41280	chr2.1
41954	chr2.1
41923	chr2.1
42086	chr2.1
39144	chr2.1
39172	chr2.1
41029	chr2.1
39027	chr2.1
41955	chr2.1
41281	chr2.1
39001	chr2.1
39145	chr2.1
41030	chr2.1
42028	chr2.1
41956	chr2.1
41070	chr2.1
39173	chr2.1
41973	chr2.1
41957	chr2.1
41925	chr2.1
39174	chr2.1
41031	chr2.1
39146	chr2.1
39029	chr2.1
42088	chr2.1
42029	chr2.1
39003	chr2.1
41941	chr2.1
42030	chr2.1
41053	chr2.1
41958	chr2.1
41926	chr2.1
39176	chr2.1
42435	chr2.1
41975	chr2.1
41959	chr2.1
41073	chr2.1
41943	chr2.1
41285	chr2.1
42090	chr2.1
42703	chr2.1
42436	chr2.1
41976	chr2.1
42704	chr2.1
64209	chr2.1
64201	chr2.1
64208	chr2.1
64203	chr2.1
64207	chr2.1
64200	chr2.1
64211	chr2.1
64213	chr2.1
65687	chr2.1
64219	chr2.1
65685	chr2.1
64218	chr2.1
65689	chr2.1
43506	chr2.1
43522	chr2.1
43514	chr2.1
43511	chr2.1
43528	chr2.1
43520	chr2.1
43508	chr2.1
43512	chr2.1
43524	chr2.1
43521	chr2.1
43525	chr2.1
43627	chr2.1
43607	chr2.1
43588	chr2.1
43595	chr2.1
43608	chr2.1
43602	chr2.1
43556	chr2.1
43562	chr2.1
43568	chr2.1
43582	chr2.1
43575	chr2.1
43616	chr2.1
43583	chr2.1
43603	chr2.1
43609	chr2.1
43576	chr2.1
43590	chr2.1
43591	chr2.1
43617	chr2.1
43584	chr2.1
43564	chr2.1
43577	chr2.1
43558	chr2.1
43611	chr2.1
43605	chr2.1
43618	chr2.1
43598	chr2.1
43578	chr2.1
43625	chr2.1
43571	chr2.1
43585	chr2.1
43632	chr2.1
43619	chr2.1
43566	chr2.1
43579	chr2.1
43593	chr2.1
43626	chr2.1
43612	chr2.1
43587	chr2.1
37872	chr2.1
37840	chr2.1
37848	chr2.1
43620	chr2.1
43613	chr2.1
37859	chr2.1
37873	chr2.1
37849	chr2.1
37845	chr2.1
37869	chr2.1
37853	chr2.1
37958	chr2.1
37994	chr2.1
37860	chr2.1
37921	chr2.1
37842	chr2.1
37945	chr2.1
37854	chr2.1
38002	chr2.1
38007	chr2.1
37968	chr2.1
37973	chr2.1
37907	chr2.1
37986	chr2.1
37913	chr2.1
37879	chr2.1
37963	chr2.1
38022	chr2.1
37969	chr2.1
37938	chr2.1
38015	chr2.1
37959	chr2.1
37875	chr2.1
37979	chr2.1
37867	chr2.1
37987	chr2.1
37995	chr2.1
37946	chr2.1
37861	chr2.1
37880	chr2.1
37964	chr2.1
37903	chr2.1
37898	chr2.1
37885	chr2.1
37914	chr2.1
37930	chr2.1
37843	chr2.1
37975	chr2.1
37868	chr2.1
38004	chr2.1
37894	chr2.1
37923	chr2.1
37886	chr2.1
37856	chr2.1
37909	chr2.1
37996	chr2.1
37931	chr2.1
37899	chr2.1
38016	chr2.1
37881	chr2.1
38023	chr2.1
38009	chr2.1
37965	chr2.1
37900	chr2.1
37905	chr2.1
37887	chr2.1
37953	chr2.1
37916	chr2.1
37961	chr2.1
37895	chr2.1
38024	chr2.1
37924	chr2.1
37910	chr2.1
37966	chr2.1
37932	chr2.1
38017	chr2.1
37940	chr2.1
38010	chr2.1
38293	chr2.1
37997	chr2.1
37857	chr2.1
37989	chr2.1
37976	chr2.1
37863	chr2.1
37948	chr2.1
38005	chr2.1
37911	chr2.1
37982	chr2.1
37878	chr2.1
37949	chr2.1
37990	chr2.1
37925	chr2.1
37864	chr2.1
37998	chr2.1
37888	chr2.1
37889	chr2.1
37942	chr2.1
37934	chr2.1
37912	chr2.1
38439	chr2.1
38012	chr2.1
38019	chr2.1
38289	chr2.1
38295	chr2.1
38436	chr2.1
37983	chr2.1
38442	chr2.1
38446	chr2.1
38020	chr2.1
38443	chr2.1
38296	chr2.1
38440	chr2.1
37927	chr2.1
37956	chr2.1
38001	chr2.1
37985	chr2.1
38447	chr2.1
38444	chr2.1
37891	chr2.1
38291	chr2.1
37928	chr2.1
37957	chr2.1
37936	chr2.1
38014	chr2.1
65185	chr2.1
65189	chr2.1
65181	chr2.1
65184	chr2.1
65188	chr2.1
65182	chr2.1
65186	chr2.1
65187	chr2.1
65183	chr2.1
65191	chr2.1
63146	chr2.1
63142	chr2.1
63145	chr2.1
64518	chr2.3
64520	chr2.3
64544	chr2.3
64528	chr2.3
64536	chr2.3
64557	chr2.3
64554	chr2.3
64538	chr2.3
64546	chr2.3
64530	chr2.3
64507	chr2.3
64522	chr2.3
64514	chr2.3
64555	chr2.3
64508	chr2.3
64523	chr2.3
64547	chr2.3
64515	chr2.3
64539	chr2.3
64533	chr2.3
64524	chr2.3
64548	chr2.3
64501	chr2.3
64553	chr2.3
63279	chr2.3
63280	chr2.3
40419	chr2.3
40457	chr2.3
40454	chr2.3
40422	chr2.3
40433	chr2.3
40447	chr2.3
40456	chr2.3
40463	chr2.3
40470	chr2.3
40449	chr2.3
40418	chr2.3
40472	chr2.3
40437	chr2.3
40458	chr2.3
40486	chr2.3
40455	chr2.3
40444	chr2.3
40423	chr2.3
40434	chr2.3
40448	chr2.3
40417	chr2.3
40466	chr2.3
40473	chr2.3
40446	chr2.3
40467	chr2.3
40428	chr2.3
40460	chr2.3
40406	chr2.3
40429	chr2.3
40475	chr2.3
40407	chr2.3
40476	chr2.3
40413	chr2.3
40408	chr2.3
40596	chr2.3
40477	chr2.3
40431	chr2.3
40409	chr2.3
40478	chr2.3
40415	chr2.3
40597	chr2.3
40982	chr2.3
40951	chr2.3
40969	chr2.3
40958	chr2.3
40692	chr2.3
40947	chr2.3
40941	chr2.3
40970	chr2.3
40983	chr2.3
40942	chr2.3
40966	chr2.3
40989	chr2.3
40994	chr2.3
40999	chr2.3
40943	chr2.3
41000	chr2.3
40961	chr2.3
40985	chr2.3
40995	chr2.3
40944	chr2.3
40972	chr2.3
40950	chr2.3
41004	chr2.3
40945	chr2.3
40955	chr2.3
40962	chr2.3
40980	chr2.3
40956	chr2.3
40997	chr2.3
41005	chr2.3
40998	chr2.3
40993	chr2.3
40981	chr2.3
40957	chr2.3
64568	chr2.3
64620	chr2.3
64633	chr2.3
64591	chr2.3
64630	chr2.3
64596	chr2.3
64570	chr2.3
64609	chr2.3
64635	chr2.3
65086	chr2.3
64563	chr2.3
64576	chr2.3
64615	chr2.3
64580	chr2.3
64569	chr2.3
64608	chr2.3
41211	chr2.3
41243	chr2.3
64582	chr2.3
64595	chr2.3
64621	chr2.3
64603	chr2.3
64577	chr2.3
64564	chr2.3
41209	chr2.3
41240	chr2.3
64579	chr2.3
64618	chr2.3
64605	chr2.3
64574	chr2.3
64561	chr2.3
64587	chr2.3
41142	chr2.3
64613	chr2.3
41224	chr2.3
41207	chr2.3
64600	chr2.3
64627	chr2.3
41225	chr2.3
64575	chr2.3
41208	chr2.3
64562	chr2.3
64610	chr2.3
41125	chr2.3
41204	chr2.3
64558	chr2.3
64571	chr2.3
41235	chr2.3
64597	chr2.3
41221	chr2.3
41139	chr2.3
41237	chr2.3
41206	chr2.3
64586	chr2.3
64573	chr2.3
64585	chr2.3
64572	chr2.3
64611	chr2.3
41126	chr2.3
41094	chr2.3
41154	chr2.3
41174	chr2.3
41105	chr2.3
41145	chr2.3
41131	chr2.3
41175	chr2.3
41186	chr2.3
41075	chr2.3
41196	chr2.3
41095	chr2.3
41165	chr2.3
41227	chr2.3
41176	chr2.3
41132	chr2.3
41086	chr2.3
41118	chr2.3
41106	chr2.3
41187	chr2.3
41228	chr2.3
41214	chr2.3
41244	chr2.3
41197	chr2.3
41256	chr2.3
41076	chr2.3
41215	chr2.3
41107	chr2.3
41097	chr2.3
41229	chr2.3
41198	chr2.3
41119	chr2.3
41188	chr2.3
41177	chr2.3
41257	chr2.3
41077	chr2.3
41178	chr2.3
41158	chr2.3
41199	chr2.3
41216	chr2.3
41258	chr2.3
41120	chr2.3
41231	chr2.3
41179	chr2.3
41200	chr2.3
41259	chr2.3
41190	chr2.3
41099	chr2.3
41295	chr2.3
41109	chr2.3
41121	chr2.3
41149	chr2.3
41079	chr2.3
41089	chr2.3
41135	chr2.3
41287	chr2.3
41260	chr2.3
41090	chr2.3
41170	chr2.3
41296	chr2.3
41080	chr2.3
41191	chr2.3
41180	chr2.3
41160	chr2.3
41122	chr2.3
41202	chr2.3
41249	chr2.3
41101	chr2.3
41137	chr2.3
41111	chr2.3
41171	chr2.3
41123	chr2.3
41091	chr2.3
41297	chr2.3
41081	chr2.3
41288	chr2.3
41261	chr2.3
41219	chr2.3
41182	chr2.3
41138	chr2.3
41124	chr2.3
41203	chr2.3
41102	chr2.3
41234	chr2.3
41250	chr2.3
41082	chr2.3
41262	chr2.3
41194	chr2.3
41251	chr2.3
41263	chr2.3
41173	chr2.3
41113	chr2.3
41083	chr2.3
41163	chr2.3
41093	chr2.3
41304	chr2.3
41264	chr2.3
41305	chr2.3
41114	chr2.3
41300	chr2.3
41292	chr2.3
41115	chr2.3
41306	chr2.3
41253	chr2.3
41266	chr2.3
41307	chr2.3
41308	chr2.3
41255	chr2.3
41318	chr2.3
41316	chr2.3
41312	chr2.3
41345	chr2.3
41338	chr2.3
41342	chr2.3
41323	chr2.3
41327	chr2.3
41374	chr2.3
41343	chr2.3
41339	chr2.3
41331	chr2.3
41364	chr2.3
41358	chr2.3
41346	chr2.3
41349	chr2.3
41352	chr2.3
41404	chr2.3
41397	chr2.3
41386	chr2.3
41382	chr2.3
41319	chr2.3
41313	chr2.3
41359	chr2.3
41398	chr2.3
41379	chr2.3
41365	chr2.3
41402	chr2.3
41368	chr2.3
41362	chr2.3
41332	chr2.3
41336	chr2.3
41412	chr2.3
41403	chr2.3
41388	chr2.3
41399	chr2.3
41410	chr2.3
41380	chr2.3
41357	chr2.3
41341	chr2.3
41363	chr2.3
41366	chr2.3
41360	chr2.3
41510	chr2.3
41393	chr2.3
41502	chr2.3
41377	chr2.3
41381	chr2.3
41514	chr2.3
41413	chr2.3
41414	chr2.3
41515	chr2.3
41503	chr2.3
41513	chr2.3
41517	chr2.3
41512	chr2.3
41504	chr2.3
41516	chr2.3
65235	chr2.6
65229	chr2.6
65234	chr2.6
65228	chr2.6
65237	chr2.6
65236	chr2.6
65238	chr2.6
65089	chr2.6
65703	chr2.6
65702	chr2.6
42535	chr2.6
42521	chr2.6
42514	chr2.6
42522	chr2.6
42529	chr2.6
42544	chr2.6
42537	chr2.6
42530	chr2.6
42556	chr2.6
42561	chr2.6
42516	chr2.6
42524	chr2.6
42517	chr2.6
42545	chr2.6
42546	chr2.6
42518	chr2.6
42553	chr2.6
42559	chr2.6
42519	chr2.6
42554	chr2.6
42533	chr2.6
42547	chr2.6
42564	chr2.6
42541	chr2.6
42585	chr2.6
42570	chr2.6
42579	chr2.6
42566	chr2.6
42572	chr2.6
42575	chr2.6
42581	chr2.6
42576	chr2.6
42582	chr2.6
42577	chr2.6
42590	chr2.6
42589	chr2.6
42594	chr2.6
65242	chr2.6
42658	chr2.6
42647	chr2.6
42635	chr2.6
42659	chr2.6
42648	chr2.6
42626	chr2.6
42649	chr2.6
42604	chr2.6
42610	chr2.6
42656	chr2.6
42639	chr2.6
42598	chr2.6
42634	chr2.6
42622	chr2.6
42616	chr2.6
42650	chr2.6
42651	chr2.6
42599	chr2.6
42675	chr2.6
42611	chr2.6
42617	chr2.6
42629	chr2.6
42670	chr2.6
42652	chr2.6
42618	chr2.6
42653	chr2.6
42682	chr2.6
42631	chr2.6
42642	chr2.6
42677	chr2.6
42619	chr2.6
42613	chr2.6
42601	chr2.6
42625	chr2.6
42607	chr2.6
42697	chr2.6
42691	chr2.6
42668	chr2.6
42673	chr2.6
42678	chr2.6
42687	chr2.6
42690	chr2.6
42674	chr2.6
42698	chr2.6
42696	chr2.6
42694	chr2.6
42688	chr2.6
42692	chr2.6
42684	chr2.6
42709	chr2.6
42721	chr2.6
42730	chr2.6
42731	chr2.6
42714	chr2.6
42723	chr2.6
42745	chr2.6
42759	chr2.6
42724	chr2.6
42760	chr2.6
42739	chr2.6
42725	chr2.6
42746	chr2.6
42740	chr2.6
42717	chr2.6
42753	chr2.6
42761	chr2.6
42754	chr2.6
42762	chr2.6
42748	chr2.6
42741	chr2.6
42727	chr2.6
42742	chr2.6
42719	chr2.6
42749	chr2.6
42728	chr2.6
42765	chr2.6
42772	chr2.6
42736	chr2.6
42756	chr2.6
42743	chr2.6
42773	chr2.6
42757	chr2.6
42768	chr2.6
42780	chr2.6
42775	chr2.6
42758	chr2.6
42778	chr2.6
42784	chr2.6
42769	chr2.6
42789	chr2.6
42788	chr2.6
64128	chr2.6
42800	chr2.6
42796	chr2.6
42799	chr2.6
64127	chr2.6
42804	chr2.6
42790	chr2.6
42798	chr2.6
42791	chr2.6
42805	chr2.6
42792	chr2.6
42803	chr2.6
62991	chr2.6
62989	chr2.6
62986	chr2.6
62987	chr2.6
63758	chr2.6
42909	chr2.6
42896	chr2.6
42863	chr2.6
42831	chr2.6
42886	chr2.6
42875	chr2.6
42807	chr2.6
42852	chr2.6
42897	chr2.6
42843	chr2.6
42819	chr2.6
42832	chr2.6
42844	chr2.6
42898	chr2.6
42820	chr2.6
42887	chr2.6
42821	chr2.6
42877	chr2.6
42809	chr2.6
42912	chr2.6
42833	chr2.6
42854	chr2.6
42888	chr2.6
42810	chr2.6
42878	chr2.6
42822	chr2.6
42834	chr2.6
42866	chr2.6
42889	chr2.6
42811	chr2.6
42914	chr2.6
42879	chr2.6
42835	chr2.6
42823	chr2.6
42812	chr2.6
42902	chr2.6
42836	chr2.6
42915	chr2.6
42939	chr2.6
42868	chr2.6
42848	chr2.6
42940	chr2.6
42825	chr2.6
42813	chr2.6
42903	chr2.6
42837	chr2.6
42869	chr2.6
42881	chr2.6
42957	chr2.6
42916	chr2.6
42917	chr2.6
42958	chr2.6
42924	chr2.6
42814	chr2.6
42838	chr2.6
42870	chr2.6
42850	chr2.6
42894	chr2.6
42815	chr2.6
42827	chr2.6
42883	chr2.6
42872	chr2.6
42919	chr2.6
42828	chr2.6
42816	chr2.6
42907	chr2.6
42817	chr2.6
42944	chr2.6
42961	chr2.6
42829	chr2.6
42841	chr2.6
42920	chr2.6
42972	chr2.6
42945	chr2.6
42973	chr2.6
42984	chr2.6
42908	chr2.6
42818	chr2.6
42830	chr2.6
42937	chr2.6
42954	chr2.6
42993	chr2.6
42951	chr2.6
42967	chr2.6
42990	chr2.6
42983	chr2.6
42971	chr2.6
42938	chr2.6
42955	chr2.6
42992	chr2.6
42969	chr2.6
42936	chr2.6
42981	chr2.6
42953	chr2.6
42974	chr2.6
42946	chr2.6
42963	chr2.6
42985	chr2.6
42929	chr2.6
42947	chr2.6
42964	chr2.6
42975	chr2.6
42978	chr2.6
42989	chr2.6
42950	chr2.6
42933	chr2.6
42949	chr2.6
42980	chr2.6
42991	chr2.6
42948	chr2.6
43005	chr2.6
42999	chr2.6
43000	chr2.6
43002	chr2.6
42996	chr2.6
42997	chr2.6
43003	chr2.6
43007	chr2.6
43010	chr2.6
43011	chr2.6
42998	chr2.6
43015	chr2.6
43014	chr2.6
43009	chr2.6
43013	chr2.6
43031	chr2.6
43051	chr2.6
43044	chr2.6
43029	chr2.6
43049	chr2.6
43027	chr2.6
43022	chr2.6
43050	chr2.6
43043	chr2.6
43030	chr2.6
43036	chr2.6
43041	chr2.6
43021	chr2.6
43045	chr2.6
43028	chr2.6
43054	chr2.6
43060	chr2.6
43066	chr2.6
43057	chr2.6
43078	chr2.6
43064	chr2.6
43034	chr2.6
43076	chr2.6
43025	chr2.6
43079	chr2.6
43073	chr2.6
43082	chr2.6
43070	chr2.6
43047	chr2.6
43077	chr2.6
43085	chr2.6
43026	chr2.6
43065	chr2.6
43059	chr2.6
43080	chr2.6
43048	chr2.6
43068	chr2.6
43039	chr2.6
43071	chr2.6
43087	chr2.6
65177	chr2.6
65179	chr2.6
43100	chr2.6
43113	chr2.6
43105	chr2.6
43097	chr2.6
43110	chr2.6
43114	chr2.6
43093	chr2.6
43102	chr2.6
43104	chr2.6
43095	chr2.6
43099	chr2.6
43112	chr2.6
43116	chr2.6
38942	chr21.1
38937	chr21.1
38948	chr21.1
38943	chr21.1
38941	chr21.1
38946	chr21.1
38944	chr21.1
38939	chr21.1
38932	chr21.1
38934	chr21.1
38940	chr21.1
38945	chr21.1
38933	chr21.1
38232	chr21.1
65671	chr21.1
65672	chr21.1
45230	chr3.4
45224	chr3.4
45212	chr3.4
45207	chr3.4
45225	chr3.4
45213	chr3.4
45214	chr3.4
45232	chr3.4
45220	chr3.4
45209	chr3.4
45221	chr3.4
45215	chr3.4
45222	chr3.4
45228	chr3.4
45234	chr3.4
45210	chr3.4
45217	chr3.4
45223	chr3.4
45229	chr3.4
45235	chr3.4
46485	chr3.8
46465	chr3.8
46486	chr3.8
46421	chr3.8
46509	chr3.8
46466	chr3.8
46423	chr3.8
46445	chr3.8
46424	chr3.8
46468	chr3.8
46425	chr3.8
46447	chr3.8
46426	chr3.8
46492	chr3.8
46449	chr3.8
46514	chr3.8
46471	chr3.8
46450	chr3.8
46515	chr3.8
46472	chr3.8
46493	chr3.8
46516	chr3.8
46494	chr3.8
46452	chr3.8
46430	chr3.8
46474	chr3.8
46495	chr3.8
46518	chr3.8
46453	chr3.8
46496	chr3.8
46433	chr3.8
46498	chr3.8
46520	chr3.8
46526	chr3.8
46478	chr3.8
46561	chr3.8
46435	chr3.8
46522	chr3.8
46479	chr3.8
46527	chr3.8
46458	chr3.8
46562	chr3.8
46436	chr3.8
46528	chr3.8
46524	chr3.8
46546	chr3.8
46502	chr3.8
46563	chr3.8
46437	chr3.8
46481	chr3.8
46564	chr3.8
46482	chr3.8
46438	chr3.8
46460	chr3.8
46530	chr3.8
46580	chr3.8
46439	chr3.8
46548	chr3.8
46461	chr3.8
46504	chr3.8
46581	chr3.8
46462	chr3.8
46440	chr3.8
46566	chr3.8
46649	chr3.8
46666	chr3.8
46683	chr3.8
46582	chr3.8
46633	chr3.8
46599	chr3.8
46583	chr3.8
46464	chr3.8
46534	chr3.8
46442	chr3.8
46551	chr3.8
46667	chr3.8
46617	chr3.8
46600	chr3.8
46751	chr3.8
46802	chr3.8
46685	chr3.8
46819	chr3.8
46768	chr3.8
46734	chr3.8
46634	chr3.8
46651	chr3.8
46700	chr3.8
46836	chr3.8
46853	chr3.8
46535	chr3.8
46870	chr3.8
46752	chr3.8
46686	chr3.8
46536	chr3.8
46718	chr3.8
46837	chr3.8
46585	chr3.8
46601	chr3.8
46871	chr3.8
46618	chr3.8
46769	chr3.8
46570	chr3.8
46687	chr3.8
46770	chr3.8
46719	chr3.8
46586	chr3.8
46602	chr3.8
46571	chr3.8
46838	chr3.8
46787	chr3.8
46636	chr3.8
46753	chr3.8
46637	chr3.8
46703	chr3.8
46688	chr3.8
46620	chr3.8
46587	chr3.8
46603	chr3.8
46538	chr3.8
46572	chr3.8
46737	chr3.8
46822	chr3.8
46873	chr3.8
46839	chr3.8
46771	chr3.8
46788	chr3.8
46604	chr3.8
46689	chr3.8
46704	chr3.8
46638	chr3.8
46841	chr3.8
46739	chr3.8
46574	chr3.8
46639	chr3.8
46557	chr3.8
46807	chr3.8
46605	chr3.8
46606	chr3.8
46590	chr3.8
46691	chr3.8
46808	chr3.8
46674	chr3.8
46623	chr3.8
46706	chr3.8
46541	chr3.8
46757	chr3.8
46575	chr3.8
46774	chr3.8
46723	chr3.8
46657	chr3.8
46740	chr3.8
46558	chr3.8
46859	chr3.8
46624	chr3.8
46887	chr3.8
46792	chr3.8
46758	chr3.8
46675	chr3.8
46741	chr3.8
46707	chr3.8
46607	chr3.8
46775	chr3.8
46641	chr3.8
46860	chr3.8
46559	chr3.8
46591	chr3.8
46576	chr3.8
46826	chr3.8
46759	chr3.8
46608	chr3.8
46592	chr3.8
46577	chr3.8
46560	chr3.8
46625	chr3.8
46642	chr3.8
46810	chr3.8
46776	chr3.8
46725	chr3.8
46693	chr3.8
46742	chr3.8
46694	chr3.8
46677	chr3.8
46609	chr3.8
46777	chr3.8
46862	chr3.8
46794	chr3.8
46845	chr3.8
46710	chr3.8
46778	chr3.8
46579	chr3.8
46762	chr3.8
46628	chr3.8
46611	chr3.8
46711	chr3.8
46696	chr3.8
46645	chr3.8
46864	chr3.8
46881	chr3.8
46662	chr3.8
46595	chr3.8
46891	chr3.8
46679	chr3.8
46779	chr3.8
46745	chr3.8
46865	chr3.8
46763	chr3.8
46729	chr3.8
46892	chr3.8
46646	chr3.8
46780	chr3.8
46797	chr3.8
46746	chr3.8
46680	chr3.8
46663	chr3.8
46697	chr3.8
46629	chr3.8
46866	chr3.8
46698	chr3.8
46664	chr3.8
46730	chr3.8
46613	chr3.8
46867	chr3.8
46748	chr3.8
46884	chr3.8
46911	chr3.8
46921	chr3.8
46900	chr3.8
46894	chr3.8
46906	chr3.8
46916	chr3.8
46833	chr3.8
46699	chr3.8
46731	chr3.8
46682	chr3.8
46631	chr3.8
46782	chr3.8
46799	chr3.8
46783	chr3.8
46800	chr3.8
46912	chr3.8
46715	chr3.8
46917	chr3.8
46749	chr3.8
46868	chr3.8
46922	chr3.8
46918	chr3.8
46801	chr3.8
46923	chr3.8
46767	chr3.8
46784	chr3.8
46869	chr3.8
46852	chr3.8
46886	chr3.8
46716	chr3.8
46903	chr3.8
46914	chr3.8
46920	chr3.8
46904	chr3.8
46915	chr3.8
47462	chr4.3
47442	chr4.3
47491	chr4.3
47464	chr4.3
47472	chr4.3
47454	chr4.3
47455	chr4.3
47492	chr4.3
47474	chr4.3
47456	chr4.3
47493	chr4.3
47504	chr4.3
47494	chr4.3
47514	chr4.3
47475	chr4.3
47447	chr4.3
47515	chr4.3
47495	chr4.3
47468	chr4.3
47521	chr4.3
47476	chr4.3
47505	chr4.3
47522	chr4.3
47540	chr4.3
47448	chr4.3
47506	chr4.3
47549	chr4.3
47460	chr4.3
47507	chr4.3
47487	chr4.3
47450	chr4.3
47533	chr4.3
47488	chr4.3
47551	chr4.3
47479	chr4.3
47552	chr4.3
47499	chr4.3
47558	chr4.3
47489	chr4.3
47564	chr4.3
47525	chr4.3
47509	chr4.3
63469	chr4.3
63474	chr4.3
47560	chr4.3
47510	chr4.3
47554	chr4.3
63464	chr4.3
47536	chr4.3
63459	chr4.3
47527	chr4.3
47566	chr4.3
63476	chr4.3
47529	chr4.3
47556	chr4.3
63460	chr4.3
47561	chr4.3
47528	chr4.3
47567	chr4.3
63475	chr4.3
63463	chr4.3
47544	chr4.3
47535	chr4.3
63473	chr4.3
47569	chr4.3
63467	chr4.3
63462	chr4.3
47539	chr4.3
63472	chr4.3
47548	chr4.3
47563	chr4.3
47530	chr4.3
48069	chr4.8
48140	chr4.8
48088	chr4.8
48141	chr4.8
48089	chr4.8
48142	chr4.8
48152	chr4.8
48106	chr4.8
48216	chr4.8
48072	chr4.8
48143	chr4.8
48174	chr4.8
48144	chr4.8
48073	chr4.8
48196	chr4.8
48154	chr4.8
48109	chr4.8
48155	chr4.8
48198	chr4.8
48219	chr4.8
48128	chr4.8
48220	chr4.8
48147	chr4.8
48076	chr4.8
48157	chr4.8
48094	chr4.8
48221	chr4.8
48179	chr4.8
48095	chr4.8
48130	chr4.8
48158	chr4.8
48112	chr4.8
48222	chr4.8
48131	chr4.8
48149	chr4.8
48078	chr4.8
48079	chr4.8
48132	chr4.8
48160	chr4.8
48097	chr4.8
48080	chr4.8
48224	chr4.8
48182	chr4.8
48133	chr4.8
48225	chr4.8
48162	chr4.8
48116	chr4.8
48183	chr4.8
48134	chr4.8
48099	chr4.8
48204	chr4.8
48184	chr4.8
48226	chr4.8
48206	chr4.8
48227	chr4.8
48185	chr4.8
48083	chr4.8
48165	chr4.8
48084	chr4.8
48120	chr4.8
48187	chr4.8
48167	chr4.8
48230	chr4.8
48188	chr4.8
48173	chr4.8
48234	chr4.8
48213	chr4.8
48171	chr4.8
48214	chr4.8
48172	chr4.8
48212	chr4.8
48169	chr4.8
65423	chr4.8
65425	chr4.8
65418	chr4.8
65421	chr4.8
64160	chr4.8
65422	chr4.8
64161	chr4.8
65424	chr4.8
64156	chr4.8
65414	chr4.8
64148	chr4.8
64155	chr4.8
65416	chr4.8
64151	chr4.8
64154	chr4.8
64164	chr4.8
65413	chr4.8
64162	chr4.8
64139	chr4.8
64152	chr4.8
64146	chr4.8
64134	chr4.8
64163	chr4.8
64135	chr4.8
48297	chr4.10
48306	chr4.10
48324	chr4.10
48308	chr4.10
48318	chr4.10
48302	chr4.10
48327	chr4.10
48309	chr4.10
48303	chr4.10
48304	chr4.10
48320	chr4.10
48322	chr4.10
48333	chr4.10
48381	chr4.10
48390	chr4.10
48396	chr4.10
48400	chr4.10
48392	chr4.10
48383	chr4.10
48387	chr4.10
48401	chr4.10
48393	chr4.10
48402	chr4.10
48399	chr4.10
48380	chr4.10
48394	chr4.10
65616	chr4.10
65622	chr4.10
65627	chr4.10
65620	chr4.10
65625	chr4.10
65619	chr4.10
65624	chr4.10
48404	chr4.10
48405	chr4.10
48409	chr4.11
48410	chr4.11
65695	chr4.11
65697	chr4.11
65698	chr4.11
65694	chr4.11
65361	chr4.11
63591	chr4.11
48449	chr4.11
48429	chr4.11
48439	chr4.11
48422	chr4.11
48460	chr4.11
48450	chr4.11
48451	chr4.11
48442	chr4.11
48424	chr4.11
48452	chr4.11
48417	chr4.11
48464	chr4.11
48455	chr4.11
48465	chr4.11
48456	chr4.11
48446	chr4.11
48437	chr4.11
48482	chr4.11
48485	chr4.11
48447	chr4.11
48467	chr4.11
48438	chr4.11
48474	chr4.11
48489	chr4.11
48487	chr4.11
48491	chr4.11
48475	chr4.11
48493	chr4.11
48503	chr4.11
48496	chr4.11
48504	chr4.11
48497	chr4.11
48499	chr4.11
48507	chr4.11
48500	chr4.11
48508	chr4.11
64979	chr4.11
64978	chr4.11
52065	chr6.1
52125	chr6.1
52001	chr6.1
52035	chr6.1
52051	chr6.1
52021	chr6.1
51987	chr6.1
52066	chr6.1
52036	chr6.1
52022	chr6.1
52003	chr6.1
52052	chr6.1
52097	chr6.1
52067	chr6.1
52023	chr6.1
52004	chr6.1
52098	chr6.1
51989	chr6.1
52083	chr6.1
52068	chr6.1
51977	chr6.1
52053	chr6.1
51990	chr6.1
52024	chr6.1
52039	chr6.1
52114	chr6.1
52084	chr6.1
52085	chr6.1
52025	chr6.1
52070	chr6.1
