	ABC.id
17324	chr1:46885807-46886307_MKNK1
17274	chr1:46885807-46886307_LRRC41
17251	chr1:46885807-46886307_PIK3R3
17302	chr1:46885807-46886307_IPP
17260	chr1:46885807-46886307_NSUN4
17377	chr1:46885807-46886307_STIL
17352	chr1:46885807-46886307_MOB3C
17310	chr1:46885807-46886307_EFCAB14
17288	chr1:46885807-46886307_UQCRH
17133	chr1:46885807-46886307_AKR1A1
17103	chr1:46885807-46886307_MMACHC
17200	chr1:46885807-46886307_DMBX1
17215	chr1:46885807-46886307_POMGNT1
17242	chr1:46885807-46886307_MAST2
17162	chr1:46885807-46886307_NASP
17191	chr1:46885807-46886307_TMEM69
17275	chr1:46887382-46887882_LRRC41
17216	chr1:46887382-46887882_POMGNT1
17104	chr1:46887382-46887882_MMACHC
17378	chr1:46887382-46887882_STIL
17289	chr1:46887382-46887882_UQCRH
17303	chr1:46887382-46887882_IPP
17353	chr1:46887382-46887882_MOB3C
17163	chr1:46887382-46887882_NASP
17144	chr1:46887382-46887882_PRDX1
17192	chr1:46887382-46887882_TMEM69
17252	chr1:46887382-46887882_PIK3R3
17182	chr1:46887382-46887882_GPBP1L1
17124	chr1:46887382-46887882_TESK2
17339	chr1:46887382-46887882_ATPAF1
17229	chr1:46887382-46887882_RAD54L
17340	chr1:46953409-46953909_ATPAF1
17312	chr1:46953409-46953909_EFCAB14
17202	chr1:46953409-46953909_DMBX1
17367	chr1:46953409-46953909_TAL1
17304	chr1:46953409-46953909_IPP
17290	chr1:46953409-46953909_UQCRH
17183	chr1:46953409-46953909_GPBP1L1
17193	chr1:46953409-46953909_TMEM69
17112	chr1:46953409-46953909_CCDC17
17164	chr1:46953409-46953909_NASP
17379	chr1:46953409-46953909_STIL
17145	chr1:46953409-46953909_PRDX1
17253	chr1:46953409-46953909_PIK3R3
17135	chr1:46953409-46953909_AKR1A1
17276	chr1:46953409-46953909_LRRC41
17391	chr1:46953409-46953909_CMPK1
17254	chr1:46988003-46988503_PIK3R3
17327	chr1:46988003-46988503_MKNK1
17245	chr1:46988003-46988503_MAST2
17341	chr1:46988003-46988503_ATPAF1
17263	chr1:46988003-46988503_NSUN4
17203	chr1:46988003-46988503_DMBX1
17380	chr1:46988003-46988503_STIL
17355	chr1:46988003-46988503_MOB3C
17392	chr1:46988003-46988503_CMPK1
17194	chr1:46988003-46988503_TMEM69
17218	chr1:46988003-46988503_POMGNT1
17342	chr1:46992623-46993123_ATPAF1
17356	chr1:46992623-46993123_MOB3C
17393	chr1:46992623-46993123_CMPK1
17369	chr1:46992623-46993123_TAL1
17278	chr1:46992623-46993123_LRRC41
17264	chr1:46992623-46993123_NSUN4
17204	chr1:46992623-46993123_DMBX1
17166	chr1:46992623-46993123_NASP
17219	chr1:46992623-46993123_POMGNT1
17306	chr1:46992623-46993123_IPP
17232	chr1:46992623-46993123_RAD54L
17314	chr1:46992623-46993123_EFCAB14
17328	chr1:46992623-46993123_MKNK1
17292	chr1:46992623-46993123_UQCRH
17255	chr1:46992623-46993123_PIK3R3
17256	chr1:47001509-47002009_PIK3R3
17279	chr1:47001509-47002009_LRRC41
17293	chr1:47001509-47002009_UQCRH
17167	chr1:47001509-47002009_NASP
17186	chr1:47001509-47002009_GPBP1L1
17138	chr1:47001509-47002009_AKR1A1
17382	chr1:47001509-47002009_STIL
17394	chr1:47001509-47002009_CMPK1
17315	chr1:47001509-47002009_EFCAB14
17220	chr1:47001509-47002009_POMGNT1
17247	chr1:47001509-47002009_MAST2
17329	chr1:47001509-47002009_MKNK1
17233	chr1:47001509-47002009_RAD54L
17265	chr1:47001509-47002009_NSUN4
17205	chr1:47001509-47002009_DMBX1
17196	chr1:47001509-47002009_TMEM69
17343	chr1:47001509-47002009_ATPAF1
17383	chr1:47658497-47658997_STIL
17206	chr1:47658497-47658997_DMBX1
17280	chr1:47658497-47658997_LRRC41
17316	chr1:47658497-47658997_EFCAB14
17344	chr1:47658497-47658997_ATPAF1
17294	chr1:47658497-47658997_UQCRH
17371	chr1:47658497-47658997_TAL1
17358	chr1:47658497-47658997_MOB3C
17372	chr1:47659946-47660446_TAL1
17331	chr1:47659946-47660446_MKNK1
17235	chr1:47659946-47660446_RAD54L
17222	chr1:47659946-47660446_POMGNT1
17345	chr1:47659946-47660446_ATPAF1
17267	chr1:47659946-47660446_NSUN4
17384	chr1:47659946-47660446_STIL
17295	chr1:47659946-47660446_UQCRH
17318	chr1:47677457-47677957_EFCAB14
17397	chr1:47677457-47677957_CMPK1
17373	chr1:47677457-47677957_TAL1
17360	chr1:47677457-47677957_MOB3C
17268	chr1:47677457-47677957_NSUN4
17385	chr1:47677457-47677957_STIL
17269	chr1:47678967-47679467_NSUN4
17224	chr1:47678967-47679467_POMGNT1
17386	chr1:47678967-47679467_STIL
17333	chr1:47678967-47679467_MKNK1
17347	chr1:47678967-47679467_ATPAF1
17375	chr1:47707190-47707690_TAL1
17320	chr1:47707190-47707690_EFCAB14
17298	chr1:47707190-47707690_UQCRH
17270	chr1:47707190-47707690_NSUN4
17387	chr1:47707190-47707690_STIL
17399	chr1:47707190-47707690_CMPK1
17363	chr1:47914430-47914930_MOB3C
17349	chr1:47914430-47914930_ATPAF1
17534	chr1:50798588-50799088_RNF11
17541	chr1:50798588-50799088_CDKN2C
17548	chr1:50798588-50799088_FAF1
17555	chr1:51441978-51442478_EPS15
17542	chr1:51441978-51442478_CDKN2C
17535	chr1:51441978-51442478_RNF11
17543	chr1:51443444-51443944_CDKN2C
17562	chr1:51443444-51443944_OSBPL9
17544	chr1:51444394-51444894_CDKN2C
17557	chr1:51444394-51444894_EPS15
17570	chr1:51537718-51538218_TXNDC12
17538	chr1:51537718-51538218_RNF11
17552	chr1:51537718-51538218_FAF1
17546	chr1:51750106-51750606_CDKN2C
17539	chr1:51750106-51750606_RNF11
17565	chr1:51750106-51750606_OSBPL9
17540	chr1:52362462-52362962_RNF11
17547	chr1:52362462-52362962_CDKN2C
17604	chr1:52362462-52362962_ZCCHC11
17584	chr1:52362462-52362962_KTI12
17599	chr1:52362462-52362962_ORC1
17554	chr1:52362462-52362962_FAF1
17560	chr1:52362462-52362962_EPS15
17578	chr1:52362462-52362962_BTF3L4
17566	chr1:52362462-52362962_OSBPL9
17626	chr1:53079685-53080185_ZYG11A
17759	chr1:53079685-53080185_SCP2
17600	chr1:53079685-53080185_ORC1
17765	chr1:53079685-53080185_LRP8
17579	chr1:53079685-53080185_BTF3L4
17611	chr1:53079685-53080185_PRPF38A
17567	chr1:53079685-53080185_OSBPL9
17777	chr1:53079685-53080185_MAGOH
17590	chr1:53079685-53080185_ZFYVE9
17766	chr1:53140372-53140872_LRP8
17778	chr1:53140372-53140872_MAGOH
17601	chr1:53140372-53140872_ORC1
17606	chr1:53140372-53140872_ZCCHC11
17574	chr1:53140372-53140872_TXNDC12
17591	chr1:53140372-53140872_ZFYVE9
17595	chr1:53140372-53140872_ZYG11B
17596	chr1:53168501-53169001_ZYG11B
17773	chr1:53168501-53169001_C1orf123
17767	chr1:53168501-53169001_LRP8
17613	chr1:53168501-53169001_PRPF38A
17569	chr1:53168501-53169001_OSBPL9
17575	chr1:53168501-53169001_TXNDC12
17755	chr1:53168501-53169001_CPT2
17628	chr1:53168501-53169001_ZYG11A
17779	chr1:53168501-53169001_MAGOH
18173	chr1:53858031-53858531_NDC1
18192	chr1:53858031-53858531_TMEM59
18167	chr1:53858031-53858531_YIPF1
17608	chr1:53858031-53858531_ZCCHC11
17756	chr1:53858031-53858531_CPT2
17768	chr1:53858031-53858531_LRP8
17774	chr1:53858031-53858531_C1orf123
17780	chr1:53858031-53858531_MAGOH
18193	chr1:53915860-53916360_TMEM59
18315	chr1:53915860-53916360_SSBP3
18213	chr1:53915860-53916360_CYB5RL
18180	chr1:53915860-53916360_HSPB11
18206	chr1:53915860-53916360_MRPL37
18174	chr1:53915860-53916360_NDC1
17598	chr1:53915860-53916360_ZYG11B
17609	chr1:53915860-53916360_ZCCHC11
17757	chr1:53915860-53916360_CPT2
17769	chr1:53915860-53916360_LRP8
18168	chr1:53915860-53916360_YIPF1
17775	chr1:53915860-53916360_C1orf123
17782	chr1:54226116-54226616_MAGOH
18214	chr1:54226116-54226616_CYB5RL
19215	chr1:54226116-54226616_TTC4
17631	chr1:54226116-54226616_ZYG11A
17770	chr1:54226116-54226616_LRP8
18187	chr1:54226116-54226616_TCEANC2
18202	chr1:54928978-54929478_LRRC42
18317	chr1:54928978-54929478_SSBP3
18188	chr1:54928978-54929478_TCEANC2
19634	chr1:54928978-54929478_PCSK9
19627	chr1:54930249-54930749_PARS2
19635	chr1:54930249-54930749_PCSK9
18189	chr1:54930249-54930749_TCEANC2
19611	chr1:54930249-54930749_USP24
18209	chr1:54930249-54930749_MRPL37
18203	chr1:54930249-54930749_LRRC42
18171	chr1:54930249-54930749_YIPF1
18318	chr1:54930249-54930749_SSBP3
18172	chr1:54953846-54954346_YIPF1
18184	chr1:54953846-54954346_HSPB11
19636	chr1:54953846-54954346_PCSK9
18178	chr1:54953846-54954346_NDC1
18210	chr1:54953846-54954346_MRPL37
18197	chr1:54953846-54954346_TMEM59
18211	chr1:55487664-55488164_MRPL37
18198	chr1:55487664-55488164_TMEM59
18191	chr1:55487664-55488164_TCEANC2
19637	chr1:55487664-55488164_PCSK9
18320	chr1:55487664-55488164_SSBP3
19622	chr1:55740913-55741413_DHCR24
19614	chr1:55740913-55741413_USP24
19638	chr1:55740913-55741413_PCSK9
19639	chr1:55741679-55742179_PCSK9
19615	chr1:55741679-55742179_USP24
19623	chr1:55741679-55742179_DHCR24
19631	chr1:55741679-55742179_PARS2
19641	chr1:55939756-55940256_PCSK9
65683	chr1:62054291-62054791_TM2D1
65682	chr1:62054291-62054791_NFIA
65684	chr1:62054291-62054791_USP1
64636	chr1:64140010-64140510_ALG6
64640	chr1:64140010-64140510_EFCAB7
64639	chr1:64140010-64140510_ITGB3BP
64638	chr1:64140010-64140510_ATG4C
64637	chr1:64140010-64140510_DOCK7
20459	chr1:65548914-65549414_LEPROT
20456	chr1:65548914-65549414_AK4
20448	chr1:65701519-65702019_RAVER2
20445	chr1:65701519-65702019_JAK1
20454	chr1:65701519-65702019_LEPR
20457	chr1:65701519-65702019_AK4
20460	chr1:65701519-65702019_LEPROT
20458	chr1:66153345-66153845_AK4
20452	chr1:66153345-66153845_DNAJC6
20455	chr1:66153345-66153845_LEPR
20449	chr1:66153345-66153845_RAVER2
63243	chr1:67897382-67898315_SERBP1
63251	chr1:67897382-67898315_DIRAS3
63259	chr1:67897382-67898315_GNG12
63267	chr1:67897382-67898315_MIER1
63235	chr1:67897382-67898315_GADD45A
63227	chr1:67897382-67898315_SLC35D1
63252	chr1:67944867-67945367_DIRAS3
63228	chr1:67944867-67945367_SLC35D1
63244	chr1:67944867-67945367_SERBP1
63245	chr1:68004974-68005474_DIRAS3
63215	chr1:68004974-68005474_DEPDC1
63261	chr1:68004974-68005474_MIER1
63240	chr1:68036025-68036525_SERBP1
63232	chr1:68036025-68036525_GADD45A
63256	chr1:68036025-68036525_GNG12
63224	chr1:68036025-68036525_SLC35D1
63248	chr1:68036025-68036525_DIRAS3
63264	chr1:68036025-68036525_MIER1
63216	chr1:68055218-68055718_DEPDC1
63246	chr1:68055218-68055718_DIRAS3
63222	chr1:68055218-68055718_SLC35D1
63262	chr1:68055218-68055718_MIER1
63249	chr1:68112284-68112784_DIRAS3
63257	chr1:68112284-68112784_GNG12
63241	chr1:68112284-68112784_SERBP1
63225	chr1:68112284-68112784_SLC35D1
63239	chr1:68148172-68148672_SERBP1
63247	chr1:68148172-68148672_DIRAS3
63263	chr1:68148172-68148672_MIER1
63231	chr1:68148172-68148672_GADD45A
63226	chr1:68160723-68161223_SLC35D1
63258	chr1:68160723-68161223_GNG12
63242	chr1:68160723-68161223_SERBP1
63250	chr1:68160723-68161223_DIRAS3
63266	chr1:68160723-68161223_MIER1
63630	chr1:70005683-70006183_CTH
63633	chr1:70005683-70006183_ANKRD13C
63637	chr1:70005683-70006183_HHLA3
63627	chr1:70005683-70006183_SRSF11
63631	chr1:70017215-70017715_CTH
63623	chr1:71141431-71141931_LRRC40
63622	chr1:71141431-71141931_PTGER3
63635	chr1:71141431-71141931_ZRANB2
63632	chr1:71141431-71141931_ANKRD13C
63636	chr1:71141431-71141931_HHLA3
20518	chr1:75237548-75238048_CRYZ
20516	chr1:75237548-75238048_SLC44A5
20522	chr1:75237548-75238048_TYW3
20517	chr1:76138406-76138906_SLC44A5
20525	chr1:76138406-76138906_RABGGTB
20523	chr1:76138406-76138906_TYW3
20521	chr1:76138406-76138906_ACADM
20519	chr1:76138406-76138906_CRYZ
20536	chr1:85084983-85085483_CYR61
20544	chr1:85084983-85085483_SAMD13
20548	chr1:85084983-85085483_SYDE2
20565	chr1:85084983-85085483_C1orf52
20558	chr1:85084983-85085483_SSX2IP
20571	chr1:85084983-85085483_GNG5
20526	chr1:85084983-85085483_CTBS
20575	chr1:85685836-85686336_ZNHIT6
20537	chr1:85685836-85686336_CYR61
20572	chr1:85685836-85686336_GNG5
20545	chr1:85685836-85686336_SAMD13
20555	chr1:85685836-85686336_RPF1
20566	chr1:85685836-85686336_C1orf52
20576	chr1:85690324-85691190_ZNHIT6
20550	chr1:85690324-85691190_SYDE2
20560	chr1:85690324-85691190_SSX2IP
20546	chr1:85690324-85691190_SAMD13
20528	chr1:85690324-85691190_CTBS
20539	chr1:85710393-85710893_CYR61
20577	chr1:85710393-85710893_ZNHIT6
20529	chr1:85710393-85710893_CTBS
20561	chr1:85710393-85710893_SSX2IP
20547	chr1:85710393-85710893_SAMD13
20574	chr1:85710393-85710893_GNG5
20551	chr1:85710393-85710893_SYDE2
20562	chr1:86078669-86079169_SSX2IP
20541	chr1:86094773-86095273_CYR61
20535	chr1:86094773-86095273_BCL10
20553	chr1:86094773-86095273_SYDE2
20563	chr1:86094773-86095273_SSX2IP
20584	chr1:86926614-86927114_ODF2L
20591	chr1:86926614-86927114_SH3GLB1
20585	chr1:86927200-86927700_ODF2L
20592	chr1:86927200-86927700_SH3GLB1
20600	chr1:86927200-86927700_LMO4
20597	chr1:87230681-87231181_SH3GLB1
20615	chr1:87239904-87240404_HS2ST1
20587	chr1:87241050-87241550_ODF2L
20613	chr1:87257864-87258364_HS2ST1
20616	chr1:87901120-87901620_HS2ST1
20602	chr1:88252470-88252970_LMO4
63759	chr1:88292238-88292738_PKN2
20601	chr1:88292238-88292738_LMO4
21070	chr1:90403772-90404272_LRRC8D
21071	chr1:90441043-90441543_LRRC8D
21068	chr1:90441043-90441543_LRRC8C
21072	chr1:91023627-91024127_LRRC8D
21061	chr1:91023627-91024127_LRRC8B
21132	chr1:91023627-91024127_CDC7
21125	chr1:91631599-91632099_ZNF644
21141	chr1:91631599-91632099_HFM1
21354	chr1:91631599-91632099_TGFBR3
21133	chr1:92021643-92022143_CDC7
21122	chr1:92021643-92022143_ZNF644
21350	chr1:92021643-92022143_TGFBR3
21138	chr1:92021643-92022143_HFM1
21134	chr1:92044218-92044718_CDC7
21344	chr1:92044218-92044718_RPAP2
21351	chr1:92044218-92044718_TGFBR3
21135	chr1:92056664-92057164_CDC7
21832	chr1:93270228-93270728_MTF2
21820	chr1:93270228-93270728_RPL5
21353	chr1:93270228-93270728_TGFBR3
21833	chr1:93456343-93456843_MTF2
21813	chr1:93456343-93456843_TMED5
21821	chr1:93456343-93456843_RPL5
21817	chr1:93456343-93456843_DR1
21359	chr1:93456343-93456843_GLMN
21805	chr1:93456343-93456843_BCAR3
21825	chr1:93456343-93456843_CCDC18
21809	chr1:93456343-93456843_EVI5
21830	chr1:93499212-93499712_FNBP1L
21818	chr1:93499212-93499712_DR1
21814	chr1:93499212-93499712_TMED5
21806	chr1:93499212-93499712_BCAR3
21807	chr1:93507870-93508370_BCAR3
21827	chr1:93507870-93508370_CCDC18
22299	chr1:93507870-93508370_GCLM
21349	chr1:93507870-93508370_RPAP2
21815	chr1:93507870-93508370_TMED5
22302	chr1:93507870-93508370_DNTTIP2
21831	chr1:93507870-93508370_FNBP1L
21819	chr1:93507870-93508370_DR1
65126	chr1:95550085-95550585_ALG14
65110	chr1:95550085-95550585_RWDD3
65118	chr1:95550085-95550585_TMEM56
65102	chr1:95550085-95550585_ABCD3
65121	chr1:95550916-95551416_TMEM56
65113	chr1:95550916-95551416_RWDD3
65129	chr1:95550916-95551416_ALG14
65125	chr1:95552635-95553135_ALG14
65101	chr1:95552635-95553135_ABCD3
65117	chr1:95552635-95553135_TMEM56
65123	chr1:95558796-95559296_TMEM56
65131	chr1:95558796-95559296_ALG14
65116	chr1:95560386-95560886_TMEM56
65124	chr1:95560386-95560886_ALG14
65119	chr1:95576491-95576991_TMEM56
65127	chr1:95576491-95576991_ALG14
65103	chr1:95576491-95576991_ABCD3
65128	chr1:95579165-95579665_ALG14
65120	chr1:95579165-95579665_TMEM56
65130	chr1:95581122-95581622_ALG14
65114	chr1:95581122-95581622_RWDD3
65122	chr1:95581122-95581622_TMEM56
23464	chr1:100233947-100234447_SLC35A3
23509	chr1:100233947-100234447_FRRS1
23484	chr1:100233947-100234447_TRMT13
23493	chr1:100237097-100237597_DBT
23510	chr1:100237097-100237597_FRRS1
23522	chr1:100237097-100237597_AGL
23471	chr1:100237097-100237597_CDC14A
23502	chr1:100274234-100274734_RTCA
23482	chr1:100274234-100274734_PALMD
23472	chr1:100274234-100274734_CDC14A
23486	chr1:100274234-100274734_TRMT13
23524	chr1:100807989-100808489_AGL
23512	chr1:100807989-100808489_FRRS1
23503	chr1:100807989-100808489_RTCA
23732	chr1:100807989-100808489_SLC30A7
23718	chr1:100807989-100808489_DPH5
23495	chr1:100807989-100808489_DBT
23483	chr1:100807989-100808489_PALMD
23467	chr1:100807989-100808489_SLC35A3
23488	chr1:101251218-101251718_TRMT13
23726	chr1:101251218-101251718_EXTL2
23719	chr1:101251218-101251718_DPH5
23504	chr1:101251218-101251718_RTCA
23525	chr1:101251218-101251718_AGL
23496	chr1:101251218-101251718_DBT
23474	chr1:101251218-101251718_CDC14A
23475	chr1:101252399-101252899_CDC14A
23526	chr1:101252399-101252899_AGL
23469	chr1:101252399-101252899_SLC35A3
23489	chr1:101252399-101252899_TRMT13
23727	chr1:101252399-101252899_EXTL2
23720	chr1:101252399-101252899_DPH5
23497	chr1:101252399-101252899_DBT
23519	chr1:101584838-101585338_SASS6
23490	chr1:101584838-101585338_TRMT13
23499	chr1:101593902-101594402_DBT
23507	chr1:101593902-101594402_RTCA
23730	chr1:101723378-101723878_EXTL2
23737	chr1:101723378-101723878_SLC30A7
23724	chr1:101748967-101749467_DPH5
23731	chr1:101748967-101749467_EXTL2
23479	chr1:101748967-101749467_CDC14A
24145	chr1:108622201-108622701_TAF13
24133	chr1:108622201-108622701_GPSM2
24102	chr1:108622201-108622701_FAM102B
24318	chr1:109076348-109076848_CELSR2
24100	chr1:109076348-109076848_SLC25A24
24366	chr1:109076348-109076848_PSMA5
24146	chr1:109076348-109076848_TAF13
24103	chr1:109076348-109076848_FAM102B
24342	chr1:109076348-109076848_PSRC1
24402	chr1:109076348-109076848_TMEM167B
24134	chr1:109076348-109076848_GPSM2
24106	chr1:109076348-109076848_WDR47
24135	chr1:109622052-109622552_GPSM2
24750	chr1:109622052-109622552_CSF1
24147	chr1:109622052-109622552_TAF13
24331	chr1:109622052-109622552_SARS
24691	chr1:109622052-109622552_AMPD2
24355	chr1:109622052-109622552_SORT1
24120	chr1:109622052-109622552_STXBP3
24320	chr1:110329122-110329622_CELSR2
24404	chr1:110329122-110329622_TMEM167B
24692	chr1:110329122-110329622_AMPD2
24763	chr1:110329122-110329622_GSTM2
24356	chr1:110329122-110329622_SORT1
24751	chr1:110329122-110329622_CSF1
24368	chr1:110329122-110329622_PSMA5
24108	chr1:110329122-110329622_WDR47
24714	chr1:110329122-110329622_STRIP1
24124	chr1:110329122-110329622_CLCC1
24740	chr1:110329122-110329622_GSTM4
25777	chr1:110333354-110333854_RBM15
24137	chr1:110333354-110333854_GPSM2
24715	chr1:110333354-110333854_STRIP1
25790	chr1:110333354-110333854_LAMTOR5
24345	chr1:110333354-110333854_PSRC1
24764	chr1:110333354-110333854_GSTM2
24381	chr1:110333354-110333854_ATXN7L2
24405	chr1:110333354-110333854_TMEM167B
24109	chr1:110333354-110333854_WDR47
24741	chr1:110333354-110333854_GSTM4
24369	chr1:110333354-110333854_PSMA5
24752	chr1:110333354-110333854_CSF1
24321	chr1:110333354-110333854_CELSR2
24704	chr1:110333354-110333854_GSTM3
24149	chr1:110333354-110333854_TAF13
24693	chr1:110333354-110333854_AMPD2
24333	chr1:110333354-110333854_SARS
24753	chr1:110336389-110337298_CSF1
24370	chr1:110336389-110337298_PSMA5
24705	chr1:110336389-110337298_GSTM3
24334	chr1:110336389-110337298_SARS
24683	chr1:110336389-110337298_GNAI3
24729	chr1:110336389-110337298_AHCYL1
25791	chr1:110336389-110337298_LAMTOR5
24406	chr1:110336389-110337298_TMEM167B
24138	chr1:110336389-110337298_GPSM2
24346	chr1:110336389-110337298_PSRC1
25778	chr1:110336389-110337298_RBM15
24394	chr1:110336389-110337298_CYB561D1
24110	chr1:110336389-110337298_WDR47
24716	chr1:110336389-110337298_STRIP1
24407	chr1:110360806-110361306_TMEM167B
24730	chr1:110360806-110361306_AHCYL1
24383	chr1:110360806-110361306_ATXN7L2
24395	chr1:110360806-110361306_CYB561D1
24706	chr1:110360806-110361306_GSTM3
24111	chr1:110360806-110361306_WDR47
24127	chr1:110360806-110361306_CLCC1
24347	chr1:110360806-110361306_PSRC1
25792	chr1:110360806-110361306_LAMTOR5
24139	chr1:110360806-110361306_GPSM2
24695	chr1:110360806-110361306_AMPD2
24359	chr1:110360806-110361306_SORT1
24754	chr1:110360806-110361306_CSF1
24766	chr1:110360806-110361306_GSTM2
24717	chr1:110360806-110361306_STRIP1
24685	chr1:110364718-110365218_GNAI3
24744	chr1:110364718-110365218_GSTM4
24755	chr1:110364718-110365218_CSF1
24767	chr1:110364718-110365218_GSTM2
24152	chr1:110364718-110365218_TAF13
24336	chr1:110364718-110365218_SARS
24384	chr1:110364718-110365218_ATXN7L2
24372	chr1:110364718-110365218_PSMA5
25793	chr1:110364718-110365218_LAMTOR5
24128	chr1:110364718-110365218_CLCC1
24337	chr1:110366383-110366883_SARS
24756	chr1:110366383-110366883_CSF1
24745	chr1:110366383-110366883_GSTM4
25781	chr1:110366383-110366883_RBM15
24141	chr1:110366383-110366883_GPSM2
24325	chr1:110366383-110366883_CELSR2
25794	chr1:110366383-110366883_LAMTOR5
24349	chr1:110366383-110366883_PSRC1
24732	chr1:110366383-110366883_AHCYL1
24397	chr1:110366383-110366883_CYB561D1
24768	chr1:110366383-110366883_GSTM2
24686	chr1:110366383-110366883_GNAI3
24708	chr1:110366383-110366883_GSTM3
24129	chr1:110366383-110366883_CLCC1
24153	chr1:110366383-110366883_TAF13
24130	chr1:110431749-110432249_CLCC1
24733	chr1:110431749-110432249_AHCYL1
25852	chr1:110431749-110432249_CD53
25795	chr1:110431749-110432249_LAMTOR5
24386	chr1:110431749-110432249_ATXN7L2
24374	chr1:110431749-110432249_PSMA5
24154	chr1:110431749-110432249_TAF13
24687	chr1:110431749-110432249_GNAI3
24362	chr1:110431749-110432249_SORT1
24338	chr1:110431749-110432249_SARS
24326	chr1:110431749-110432249_CELSR2
24734	chr1:110441366-110441866_AHCYL1
24758	chr1:110441366-110441866_CSF1
24375	chr1:110441366-110441866_PSMA5
24387	chr1:110441366-110441866_ATXN7L2
24131	chr1:110441366-110441866_CLCC1
24115	chr1:110441366-110441866_WDR47
24155	chr1:110441366-110441866_TAF13
24721	chr1:110441366-110441866_STRIP1
24688	chr1:110441366-110441866_GNAI3
24327	chr1:110441366-110441866_CELSR2
24339	chr1:110441366-110441866_SARS
24399	chr1:110441366-110441866_CYB561D1
24699	chr1:110441366-110441866_AMPD2
24351	chr1:110441366-110441866_PSRC1
24376	chr1:110444280-110444780_PSMA5
24352	chr1:110444280-110444780_PSRC1
25784	chr1:110444280-110444780_RBM15
24156	chr1:110444280-110444780_TAF13
24132	chr1:110444280-110444780_CLCC1
25797	chr1:110444280-110444780_LAMTOR5
24328	chr1:110444280-110444780_CELSR2
24700	chr1:110444280-110444780_AMPD2
24748	chr1:110444280-110444780_GSTM4
24722	chr1:110444280-110444780_STRIP1
24711	chr1:110444280-110444780_GSTM3
24759	chr1:110444280-110444780_CSF1
25855	chr1:110522188-110522688_CD53
24736	chr1:110522188-110522688_AHCYL1
24723	chr1:110522188-110522688_STRIP1
24117	chr1:110522188-110522688_WDR47
24760	chr1:110522188-110522688_CSF1
24389	chr1:110522188-110522688_ATXN7L2
24772	chr1:110522188-110522688_GSTM2
24329	chr1:110522188-110522688_CELSR2
24401	chr1:110522188-110522688_CYB561D1
25898	chr1:111400756-111401592_CEPT1
25882	chr1:111400756-111401592_DDX20
25902	chr1:111400756-111401592_DRAM2
24724	chr1:111400756-111401592_STRIP1
24761	chr1:111400756-111401592_CSF1
25786	chr1:111400756-111401592_RBM15
24738	chr1:111459409-111459909_AHCYL1
25899	chr1:111459409-111459909_CEPT1
25895	chr1:111459409-111459909_RAP1A
25800	chr1:111459409-111459909_LAMTOR5
25857	chr1:111459409-111459909_CD53
25787	chr1:111459409-111459909_RBM15
25887	chr1:111459409-111459909_WDR77
25879	chr1:111459409-111459909_C1orf162
25862	chr1:111459409-111459909_LRIF1
25891	chr1:111459409-111459909_ATP5F1
25900	chr1:111644561-111645061_CEPT1
25884	chr1:111644561-111645061_DDX20
25904	chr1:111644561-111645061_DRAM2
25888	chr1:111644561-111645061_WDR77
25863	chr1:111644561-111645061_LRIF1
25858	chr1:111644561-111645061_CD53
25788	chr1:111644561-111645061_RBM15
25905	chr1:112010346-112010846_DRAM2
25881	chr1:112010346-112010846_C1orf162
25969	chr1:113423510-113424010_PPM1J
26030	chr1:113423510-113424010_RHOC
25978	chr1:113423510-113424010_ST7L
26008	chr1:113423510-113424010_PHTF1
26031	chr1:113436271-113436771_RHOC
25987	chr1:113436271-113436771_RSBN1
25970	chr1:113436271-113436771_PPM1J
26009	chr1:113436271-113436771_PHTF1
26040	chr1:113436271-113436771_SLC16A1
26001	chr1:113436271-113436771_CAPZA1
25979	chr1:113436271-113436771_ST7L
26050	chr1:113446577-113447077_LRIG2
25971	chr1:113446577-113447077_PPM1J
25980	chr1:113446577-113447077_ST7L
25972	chr1:113683091-113683591_PPM1J
26033	chr1:113683091-113683591_RHOC
26117	chr1:113683091-113683591_HIPK1
26106	chr1:113683091-113683591_AP4B1
25959	chr1:113683091-113683591_MAGI3
26095	chr1:113683091-113683591_DCLRE1B
26052	chr1:113684220-113684720_LRIG2
26118	chr1:113684220-113684720_HIPK1
25973	chr1:113684220-113684720_PPM1J
25960	chr1:113684220-113684720_MAGI3
26026	chr1:113684220-113684720_MOV10
26043	chr1:113684220-113684720_SLC16A1
25990	chr1:113684220-113684720_RSBN1
26053	chr1:113689327-113689827_LRIG2
25991	chr1:113689327-113689827_RSBN1
26044	chr1:113689327-113689827_SLC16A1
26035	chr1:113689327-113689827_RHOC
26013	chr1:113689327-113689827_PHTF1
26120	chr1:113752838-113753338_HIPK1
26036	chr1:113752838-113753338_RHOC
26045	chr1:113752838-113753338_SLC16A1
25962	chr1:113752838-113753338_MAGI3
26054	chr1:113752838-113753338_LRIG2
25975	chr1:113752838-113753338_PPM1J
26028	chr1:113752838-113753338_MOV10
26109	chr1:113752838-113753338_AP4B1
26015	chr1:113931121-113931621_PHTF1
26121	chr1:113931121-113931621_HIPK1
25976	chr1:113931121-113931621_PPM1J
26029	chr1:113931121-113931621_MOV10
25963	chr1:113931121-113931621_MAGI3
26038	chr1:114235595-114236095_RHOC
