	ABC.id
18430	chr16:30646429-30646929_CD2BP2
19091	chr16:30646429-30646929_STX4
18314	chr16:30646429-30646929_SPN
18398	chr16:30646429-30646929_PPP4C
19163	chr16:30646429-30646929_AHSP
19043	chr16:30646429-30646929_FUS
19075	chr16:30646429-30646929_BCL7C
19083	chr16:30646429-30646929_ZNF629
18474	chr16:30646429-30646929_ZNF771
18256	chr16:30646429-30646929_QPRT
18274	chr16:30646429-30646929_HIRIP3
18493	chr16:30646429-30646929_ZNF688
19147	chr16:30646429-30646929_ZNF646
18294	chr16:30646429-30646929_INO80E
18385	chr16:30646429-30646929_CORO1A
18265	chr16:30646429-30646929_MAZ
19131	chr16:30646429-30646929_PHKG2
19100	chr16:30825546-30826046_RNF40
18350	chr16:30825546-30826046_ZNF747
18386	chr16:30825546-30826046_CORO1A
18393	chr16:30825546-30826046_MAPK3
19076	chr16:30825546-30826046_BCL7C
18405	chr16:30825546-30826046_ALDOA
19084	chr16:30825546-30826046_ZNF629
18399	chr16:30825546-30826046_PPP4C
19028	chr16:30825546-30826046_KAT8
19164	chr16:30825546-30826046_AHSP
18447	chr16:30825546-30826046_ZNF764
18457	chr16:30825546-30826046_SEPHS2
18466	chr16:30825546-30826046_DCTPP1
18475	chr16:30825546-30826046_ZNF771
18359	chr16:30825546-30826046_ZNF768
18368	chr16:30825546-30826046_ZNF48
18494	chr16:30825546-30826046_ZNF688
18510	chr16:30825546-30826046_SRCAP
18377	chr16:30825546-30826046_SEPT1
18484	chr16:30825546-30826046_ZNF785
18329	chr16:30825546-30826046_YPEL3
18228	chr16:30825546-30826046_CDIPT
18238	chr16:30825546-30826046_TAOK2
18285	chr16:30825546-30826046_TMEM219
18295	chr16:30825546-30826046_INO80E
19156	chr16:30825546-30826046_VKORC1
19108	chr16:30825546-30826046_C16orf58
19148	chr16:30825546-30826046_ZNF646
18275	chr16:30825546-30826046_HIRIP3
18305	chr16:30825546-30826046_KCTD13
18351	chr16:31170953-31171453_ZNF747
19045	chr16:31170953-31171453_FUS
18458	chr16:31170953-31171453_SEPHS2
18378	chr16:31170953-31171453_SEPT1
19021	chr16:31170953-31171453_BCKDK
19141	chr16:31170953-31171453_ZNF668
19085	chr16:31170953-31171453_ZNF629
18342	chr16:31170953-31171453_TBC1D10B
19069	chr16:31170953-31171453_SETD1A
18448	chr16:31170953-31171453_ZNF764
19061	chr16:31170953-31171453_HSD3B7
18387	chr16:31170953-31171453_CORO1A
19178	chr16:31170953-31171453_ZNF720
19053	chr16:31170953-31171453_FBXL19
18422	chr16:31170953-31171453_PRR14
18477	chr16:31255294-31255794_ZNF771
18468	chr16:31255294-31255794_DCTPP1
18459	chr16:31255294-31255794_SEPHS2
19166	chr16:31255294-31255794_AHSP
18433	chr16:31255294-31255794_CD2BP2
19110	chr16:31255294-31255794_C16orf58
19118	chr16:31255294-31255794_ARMC5
18343	chr16:31255294-31255794_TBC1D10B
19062	chr16:31255294-31255794_HSD3B7
18370	chr16:31255294-31255794_ZNF48
19046	chr16:31255294-31255794_FUS
19038	chr16:31255294-31255794_PRSS8
19210	chr16:31255294-31255794_ZNF267
19022	chr16:31255294-31255794_BCKDK
19014	chr16:31255294-31255794_STX1B
18423	chr16:31255294-31255794_PRR14
18521	chr16:31255294-31255794_FBRS
19180	chr16:31264885-31265385_ZNF720
18371	chr16:31264885-31265385_ZNF48
19175	chr16:31264885-31265385_ORAI3
18380	chr16:31264885-31265385_SEPT1
18434	chr16:31264885-31265385_CD2BP2
19159	chr16:31264885-31265385_VKORC1
19151	chr16:31264885-31265385_ZNF646
19143	chr16:31264885-31265385_ZNF668
19135	chr16:31264885-31265385_PHKG2
19119	chr16:31264885-31265385_ARMC5
19111	chr16:31264885-31265385_C16orf58
19103	chr16:31264885-31265385_RNF40
19087	chr16:31264885-31265385_ZNF629
19079	chr16:31264885-31265385_BCL7C
19063	chr16:31264885-31265385_HSD3B7
18344	chr16:31264885-31265385_TBC1D10B
19047	chr16:31264885-31265385_FUS
18353	chr16:31264885-31265385_ZNF747
19023	chr16:31264885-31265385_BCKDK
19015	chr16:31264885-31265385_STX1B
18513	chr16:31264885-31265385_SRCAP
18362	chr16:31264885-31265385_ZNF768
18487	chr16:31264885-31265385_ZNF785
18460	chr16:31264885-31265385_SEPHS2
18469	chr16:31264885-31265385_DCTPP1
18425	chr16:31547010-31547510_PRR14
19160	chr16:31547010-31547510_VKORC1
19112	chr16:31547010-31547510_C16orf58
19104	chr16:31547010-31547510_RNF40
19096	chr16:31547010-31547510_STX4
19064	chr16:31547010-31547510_HSD3B7
19080	chr16:31547010-31547510_BCL7C
19212	chr16:31547010-31547510_ZNF267
19176	chr16:31547010-31547510_ORAI3
19168	chr16:31547010-31547510_AHSP
18498	chr16:31547010-31547510_ZNF688
18523	chr16:31547010-31547510_FBRS
19016	chr16:31547010-31547510_STX1B
19040	chr16:31547010-31547510_PRSS8
19056	chr16:31547010-31547510_FBXL19
18488	chr16:31547010-31547510_ZNF785
19136	chr16:31547010-31547510_PHKG2
19152	chr16:31547010-31547510_ZNF646
19144	chr16:31547010-31547510_ZNF668
63451	chr2:636893-637393_TMEM18
43183	chr2:2546871-2547371_TRAPPC12
43180	chr2:2617080-2617580_ADI1
43184	chr2:2617080-2617580_TRAPPC12
43280	chr2:2617080-2617580_RNASEH1
38550	chr2:6966542-6967042_RNF144A
38547	chr2:6966542-6967042_CMPK2
38551	chr2:7049820-7050320_RNF144A
38966	chr2:8652240-8652740_ID2
38949	chr2:8652240-8652740_ASAP2
38967	chr2:8665565-8666065_ID2
39005	chr2:8665565-8666065_CPSF3
38979	chr2:8665565-8666065_ITGB1BP1
38968	chr2:8674754-8675254_ID2
39044	chr2:8674754-8675254_MBOAT2
38980	chr2:8674754-8675254_ITGB1BP1
38981	chr2:8676543-8677043_ITGB1BP1
39045	chr2:8676543-8677043_MBOAT2
38969	chr2:8676543-8677043_ID2
39033	chr2:8676543-8677043_KIDINS220
38952	chr2:8676543-8677043_ASAP2
39125	chr2:8733307-8733807_ADAM17
39034	chr2:8733307-8733807_KIDINS220
38970	chr2:8733307-8733807_ID2
39126	chr2:8738304-8738804_ADAM17
39009	chr2:8738304-8738804_CPSF3
38983	chr2:8738304-8738804_ITGB1BP1
38971	chr2:8738304-8738804_ID2
39048	chr2:8776130-8776630_MBOAT2
38955	chr2:8776130-8776630_ASAP2
38972	chr2:8776130-8776630_ID2
39049	chr2:9144944-9145444_MBOAT2
39037	chr2:9144944-9145444_KIDINS220
39156	chr2:9144944-9145444_YWHAQ
38985	chr2:9144944-9145444_ITGB1BP1
41014	chr2:9173471-9173971_TAF1B
38974	chr2:9173471-9173971_ID2
39050	chr2:9173471-9173971_MBOAT2
38986	chr2:9173471-9173971_ITGB1BP1
39157	chr2:9173471-9173971_YWHAQ
39129	chr2:9173471-9173971_ADAM17
38957	chr2:9173471-9173971_ASAP2
39158	chr2:9258476-9258976_YWHAQ
38987	chr2:9258476-9258976_ITGB1BP1
41015	chr2:9258476-9258976_TAF1B
39039	chr2:9258476-9258976_KIDINS220
39051	chr2:9258476-9258976_MBOAT2
41055	chr2:9258476-9258976_KLF11
38958	chr2:9258476-9258976_ASAP2
41036	chr2:9258476-9258976_GRHL1
39013	chr2:9258476-9258976_CPSF3
38959	chr2:9308934-9309906_ASAP2
38976	chr2:9308934-9309906_ID2
41268	chr2:9308934-9309906_RRM2
41056	chr2:9308934-9309906_KLF11
39131	chr2:9308934-9309906_ADAM17
41037	chr2:9308934-9309906_GRHL1
41016	chr2:9308934-9309906_TAF1B
39040	chr2:9308934-9309906_KIDINS220
38960	chr2:9341261-9341761_ASAP2
38989	chr2:9341261-9341761_ITGB1BP1
41058	chr2:10148518-10149344_KLF11
38961	chr2:10148518-10149344_ASAP2
38990	chr2:10148518-10149344_ITGB1BP1
41912	chr2:10148518-10149344_HPCAL1
38991	chr2:10169099-10169599_ITGB1BP1
41059	chr2:10169099-10169599_KLF11
41040	chr2:10169099-10169599_GRHL1
41961	chr2:10169099-10169599_PDIA6
41271	chr2:10169099-10169599_RRM2
41929	chr2:10169099-10169599_ODC1
41019	chr2:10169099-10169599_TAF1B
38962	chr2:10169099-10169599_ASAP2
41913	chr2:10169099-10169599_HPCAL1
39134	chr2:10169099-10169599_ADAM17
39017	chr2:10169099-10169599_CPSF3
39162	chr2:10169099-10169599_YWHAQ
41060	chr2:10170301-10170801_KLF11
41020	chr2:10170301-10170801_TAF1B
41041	chr2:10170301-10170801_GRHL1
38992	chr2:10170301-10170801_ITGB1BP1
39135	chr2:10170301-10170801_ADAM17
38963	chr2:10170301-10170801_ASAP2
41061	chr2:10173486-10173986_KLF11
41963	chr2:10173486-10173986_PDIA6
41042	chr2:10173486-10173986_GRHL1
41947	chr2:10173486-10173986_NOL10
38964	chr2:10173486-10173986_ASAP2
39164	chr2:10173486-10173986_YWHAQ
41931	chr2:10173486-10173986_ODC1
39019	chr2:10173486-10173986_CPSF3
39136	chr2:10173486-10173986_ADAM17
41273	chr2:10173486-10173986_RRM2
41948	chr2:10258195-10258695_NOL10
41274	chr2:10258195-10258695_RRM2
41964	chr2:10258195-10258695_PDIA6
41062	chr2:10258195-10258695_KLF11
41916	chr2:10258195-10258695_HPCAL1
38994	chr2:10258195-10258695_ITGB1BP1
38965	chr2:10258195-10258695_ASAP2
39137	chr2:10258195-10258695_ADAM17
41949	chr2:10355495-10355995_NOL10
41044	chr2:10355495-10355995_GRHL1
41063	chr2:10355495-10355995_KLF11
42021	chr2:10355495-10355995_PQLC3
41276	chr2:10381371-10382216_RRM2
41934	chr2:10381371-10382216_ODC1
41024	chr2:10381371-10382216_TAF1B
41950	chr2:10381371-10382216_NOL10
41918	chr2:10381371-10382216_HPCAL1
39139	chr2:10381371-10382216_ADAM17
39023	chr2:10395469-10395969_CPSF3
41919	chr2:10395469-10395969_HPCAL1
41046	chr2:10395469-10395969_GRHL1
42082	chr2:10395469-10395969_ROCK2
41025	chr2:10395469-10395969_TAF1B
39141	chr2:10404231-10404731_ADAM17
41920	chr2:10404231-10404731_HPCAL1
41968	chr2:10404231-10404731_PDIA6
39169	chr2:10404231-10404731_YWHAQ
41952	chr2:10404231-10404731_NOL10
42083	chr2:10404231-10404731_ROCK2
41279	chr2:10418547-10419047_RRM2
38999	chr2:10418547-10419047_ITGB1BP1
41027	chr2:10418547-10419047_TAF1B
39025	chr2:10418547-10419047_CPSF3
41067	chr2:10418547-10419047_KLF11
39170	chr2:10418547-10419047_YWHAQ
41921	chr2:10418547-10419047_HPCAL1
42084	chr2:10418547-10419047_ROCK2
41969	chr2:10418547-10419047_PDIA6
41937	chr2:10418547-10419047_ODC1
41953	chr2:10418547-10419047_NOL10
41922	chr2:10423359-10423859_HPCAL1
42026	chr2:10423359-10423859_PQLC3
41280	chr2:10423359-10423859_RRM2
41954	chr2:10423359-10423859_NOL10
41923	chr2:10425180-10425680_HPCAL1
42086	chr2:10425180-10425680_ROCK2
39144	chr2:10425180-10425680_ADAM17
39172	chr2:10425180-10425680_YWHAQ
41029	chr2:10425180-10425680_TAF1B
39027	chr2:10425180-10425680_CPSF3
41955	chr2:10425180-10425680_NOL10
41281	chr2:10425180-10425680_RRM2
39001	chr2:10425180-10425680_ITGB1BP1
39145	chr2:10425689-10426189_ADAM17
41030	chr2:10425689-10426189_TAF1B
42028	chr2:10425689-10426189_PQLC3
41956	chr2:10425689-10426189_NOL10
41070	chr2:10425689-10426189_KLF11
39173	chr2:10425689-10426189_YWHAQ
41973	chr2:10437922-10438422_PDIA6
41957	chr2:10437922-10438422_NOL10
41925	chr2:10437922-10438422_HPCAL1
39174	chr2:10437922-10438422_YWHAQ
41031	chr2:10437922-10438422_TAF1B
39146	chr2:10437922-10438422_ADAM17
39029	chr2:10437922-10438422_CPSF3
42088	chr2:10437922-10438422_ROCK2
42029	chr2:10437922-10438422_PQLC3
39003	chr2:10437922-10438422_ITGB1BP1
41941	chr2:10437922-10438422_ODC1
42030	chr2:10574949-10575449_PQLC3
41053	chr2:10574949-10575449_GRHL1
41958	chr2:10574949-10575449_NOL10
41926	chr2:10574949-10575449_HPCAL1
39176	chr2:10670939-10671439_YWHAQ
42435	chr2:10670939-10671439_E2F6
41975	chr2:10670939-10671439_PDIA6
41959	chr2:10670939-10671439_NOL10
41073	chr2:10670939-10671439_KLF11
41943	chr2:10670939-10671439_ODC1
41285	chr2:10670939-10671439_RRM2
42090	chr2:10670939-10671439_ROCK2
42703	chr2:11969985-11970485_TRIB2
42436	chr2:11969985-11970485_E2F6
41976	chr2:11969985-11970485_PDIA6
42704	chr2:12845819-12846319_TRIB2
64209	chr2:15085105-15085605_NBAS
64201	chr2:15257714-15258214_DDX1
64208	chr2:15257714-15258214_NBAS
64203	chr2:15728394-15728894_DDX1
64207	chr2:15937688-15938188_NBAS
64200	chr2:15937688-15938188_DDX1
64211	chr2:16399853-16400353_NBAS
64213	chr2:16620136-16620636_NBAS
65687	chr2:16954295-16954795_SMC6
64219	chr2:16954295-16954795_FAM49A
65685	chr2:17314237-17314737_SMC6
64218	chr2:17329510-17330010_FAM49A
65689	chr2:17329510-17330010_GEN1
43506	chr2:19986147-19986647_LAPTM4A
43522	chr2:19986147-19986647_RHOB
43514	chr2:19986147-19986647_HS1BP3
43511	chr2:20364008-20364508_PUM2
43528	chr2:20630578-20631078_TTC32
43520	chr2:20630578-20631078_WDR35
43508	chr2:20630578-20631078_LAPTM4A
43512	chr2:20630578-20631078_PUM2
43524	chr2:20630578-20631078_RHOB
43521	chr2:20724422-20725392_WDR35
43525	chr2:20724422-20725392_RHOB
43627	chr2:24585081-24585581_FAM228B
43607	chr2:24585081-24585581_PTRHD1
43588	chr2:24585081-24585581_ATAD2B
43595	chr2:24679426-24679926_CENPO
43608	chr2:24679426-24679926_PTRHD1
43602	chr2:24679426-24679926_UBXN2A
43556	chr2:24679426-24679926_TP53I3
43562	chr2:24679426-24679926_FKBP1B
43568	chr2:24679426-24679926_ADCY3
43582	chr2:24679426-24679926_DNAJC27
43575	chr2:24679426-24679926_NCOA1
43616	chr2:24680556-24681056_ITSN2
43583	chr2:24680556-24681056_DNAJC27
43603	chr2:24680556-24681056_UBXN2A
43609	chr2:24680556-24681056_PTRHD1
43576	chr2:24680556-24681056_NCOA1
43590	chr2:24680556-24681056_ATAD2B
43591	chr2:24684521-24685021_ATAD2B
43617	chr2:24684521-24685021_ITSN2
43584	chr2:24684521-24685021_DNAJC27
43564	chr2:24684521-24685021_FKBP1B
43577	chr2:24684521-24685021_NCOA1
43558	chr2:24684521-24685021_TP53I3
43611	chr2:24705434-24705934_PTRHD1
43605	chr2:24705434-24705934_UBXN2A
43618	chr2:24705434-24705934_ITSN2
43598	chr2:24705434-24705934_CENPO
43578	chr2:24705434-24705934_NCOA1
43625	chr2:24705434-24705934_MFSD2B
43571	chr2:24705434-24705934_ADCY3
43585	chr2:24705434-24705934_DNAJC27
43632	chr2:24712456-24712956_FAM228B
43619	chr2:24712456-24712956_ITSN2
43566	chr2:24712456-24712956_FKBP1B
43579	chr2:24712456-24712956_NCOA1
43593	chr2:24712456-24712956_ATAD2B
43626	chr2:24712456-24712956_MFSD2B
43612	chr2:24712456-24712956_PTRHD1
43587	chr2:25445325-25445825_DNAJC27
37872	chr2:25445325-25445825_ASXL2
37840	chr2:25445325-25445825_DNMT3A
37848	chr2:25445325-25445825_RAB10
43620	chr2:25445325-25445825_ITSN2
43613	chr2:25445325-25445825_PTRHD1
37859	chr2:26220546-26221046_CENPA
37873	chr2:26220546-26221046_SLC35F6
37849	chr2:26220546-26221046_HADHA
37845	chr2:26220546-26221046_RAB10
37869	chr2:26220546-26221046_ASXL2
37853	chr2:26220546-26221046_MAPRE3
37958	chr2:26881725-26882225_KHK
37994	chr2:26881725-26882225_GPN1
37860	chr2:26881725-26882225_CENPA
37921	chr2:26881725-26882225_NRBP1
37842	chr2:26881725-26882225_KIF3C
37945	chr2:26881725-26882225_TMEM214
37854	chr2:26881725-26882225_MAPRE3
38002	chr2:26881725-26882225_OST4
38007	chr2:26881725-26882225_ZNF512
37968	chr2:26881725-26882225_SLC5A6
37973	chr2:26881725-26882225_ATRAID
37907	chr2:26881725-26882225_GTF3C2
37986	chr2:26881725-26882225_CCDC121
37913	chr2:26881725-26882225_EIF2B4
37879	chr2:26881725-26882225_SLC30A3
37963	chr2:26881725-26882225_PREB
38022	chr2:26980690-26981190_SLC4A1AP
37969	chr2:26980690-26981190_SLC5A6
37938	chr2:26980690-26981190_PPM1G
38015	chr2:26980690-26981190_SUPT7L
37959	chr2:26980690-26981190_KHK
37875	chr2:26980690-26981190_SLC35F6
37979	chr2:26980690-26981190_ZNF513
37867	chr2:26980690-26981190_HADHB
37987	chr2:26980690-26981190_CCDC121
37995	chr2:26980690-26981190_GPN1
37946	chr2:26980690-26981190_TMEM214
37861	chr2:26980690-26981190_CENPA
37880	chr2:26980690-26981190_SLC30A3
37964	chr2:26980690-26981190_PREB
37903	chr2:26980690-26981190_MPV17
37898	chr2:26980690-26981190_CAD
37885	chr2:26980690-26981190_FNDC4
37914	chr2:26980690-26981190_EIF2B4
37930	chr2:26980690-26981190_SNX17
37843	chr2:26980690-26981190_KIF3C
37975	chr2:27414314-27414814_ATRAID
37868	chr2:27414314-27414814_HADHB
38004	chr2:27414314-27414814_OST4
37894	chr2:27414314-27414814_AGBL5
37923	chr2:27414314-27414814_NRBP1
37886	chr2:27414314-27414814_FNDC4
37856	chr2:27414314-27414814_MAPRE3
37909	chr2:27414314-27414814_GTF3C2
37996	chr2:27414314-27414814_GPN1
37931	chr2:27414314-27414814_SNX17
37899	chr2:27414314-27414814_CAD
38016	chr2:27414314-27414814_SUPT7L
37881	chr2:27414314-27414814_SLC30A3
38023	chr2:27414314-27414814_SLC4A1AP
38009	chr2:27414314-27414814_ZNF512
37965	chr2:27414314-27414814_PREB
37900	chr2:27750102-27750602_CAD
37905	chr2:27750102-27750602_MPV17
37887	chr2:27750102-27750602_FNDC4
37953	chr2:27750102-27750602_IFT172
37916	chr2:27750102-27750602_EIF2B4
37961	chr2:27750102-27750602_KHK
37895	chr2:27750102-27750602_AGBL5
38024	chr2:27750102-27750602_SLC4A1AP
37924	chr2:27750102-27750602_NRBP1
37910	chr2:27750102-27750602_GTF3C2
37966	chr2:27750102-27750602_PREB
37932	chr2:27750102-27750602_SNX17
38017	chr2:27750102-27750602_SUPT7L
37940	chr2:27750102-27750602_PPM1G
38010	chr2:27750102-27750602_ZNF512
38293	chr2:27750102-27750602_MRPL33
37997	chr2:27750102-27750602_GPN1
37857	chr2:27750102-27750602_MAPRE3
37989	chr2:27750102-27750602_CCDC121
37976	chr2:27750102-27750602_ATRAID
37863	chr2:27750102-27750602_CENPA
37948	chr2:27750102-27750602_TMEM214
38005	chr2:27750102-27750602_OST4
37911	chr2:27950076-27950576_GTF3C2
37982	chr2:27950076-27950576_ZNF513
37878	chr2:27950076-27950576_SLC35F6
37949	chr2:27950076-27950576_TMEM214
37990	chr2:27950076-27950576_CCDC121
37925	chr2:27950076-27950576_NRBP1
37864	chr2:27950076-27950576_CENPA
37998	chr2:27950076-27950576_GPN1
37888	chr2:27950076-27950576_FNDC4
37889	chr2:28578338-28578838_FNDC4
37942	chr2:28578338-28578838_PPM1G
37934	chr2:28578338-28578838_SNX17
37912	chr2:28578338-28578838_GTF3C2
38439	chr2:28578338-28578838_WDR43
38012	chr2:28578338-28578838_ZNF512
38019	chr2:28578338-28578838_SUPT7L
38289	chr2:28578338-28578838_BRE
38295	chr2:28578338-28578838_MRPL33
38436	chr2:28578338-28578838_FOSL2
37983	chr2:28578338-28578838_ZNF513
38442	chr2:28578338-28578838_TRMT61B
38446	chr2:28589519-28590019_PPP1CB
38020	chr2:28589519-28590019_SUPT7L
38443	chr2:28589519-28590019_TRMT61B
38296	chr2:28589519-28590019_MRPL33
38440	chr2:28589519-28590019_WDR43
37927	chr2:28589519-28590019_NRBP1
37956	chr2:28589519-28590019_IFT172
38001	chr2:28590483-28591406_GPN1
37985	chr2:28590483-28591406_ZNF513
38447	chr2:28590483-28591406_PPP1CB
38444	chr2:28590483-28591406_TRMT61B
37891	chr2:28590483-28591406_FNDC4
38291	chr2:28590483-28591406_BRE
37928	chr2:28590483-28591406_NRBP1
37957	chr2:28590483-28591406_IFT172
37936	chr2:28590483-28591406_SNX17
38014	chr2:28590483-28591406_ZNF512
65185	chr2:30414535-30415035_LCLAT1
65189	chr2:30414535-30415035_LBH
65181	chr2:30414535-30415035_YPEL5
65184	chr2:30416073-30416573_LCLAT1
65188	chr2:30416073-30416573_LBH
65182	chr2:30660935-30661435_YPEL5
65186	chr2:30660935-30661435_LCLAT1
65187	chr2:30898531-30899031_LCLAT1
65183	chr2:30898531-30899031_YPEL5
65191	chr2:30898531-30899031_LBH
63146	chr2:32037188-32037688_SLC30A6
63142	chr2:32037188-32037688_TTC27
63145	chr2:32037188-32037688_YIPF4
64518	chr2:55343141-55343641_RTN4
64520	chr2:55347689-55348189_RTN4
64544	chr2:55347689-55348189_RPS27A
64528	chr2:55347689-55348189_CCDC88A
64536	chr2:55347689-55348189_PNPT1
64557	chr2:55347689-55348189_ACYP2
64554	chr2:55360954-55361454_CLHC1
64538	chr2:55360954-55361454_PNPT1
64546	chr2:55360954-55361454_RPS27A
64530	chr2:55360954-55361454_CCDC88A
64507	chr2:55360954-55361454_MTIF2
64522	chr2:55360954-55361454_RTN4
64514	chr2:55360954-55361454_SPTBN1
64555	chr2:55367567-55368067_CLHC1
64508	chr2:55367567-55368067_MTIF2
64523	chr2:55367567-55368067_RTN4
64547	chr2:55367567-55368067_RPS27A
64515	chr2:55367567-55368067_SPTBN1
64539	chr2:55367567-55368067_PNPT1
64533	chr2:55385096-55385596_PNPT1
64524	chr2:55686351-55687334_CCDC88A
64548	chr2:55686351-55687334_CLHC1
64501	chr2:55686351-55687334_MTIF2
64553	chr2:55847242-55847742_CLHC1
63279	chr2:57724556-57725056_VRK2
63280	chr2:58004014-58004514_VRK2
40419	chr2:60869399-60869899_XPO1
40457	chr2:60869399-60869899_PUS10
40454	chr2:60901621-60902121_PUS10
40422	chr2:60901621-60902121_PAPOLG
40433	chr2:60901621-60902121_USP34
40447	chr2:60901621-60902121_REL
40456	chr2:61033999-61034499_PUS10
40463	chr2:61033999-61034499_PEX13
40470	chr2:61033999-61034499_KIAA1841
40449	chr2:61033999-61034499_REL
40418	chr2:61033999-61034499_XPO1
40472	chr2:61035483-61035983_KIAA1841
40437	chr2:61035483-61035983_USP34
40458	chr2:61035483-61035983_PUS10
40486	chr2:61035483-61035983_AHSA2
40455	chr2:61393031-61393531_PUS10
40444	chr2:61393031-61393531_CCT4
40423	chr2:61393031-61393531_PAPOLG
40434	chr2:61393031-61393531_USP34
40448	chr2:61393031-61393531_REL
40417	chr2:61393031-61393531_XPO1
40466	chr2:61847552-61848052_KIAA1841
40473	chr2:61847552-61848052_COMMD1
40446	chr2:61991221-61991721_REL
40467	chr2:61991221-61991721_KIAA1841
40428	chr2:61991221-61991721_USP34
40460	chr2:61991221-61991721_PEX13
40406	chr2:62523103-62523603_B3GNT2
40429	chr2:62523103-62523603_USP34
40475	chr2:62523103-62523603_COMMD1
40407	chr2:62526781-62527281_B3GNT2
40476	chr2:62526781-62527281_COMMD1
40413	chr2:62526781-62527281_XPO1
40408	chr2:62531834-62532334_B3GNT2
40596	chr2:62531834-62532334_EHBP1
40477	chr2:62531834-62532334_COMMD1
40431	chr2:62531834-62532334_USP34
40409	chr2:62564493-62564993_B3GNT2
40478	chr2:62564493-62564993_COMMD1
40415	chr2:62564493-62564993_XPO1
40597	chr2:62564493-62564993_EHBP1
40982	chr2:64276770-64277270_PELI1
40951	chr2:64276770-64277270_SLC1A4
40969	chr2:64276770-64277270_UGP2
40958	chr2:64276770-64277270_AFTPH
40692	chr2:64276770-64277270_OTX1
40947	chr2:64276770-64277270_MDH1
40941	chr2:64276770-64277270_VPS54
40970	chr2:64291844-64292344_UGP2
40983	chr2:64291844-64292344_PELI1
40942	chr2:64291844-64292344_VPS54
40966	chr2:64291844-64292344_WDPCP
40989	chr2:64487864-64488364_CEP68
40994	chr2:64487864-64488364_RAB1A
40999	chr2:64487864-64488364_ACTR2
40943	chr2:64487864-64488364_VPS54
41000	chr2:64581923-64582423_ACTR2
40961	chr2:64581923-64582423_AFTPH
40985	chr2:64581923-64582423_PELI1
40995	chr2:64581923-64582423_RAB1A
40944	chr2:64581923-64582423_VPS54
40972	chr2:64581923-64582423_UGP2
40950	chr2:64581923-64582423_MDH1
41004	chr2:64994817-64995317_SPRED2
40945	chr2:64994817-64995317_VPS54
40955	chr2:64994817-64995317_SLC1A4
40962	chr2:64994817-64995317_AFTPH
40980	chr2:65058425-65058925_SERTAD2
40956	chr2:65058425-65058925_SLC1A4
40997	chr2:65058425-65058925_RAB1A
41005	chr2:65058425-65058925_SPRED2
40998	chr2:65521839-65522339_RAB1A
40993	chr2:65521839-65522339_CEP68
40981	chr2:65521839-65522339_SERTAD2
40957	chr2:65521839-65522339_SLC1A4
64568	chr2:68081872-68082372_PNO1
64620	chr2:68081872-68082372_PPP3R1
64633	chr2:68081872-68082372_WDR92
64591	chr2:68220369-68220869_ARHGAP25
64630	chr2:68220369-68220869_WDR92
64596	chr2:68348095-68348595_ARHGAP25
64570	chr2:68348095-68348595_PNO1
64609	chr2:68348095-68348595_C1D
64635	chr2:68348095-68348595_WDR92
65086	chr2:68348095-68348595_ETAA1
64563	chr2:68579697-68580197_PNO1
64576	chr2:68579697-68580197_CNRIP1
64615	chr2:68579697-68580197_PPP3R1
64580	chr2:68630277-68630777_CNRIP1
64569	chr2:68647340-68647840_PNO1
64608	chr2:68647340-68647840_C1D
41211	chr2:68647340-68647840_NFU1
41243	chr2:68647340-68647840_GFPT1
64582	chr2:68647340-68647840_CNRIP1
64595	chr2:68647340-68647840_ARHGAP25
64621	chr2:68647340-68647840_PPP3R1
64603	chr2:68650950-68651450_C1D
64577	chr2:68650950-68651450_CNRIP1
64564	chr2:68650950-68651450_PNO1
41209	chr2:68650950-68651450_NFU1
41240	chr2:68650950-68651450_GFPT1
64579	chr2:68668776-68669276_CNRIP1
64618	chr2:68668776-68669276_PPP3R1
64605	chr2:68668776-68669276_C1D
64574	chr2:69056282-69056782_CNRIP1
64561	chr2:69056282-69056782_PNO1
64587	chr2:69056282-69056782_ARHGAP25
41142	chr2:69056282-69056782_AAK1
64613	chr2:69056282-69056782_PPP3R1
41224	chr2:69056282-69056782_ANXA4
41207	chr2:69056282-69056782_NFU1
64600	chr2:69056282-69056782_C1D
64627	chr2:69076730-69077230_WDR92
41225	chr2:69076730-69077230_ANXA4
64575	chr2:69076730-69077230_CNRIP1
41208	chr2:69076730-69077230_NFU1
64562	chr2:69076730-69077230_PNO1
64610	chr2:69105357-69105857_PPP3R1
41125	chr2:69105357-69105857_GMCL1
41204	chr2:69105357-69105857_NFU1
64558	chr2:69105357-69105857_PNO1
64571	chr2:69105357-69105857_CNRIP1
41235	chr2:69105357-69105857_GFPT1
64597	chr2:69105357-69105857_C1D
41221	chr2:69105357-69105857_ANXA4
41139	chr2:69105357-69105857_AAK1
41237	chr2:69135504-69136004_GFPT1
41206	chr2:69135504-69136004_NFU1
64586	chr2:69135504-69136004_ARHGAP25
64573	chr2:69135504-69136004_CNRIP1
64585	chr2:69136848-69137348_ARHGAP25
64572	chr2:69136848-69137348_CNRIP1
64611	chr2:69136848-69137348_PPP3R1
41126	chr2:69136848-69137348_GMCL1
41094	chr2:70173639-70174139_MXD1
41154	chr2:70173639-70174139_TIA1
41174	chr2:70173639-70174139_SNRNP27
41105	chr2:70174642-70175142_ADD2
41145	chr2:70174642-70175142_C2orf42
41131	chr2:70174642-70175142_AAK1
