	group
29742	chr19.1
29155	chr19.1
29137	chr19.1
29870	chr19.1
29768	chr19.1
29177	chr19.1
29471	chr19.1
29252	chr19.1
29426	chr19.1
29771	chr19.1
29235	chr19.1
29269	chr19.1
28978	chr19.1
29374	chr19.1
29143	chr19.1
29756	chr19.1
29058	chr19.1
29322	chr19.1
29624	chr19.1
29103	chr19.1
29872	chr19.1
29014	chr19.1
29400	chr19.1
29576	chr19.1
29873	chr19.1
29577	chr19.1
29757	chr19.1
29085	chr19.1
29677	chr19.1
29126	chr19.1
29059	chr19.1
29459	chr19.1
29375	chr19.1
29041	chr19.1
29704	chr19.1
29001	chr19.1
29402	chr19.1
29443	chr19.1
29473	chr19.1
29428	chr19.1
29460	chr19.1
29376	chr19.1
29773	chr19.1
29860	chr19.1
29874	chr19.1
29086	chr19.1
29254	chr19.1
29215	chr19.1
29002	chr19.1
29551	chr19.1
28980	chr19.1
29705	chr19.1
29167	chr19.1
29127	chr19.1
29324	chr19.1
29350	chr19.1
29732	chr19.1
29145	chr19.1
29652	chr19.1
29297	chr19.1
29601	chr19.1
29774	chr19.1
29653	chr19.1
29061	chr19.1
29146	chr19.1
29679	chr19.1
29128	chr19.1
29190	chr19.1
29795	chr19.1
29087	chr19.1
29474	chr19.1
29627	chr19.1
29168	chr19.1
29106	chr19.1
29461	chr19.1
29875	chr19.1
29706	chr19.1
29377	chr19.1
29552	chr19.1
29351	chr19.1
29325	chr19.1
29861	chr19.1
29733	chr19.1
29298	chr19.1
29272	chr19.1
29403	chr19.1
29526	chr19.1
29255	chr19.1
28967	chr19.1
29817	chr19.1
29759	chr19.1
28981	chr19.1
29216	chr19.1
29003	chr19.1
29238	chr19.1
29553	chr19.1
29734	chr19.1
29707	chr19.1
29602	chr19.1
29501	chr19.1
29527	chr19.1
29580	chr19.1
29628	chr19.1
29760	chr19.1
30462	chr19.1
29352	chr19.1
29107	chr19.1
29004	chr19.1
29299	chr19.1
29273	chr19.1
29217	chr19.1
29256	chr19.1
29088	chr19.1
29239	chr19.1
29775	chr19.1
30511	chr19.1
29876	chr19.1
29378	chr19.1
29475	chr19.1
30584	chr19.1
29462	chr19.1
29445	chr19.1
29654	chr19.1
29818	chr19.1
29430	chr19.1
29835	chr19.1
29018	chr19.1
29404	chr19.1
29191	chr19.1
29862	chr19.1
29129	chr19.1
30486	chr19.1
28982	chr19.1
29603	chr19.1
29108	chr19.1
29170	chr19.1
29130	chr19.1
29463	chr19.1
29431	chr19.1
29528	chr19.1
29379	chr19.1
29353	chr19.1
29300	chr19.1
29581	chr19.1
28969	chr19.1
28983	chr19.1
29005	chr19.1
29655	chr19.1
29863	chr19.1
30512	chr19.1
29819	chr19.1
29776	chr19.1
29258	chr19.1
29555	chr19.1
29656	chr19.1
29301	chr19.1
29219	chr19.1
29582	chr19.1
29736	chr19.1
28984	chr19.1
29241	chr19.1
29275	chr19.1
29864	chr19.1
29878	chr19.1
29380	chr19.1
29006	chr19.1
29406	chr19.1
29837	chr19.1
29529	chr19.1
29762	chr19.1
29447	chr19.1
29464	chr19.1
29477	chr19.1
29354	chr19.1
29020	chr19.1
28970	chr19.1
29777	chr19.1
29171	chr19.1
29090	chr19.1
30513	chr19.1
30488	chr19.1
29064	chr19.1
29682	chr19.1
29604	chr19.1
30464	chr19.1
29046	chr19.1
30734	chr19.1
29709	chr19.1
29448	chr19.1
29478	chr19.1
29778	chr19.1
29110	chr19.1
29465	chr19.1
29433	chr19.1
29799	chr19.1
29821	chr19.1
30489	chr19.1
30465	chr19.1
29838	chr19.1
29007	chr19.1
30735	chr19.1
28985	chr19.1
29194	chr19.1
28971	chr19.1
29220	chr19.1
29242	chr19.1
29259	chr19.1
30587	chr19.1
29407	chr19.1
29065	chr19.1
29329	chr19.1
30562	chr19.1
29355	chr19.1
29879	chr19.1
30538	chr19.1
29865	chr19.1
29021	chr19.1
29381	chr19.1
29302	chr19.1
29091	chr19.1
29657	chr19.1
29556	chr19.1
29530	chr19.1
29631	chr19.1
29605	chr19.1
29683	chr19.1
29763	chr19.1
29710	chr19.1
29737	chr19.1
29583	chr19.1
29048	chr19.1
29111	chr19.1
29764	chr19.1
29738	chr19.1
29173	chr19.1
29684	chr19.1
29839	chr19.1
29531	chr19.1
30490	chr19.1
29133	chr19.1
29505	chr19.1
29466	chr19.1
29260	chr19.1
29779	chr19.1
29479	chr19.1
28986	chr19.1
29866	chr19.1
29449	chr19.1
30736	chr19.1
29277	chr19.1
31819	chr19.1
31748	chr19.1
29197	chr19.1
28988	chr19.1
31373	chr19.1
29685	chr19.1
29882	chr19.1
30589	chr19.1
29586	chr19.1
29024	chr19.1
29010	chr19.1
29868	chr19.1
29245	chr19.1
29135	chr19.1
30516	chr19.1
29824	chr19.1
29713	chr19.1
29802	chr19.1
29451	chr19.1
29659	chr19.1
29153	chr19.1
29175	chr19.1
29781	chr19.1
29025	chr19.1
29136	chr19.1
28989	chr19.1
29279	chr19.1
30468	chr19.1
29782	chr19.1
31374	chr19.1
29481	chr19.1
29011	chr19.1
29469	chr19.1
32118	chr19.1
31352	chr19.1
31772	chr19.1
30738	chr19.1
29869	chr19.1
29198	chr19.1
29686	chr19.1
29068	chr19.1
29883	chr19.1
29741	chr19.1
29609	chr19.1
29224	chr19.1
29560	chr19.1
30565	chr19.1
30590	chr19.1
31397	chr19.1
28977	chr19.1
31773	chr19.1
31375	chr19.1
30469	chr19.1
29138	chr19.1
29116	chr19.1
30518	chr19.1
29611	chr19.1
30542	chr19.1
29053	chr19.1
30591	chr19.1
29200	chr19.1
29069	chr19.1
29827	chr19.1
29454	chr19.1
29842	chr19.1
29248	chr19.1
29482	chr19.1
29769	chr19.1
29716	chr19.1
29281	chr19.1
29563	chr19.1
32144	chr19.1
29612	chr19.1
29828	chr19.1
29179	chr19.1
29028	chr19.1
32168	chr19.1
29689	chr19.1
29590	chr19.1
29843	chr19.1
30567	chr19.1
30592	chr19.1
29157	chr19.1
29139	chr19.1
31398	chr19.1
29227	chr19.1
31774	chr19.1
29770	chr19.1
29717	chr19.1
31751	chr19.1
29483	chr19.1
29117	chr19.1
31376	chr19.1
29440	chr19.1
32766	chr19.1
29388	chr19.1
31354	chr19.1
29636	chr19.1
29662	chr19.1
29806	chr19.1
29249	chr19.1
29509	chr19.1
29536	chr19.1
29456	chr19.1
29140	chr19.1
30471	chr19.1
29807	chr19.1
30495	chr19.1
29829	chr19.1
30520	chr19.1
29099	chr19.1
29844	chr19.1
29613	chr19.1
29180	chr19.1
29267	chr19.1
29282	chr19.1
30741	chr19.1
32767	chr19.1
31823	chr19.1
31355	chr19.1
29250	chr19.1
28993	chr19.1
29718	chr19.1
29228	chr19.1
31752	chr19.1
32145	chr19.1
29484	chr19.1
29335	chr19.1
30593	chr19.1
32169	chr19.1
29363	chr19.1
29309	chr19.1
29690	chr19.1
30569	chr19.1
29251	chr19.1
31799	chr19.1
31776	chr19.1
29537	chr19.1
29719	chr19.1
29457	chr19.1
29787	chr19.1
29485	chr19.1
29364	chr19.1
31753	chr19.1
29888	chr19.1
29638	chr19.1
29592	chr19.1
30594	chr19.1
29283	chr19.1
29416	chr19.1
29691	chr19.1
29181	chr19.1
29614	chr19.1
30742	chr19.1
29511	chr19.1
29159	chr19.1
29565	chr19.1
31824	chr19.1
30545	chr19.1
29336	chr19.1
29141	chr19.1
29072	chr19.1
29056	chr19.1
29119	chr19.1
32768	chr19.1
28994	chr19.1
32265	chr19.1
29284	chr19.1
31379	chr19.1
30570	chr19.1
32147	chr19.1
31825	chr19.1
29073	chr19.1
29057	chr19.1
29366	chr19.1
33571	chr19.1
30547	chr19.1
29640	chr19.1
32172	chr19.1
29312	chr19.1
29810	chr19.1
29666	chr19.1
32124	chr19.1
31402	chr19.1
31380	chr19.1
29161	chr19.1
31755	chr19.1
30744	chr19.1
29102	chr19.1
29418	chr19.1
33609	chr19.1
29789	chr19.1
32267	chr19.1
30474	chr19.1
28996	chr19.1
30498	chr19.1
29890	chr19.1
29205	chr19.1
29231	chr19.1
29667	chr19.1
30475	chr19.1
30548	chr19.1
33178	chr19.1
29033	chr19.1
29184	chr19.1
31756	chr19.1
29075	chr19.1
31359	chr19.1
29848	chr19.1
29419	chr19.1
31827	chr19.1
29790	chr19.1
33610	chr19.1
32125	chr19.1
30572	chr19.1
31802	chr19.1
29641	chr19.1
29595	chr19.1
29367	chr19.1
33572	chr19.1
30745	chr19.1
33629	chr19.1
31779	chr19.1
30597	chr19.1
29811	chr19.1
32771	chr19.1
30499	chr19.1
29286	chr19.1
33158	chr19.1
30524	chr19.1
32244	chr19.1
29313	chr19.1
31382	chr19.1
30573	chr19.1
29791	chr19.1
30598	chr19.1
28998	chr19.1
29723	chr19.1
29394	chr19.1
29163	chr19.1
31360	chr19.1
30500	chr19.1
29340	chr19.1
33159	chr19.1
29185	chr19.1
29695	chr19.1
33179	chr19.1
29034	chr19.1
30746	chr19.1
32150	chr19.1
29849	chr19.1
29234	chr19.1
31758	chr19.1
30599	chr19.1
29164	chr19.1
29421	chr19.1
31361	chr19.1
33612	chr19.1
29570	chr19.1
31405	chr19.1
31804	chr19.1
30747	chr19.1
29751	chr19.1
32773	chr19.1
29077	chr19.1
30501	chr19.1
29369	chr19.1
33160	chr19.1
29813	chr19.1
33574	chr19.1
29643	chr19.1
30550	chr19.1
32175	chr19.1
32151	chr19.1
29186	chr19.1
33180	chr19.1
29850	chr19.1
29315	chr19.1
32246	chr19.1
29341	chr19.1
29724	chr19.1
28999	chr19.1
30574	chr19.1
30477	chr19.1
31362	chr19.1
29725	chr19.1
29036	chr19.1
33889	chr19.1
29517	chr19.1
30600	chr19.1
30575	chr19.1
30478	chr19.1
33632	chr19.1
29851	chr19.1
30551	chr19.1
32152	chr19.1
33858	chr19.1
32153	chr19.1
31831	chr19.1
29671	chr19.1
29895	chr19.1
29726	chr19.1
29852	chr19.1
29698	chr19.1
31806	chr19.1
31407	chr19.1
31760	chr19.1
32248	chr19.1
29645	chr19.1
31783	chr19.1
33905	chr19.1
29544	chr19.1
29572	chr19.1
29753	chr19.1
33859	chr19.1
29037	chr19.1
33614	chr19.1
30528	chr19.1
29317	chr19.1
29492	chr19.1
29371	chr19.1
29079	chr19.1
31363	chr19.1
32272	chr19.1
30601	chr19.1
30503	chr19.1
32775	chr19.1
33875	chr19.1
29343	chr19.1
30479	chr19.1
29423	chr19.1
30749	chr19.1
29290	chr19.1
33595	chr19.1
33162	chr19.1
33576	chr19.1
29518	chr19.1
29397	chr19.1
30576	chr19.1
31385	chr19.1
33890	chr19.1
33182	chr19.1
32776	chr19.1
31784	chr19.1
32154	chr19.1
29727	chr19.1
29622	chr19.1
33596	chr19.1
29398	chr19.1
30577	chr19.1
29853	chr19.1
33577	chr19.1
29372	chr19.1
29519	chr19.1
31807	chr19.1
33615	chr19.1
31832	chr19.1
31761	chr19.1
29038	chr19.1
29493	chr19.1
29545	chr19.1
29318	chr19.1
29211	chr19.1
31408	chr19.1
32178	chr19.1
31386	chr19.1
30504	chr19.1
32249	chr19.1
31364	chr19.1
33163	chr19.1
29754	chr19.1
33891	chr19.1
33860	chr19.1
29672	chr19.1
33578	chr19.1
29897	chr19.1
33184	chr19.1
29319	chr19.1
29647	chr19.1
30505	chr19.1
32131	chr19.1
30530	chr19.1
32155	chr19.1
29728	chr19.1
32777	chr19.1
29673	chr19.1
31833	chr19.1
29345	chr19.1
29623	chr19.1
30481	chr19.1
33635	chr19.1
31762	chr19.1
33877	chr19.1
29546	chr19.1
29494	chr19.1
29039	chr19.1
31387	chr19.1
31365	chr19.1
33616	chr19.1
29648	chr19.1
32180	chr19.1
30506	chr19.1
29547	chr19.1
33598	chr19.1
30482	chr19.1
33165	chr19.1
31410	chr19.1
29701	chr19.1
31388	chr19.1
29855	chr19.1
29293	chr19.1
33921	chr19.1
29521	chr19.1
29495	chr19.1
33636	chr19.1
33617	chr19.1
34922	chr19.1
33908	chr19.1
31809	chr19.1
33185	chr19.1
32251	chr19.1
29575	chr19.1
32778	chr19.1
32156	chr19.1
33579	chr19.1
33862	chr19.1
30579	chr19.1
29674	chr19.1
32275	chr19.1
30752	chr19.1
32276	chr19.1
29856	chr19.1
32252	chr19.1
30507	chr19.1
29083	chr19.1
32779	chr19.1
30556	chr19.1
35055	chr19.1
29548	chr19.1
31411	chr19.1
31835	chr19.1
33922	chr19.1
33599	chr19.1
29294	chr19.1
29496	chr19.1
31810	chr19.1
30605	chr19.1
33879	chr19.1
31787	chr19.1
30753	chr19.1
33863	chr19.1
31367	chr19.1
29649	chr19.1
29522	chr19.1
32181	chr19.1
33580	chr19.1
33894	chr19.1
29675	chr19.1
33186	chr19.1
32133	chr19.1
31412	chr19.1
31390	chr19.1
35219	chr19.1
31765	chr19.1
32253	chr19.1
31788	chr19.1
30606	chr19.1
31836	chr19.1
30557	chr19.1
30484	chr19.1
32158	chr19.1
32182	chr19.1
30508	chr19.1
30581	chr19.1
33910	chr19.1
33638	chr19.1
33581	chr19.1
29676	chr19.1
33167	chr19.1
33864	chr19.1
32277	chr19.1
29084	chr19.1
33619	chr19.1
31766	chr19.1
31837	chr19.1
31812	chr19.1
32135	chr19.1
32159	chr19.1
32254	chr19.1
33881	chr19.1
32781	chr19.1
33168	chr19.1
30534	chr19.1
31369	chr19.1
30558	chr19.1
33601	chr19.1
30582	chr19.1
33620	chr19.1
30607	chr19.1
35235	chr19.1
30755	chr19.1
34940	chr19.1
35057	chr19.1
35220	chr19.1
28720	chr19.1
33897	chr19.1
31414	chr19.1
31767	chr19.1
35537	chr19.1
31790	chr19.1
33912	chr19.1
35551	chr19.1
28464	chr19.1
30510	chr19.1
34926	chr19.1
32782	chr19.1
33583	chr19.1
28348	chr19.1
33882	chr19.1
34941	chr19.1
30756	chr19.1
28422	chr19.1
31370	chr19.1
31392	chr19.1
28406	chr19.1
33621	chr19.1
28465	chr19.1
32161	chr19.1
33641	chr19.1
33603	chr19.1
35538	chr19.1
33584	chr19.1
33898	chr19.1
31393	chr19.1
33883	chr19.1
28423	chr19.1
31768	chr19.1
33190	chr19.1
31791	chr19.1
33913	chr19.1
31371	chr19.1
28349	chr19.1
28520	chr19.1
32280	chr19.1
32256	chr19.1
28350	chr19.1
32784	chr19.1
28466	chr19.1
32162	chr19.1
28393	chr19.1
33868	chr19.1
28424	chr19.1
28642	chr19.1
34943	chr19.1
35553	chr19.1
33884	chr19.1
28722	chr19.1
31815	chr19.1
33585	chr19.1
35539	chr19.1
32281	chr19.1
33927	chr19.1
33899	chr19.1
31416	chr19.1
28521	chr19.1
34928	chr19.1
33171	chr19.1
28627	chr19.1
33604	chr19.1
35238	chr19.1
33623	chr19.1
31840	chr19.1
32186	chr19.1
28494	chr19.1
32257	chr19.1
33191	chr19.1
28441	chr19.1
31841	chr19.1
33915	chr19.1
35554	chr19.1
35061	chr19.1
28467	chr19.1
33928	chr19.1
33900	chr19.1
28723	chr19.1
31816	chr19.1
32139	chr19.1
28628	chr19.1
33605	chr19.1
33624	chr19.1
32187	chr19.1
33643	chr19.1
35540	chr19.1
32163	chr19.1
32258	chr19.1
28643	chr19.1
32282	chr19.1
34944	chr19.1
34945	chr19.1
28442	chr19.1
28410	chr19.1
35541	chr19.1
28352	chr19.1
28523	chr19.1
33644	chr19.1
33901	chr19.1
33870	chr19.1
28426	chr19.1
28395	chr19.1
28468	chr19.1
33929	chr19.1
32140	chr19.1
31842	chr19.1
35555	chr19.1
28629	chr19.1
32164	chr19.1
33916	chr19.1
28443	chr19.1
32260	chr19.1
32284	chr19.1
35226	chr19.1
35063	chr19.1
32165	chr19.1
28725	chr19.1
33645	chr19.1
28560	chr19.1
35542	chr19.1
33626	chr19.1
28645	chr19.1
33588	chr19.1
35556	chr19.1
28353	chr19.1
28396	chr19.1
35241	chr19.1
33917	chr19.1
33607	chr19.1
33902	chr19.1
32787	chr19.1
28497	chr19.1
28646	chr19.1
28509	chr19.1
28470	chr19.1
33608	chr19.1
33646	chr19.1
28354	chr19.1
28455	chr19.1
28483	chr19.1
28428	chr19.1
33888	chr19.1
33627	chr19.1
28397	chr19.1
33918	chr19.1
28525	chr19.1
28498	chr19.1
35543	chr19.1
35242	chr19.1
28711	chr19.1
35557	chr19.1
33195	chr19.1
33903	chr19.1
28726	chr19.1
34932	chr19.1
28444	chr19.1
33931	chr19.1
33873	chr19.1
35558	chr19.1
28429	chr19.1
28499	chr19.1
34933	chr19.1
28526	chr19.1
28590	chr19.1
28456	chr19.1
35229	chr19.1
28633	chr19.1
28577	chr19.1
28688	chr19.1
28457	chr19.1
28702	chr19.1
34949	chr19.1
28500	chr19.1
28713	chr19.1
28742	chr19.1
28728	chr19.1
28430	chr19.1
28472	chr19.1
35560	chr19.1
28385	chr19.1
28371	chr19.1
28357	chr19.1
28528	chr19.1
28703	chr19.1
28661	chr19.1
28458	chr19.1
34935	chr19.1
28714	chr19.1
28618	chr19.1
28634	chr19.1
28689	chr19.1
28592	chr19.1
28473	chr19.1
28542	chr19.1
28649	chr19.1
28486	chr19.1
28415	chr19.1
35245	chr19.1
28635	chr19.1
28676	chr19.1
28619	chr19.1
35547	chr19.1
28650	chr19.1
28459	chr19.1
28416	chr19.1
35231	chr19.1
35068	chr19.1
28605	chr19.1
28432	chr19.1
28579	chr19.1
28744	chr19.1
28730	chr19.1
28372	chr19.1
28358	chr19.1
28502	chr19.1
35561	chr19.1
35232	chr19.1
28594	chr19.1
35562	chr19.1
28620	chr19.1
28606	chr19.1
28514	chr19.1
28503	chr19.1
28636	chr19.1
28359	chr19.1
28488	chr19.1
28580	chr19.1
28544	chr19.1
28449	chr19.1
28705	chr19.1
35247	chr19.1
35548	chr19.1
28566	chr19.1
28663	chr19.1
28460	chr19.1
28417	chr19.1
35070	chr19.1
28531	chr19.1
28403	chr19.1
28515	chr19.1
28504	chr19.1
28418	chr19.1
28595	chr19.1
28732	chr19.1
28450	chr19.1
28664	chr19.1
28637	chr19.1
34953	chr19.1
35248	chr19.1
28545	chr19.1
28706	chr19.1
28489	chr19.1
28692	chr19.1
28678	chr19.1
28346	chr19.1
28608	chr19.1
28596	chr19.1
28622	chr19.1
28375	chr19.1
28568	chr19.1
28477	chr19.1
28451	chr19.1
28693	chr19.1
28505	chr19.1
28404	chr19.1
28718	chr19.1
28679	chr19.1
28532	chr19.1
28638	chr19.1
28516	chr19.1
28419	chr19.1
28506	chr19.1
28666	chr19.1
28694	chr19.1
28347	chr19.1
28680	chr19.1
28491	chr19.1
28478	chr19.1
28597	chr19.1
28463	chr19.1
28719	chr19.1
28547	chr19.1
28533	chr19.1
28390	chr19.1
28623	chr19.1
28639	chr19.1
28708	chr19.1
28654	chr19.1
28609	chr19.1
28452	chr19.1
28583	chr19.1
28555	chr19.1
28640	chr19.1
28377	chr19.1
28391	chr19.1
28819	chr19.1
28655	chr19.1
28796	chr19.1
28770	chr19.1
28832	chr19.1
28709	chr19.1
28534	chr19.1
28507	chr19.1
28695	chr19.1
28806	chr19.1
28598	chr19.1
28735	chr19.1
28492	chr19.1
28363	chr19.1
28747	chr19.1
28820	chr19.1
28535	chr19.1
28508	chr19.1
28480	chr19.1
28571	chr19.1
28454	chr19.1
28585	chr19.1
28611	chr19.1
28493	chr19.1
28549	chr19.1
28392	chr19.1
28625	chr19.1
28668	chr19.1
28748	chr19.1
28807	chr19.1
28656	chr19.1
28772	chr19.1
28550	chr19.1
28536	chr19.1
28697	chr19.1
28821	chr19.1
28749	chr19.1
28808	chr19.1
28600	chr19.1
28683	chr19.1
28902	chr19.1
28365	chr19.1
28657	chr19.1
28379	chr19.1
28380	chr19.1
28880	chr19.1
28858	chr19.1
28835	chr19.1
28670	chr19.1
28366	chr19.1
28799	chr19.1
28588	chr19.1
28774	chr19.1
28574	chr19.1
28699	chr19.1
28671	chr19.1
28787	chr19.1
28764	chr19.1
28810	chr19.1
28685	chr19.1
28751	chr19.1
28945	chr19.1
28823	chr19.1
28904	chr19.1
28381	chr19.1
28914	chr19.1
28870	chr19.1
28955	chr19.1
28859	chr19.1
28935	chr19.1
28925	chr19.1
28871	chr19.1
28849	chr19.1
28589	chr19.1
28946	chr19.1
28368	chr19.1
28905	chr19.1
28686	chr19.1
28788	chr19.1
28926	chr19.1
28752	chr19.1
28740	chr19.1
28893	chr19.1
28811	chr19.1
28539	chr19.1
28956	chr19.1
28824	chr19.1
28837	chr19.1
28872	chr19.1
28812	chr19.1
29907	chr19.1
29915	chr19.1
28753	chr19.1
28850	chr19.1
28917	chr19.1
28938	chr19.1
28948	chr19.1
28813	chr19.1
28777	chr19.1
29967	chr19.1
28754	chr19.1
28958	chr19.1
28895	chr19.1
29926	chr19.1
28839	chr19.1
29908	chr19.1
29916	chr19.1
28873	chr19.1
29900	chr19.1
28851	chr19.1
28959	chr19.1
29947	chr19.1
29901	chr19.1
28929	chr19.1
29909	chr19.1
28885	chr19.1
29917	chr19.1
28939	chr19.1
29937	chr19.1
28908	chr19.1
28949	chr19.1
28804	chr19.1
29910	chr19.1
28930	chr19.1
29969	chr19.1
29918	chr19.1
28864	chr19.1
28815	chr19.1
29928	chr19.1
28897	chr19.1
28805	chr19.1
29938	chr19.1
28769	chr19.1
28792	chr19.1
28886	chr19.1
29948	chr19.1
29902	chr19.1
28779	chr19.1
28919	chr19.1
28961	chr19.1
30018	chr19.1
29903	chr19.1
29919	chr19.1
29982	chr19.1
29970	chr19.1
28951	chr19.1
30006	chr19.1
28865	chr19.1
28816	chr19.1
28920	chr19.1
28854	chr19.1
28931	chr19.1
28910	chr19.1
28829	chr19.1
28780	chr19.1
29950	chr19.1
29995	chr19.1
28911	chr19.1
29971	chr19.1
28758	chr19.1
28817	chr19.1
30007	chr19.1
28942	chr19.1
28952	chr19.1
29920	chr19.1
28962	chr19.1
28843	chr19.1
29904	chr19.1
29996	chr19.1
28889	chr19.1
28943	chr19.1
28922	chr19.1
28867	chr19.1
28856	chr19.1
29941	chr19.1
29951	chr19.1
29905	chr19.1
28782	chr19.1
28900	chr19.1
29913	chr19.1
29921	chr19.1
30077	chr19.1
30087	chr19.1
29932	chr19.1
30049	chr19.1
30126	chr19.1
28954	chr19.1
28964	chr19.1
29906	chr19.1
30097	chr19.1
29952	chr19.1
29942	chr19.1
29997	chr19.1
28934	chr19.1
30068	chr19.1
30059	chr19.1
29962	chr19.1
29985	chr19.1
30030	chr19.1
28923	chr19.1
30118	chr19.1
29998	chr19.1
30155	chr19.1
29986	chr19.1
30175	chr19.1
29943	chr19.1
30088	chr19.1
30078	chr19.1
29923	chr19.1
30050	chr19.1
29933	chr19.1
29963	chr19.1
30109	chr19.1
29944	chr19.1
30042	chr19.1
30136	chr19.1
30128	chr19.1
30119	chr19.1
29975	chr19.1
30156	chr19.1
30215	chr19.1
30206	chr19.1
30024	chr19.1
30137	chr19.1
29965	chr19.1
30120	chr19.1
30187	chr19.1
30090	chr19.1
30147	chr19.1
30080	chr19.1
30158	chr19.1
30208	chr19.1
30091	chr19.1
29966	chr19.1
30111	chr19.1
30101	chr19.1
29977	chr19.1
30081	chr19.1
30001	chr19.1
30198	chr19.1
30072	chr19.1
30178	chr19.1
30063	chr19.1
30034	chr19.1
30044	chr19.1
30168	chr19.1
30130	chr19.1
30148	chr19.1
30138	chr19.1
30179	chr19.1
30159	chr19.1
30122	chr19.1
30082	chr19.1
30209	chr19.1
30149	chr19.1
30054	chr19.1
30131	chr19.1
30073	chr19.1
30218	chr19.1
30064	chr19.1
29990	chr19.1
30092	chr19.1
30045	chr19.1
30014	chr19.1
30035	chr19.1
30112	chr19.1
30055	chr19.1
30027	chr19.1
30046	chr19.1
30170	chr19.1
30036	chr19.1
30180	chr19.1
30140	chr19.1
30093	chr19.1
30123	chr19.1
30225	chr19.1
30103	chr19.1
30083	chr19.1
30037	chr19.1
30191	chr19.1
30171	chr19.1
30028	chr19.1
30181	chr19.1
30114	chr19.1
30141	chr19.1
30056	chr19.1
30124	chr19.1
30226	chr19.1
30133	chr19.1
30075	chr19.1
30057	chr19.1
30115	chr19.1
30212	chr19.1
30076	chr19.1
30142	chr19.1
30048	chr19.1
29993	chr19.1
30221	chr19.1
30005	chr19.1
30238	chr19.1
30259	chr19.1
30163	chr19.1
30222	chr19.1
30230	chr19.1
30058	chr19.1
30233	chr19.1
30086	chr19.1
30244	chr19.1
30203	chr19.1
30039	chr19.1
30096	chr19.1
30153	chr19.1
30193	chr19.1
30143	chr19.1
30249	chr19.1
30173	chr19.1
30254	chr19.1
30154	chr19.1
30229	chr19.1
30265	chr19.1
30275	chr19.1
30239	chr19.1
30260	chr19.1
30223	chr19.1
30409	chr19.1
30369	chr19.1
30302	chr19.1
30345	chr19.1
30256	chr19.1
30261	chr19.1
30296	chr19.1
30240	chr19.1
30449	chr19.1
30232	chr19.1
30443	chr19.1
30326	chr19.1
30395	chr19.1
30357	chr19.1
30290	chr19.1
30363	chr19.1
30332	chr19.1
30281	chr19.1
30266	chr19.1
30609	chr19.1
30625	chr19.1
30277	chr19.1
30450	chr19.1
30282	chr19.1
30457	chr19.1
30321	chr19.1
30291	chr19.1
30272	chr19.1
30267	chr19.1
30352	chr19.1
30358	chr19.1
30241	chr19.1
30364	chr19.1
30247	chr19.1
30384	chr19.1
30262	chr19.1
30327	chr19.1
30396	chr19.1
30257	chr19.1
30370	chr19.1
30328	chr19.1
30610	chr19.1
30451	chr19.1
30341	chr19.1
30458	chr19.1
30237	chr19.1
30371	chr19.1
30309	chr19.1
30304	chr19.1
30298	chr19.1
30288	chr19.1
30283	chr19.1
30278	chr19.1
30273	chr19.1
30633	chr19.1
30353	chr19.1
30263	chr19.1
30258	chr19.1
30253	chr19.1
30618	chr19.1
30242	chr19.1
30445	chr19.1
30438	chr19.1
30385	chr19.1
30403	chr19.1
30411	chr19.1
30391	chr19.1
30417	chr19.1
30422	chr19.1
30432	chr19.1
30418	chr19.1
30646	chr19.1
30279	chr19.1
30640	chr19.1
30412	chr19.1
30354	chr19.1
30264	chr19.1
30398	chr19.1
30243	chr19.1
30446	chr19.1
30682	chr19.1
30428	chr19.1
30676	chr19.1
30335	chr19.1
30348	chr19.1
30305	chr19.1
30299	chr19.1
30324	chr19.1
30429	chr19.1
30460	chr19.1
30405	chr19.1
30311	chr19.1
30381	chr19.1
30413	chr19.1
30373	chr19.1
30317	chr19.1
30419	chr19.1
30349	chr19.1
30671	chr19.1
30677	chr19.1
30695	chr19.1
30715	chr19.1
30720	chr19.1
30393	chr19.1
30620	chr19.1
30628	chr19.1
30726	chr19.1
30394	chr19.1
30454	chr19.1
30356	chr19.1
30368	chr19.1
30706	chr19.1
30344	chr19.1
30388	chr19.1
30382	chr19.1
30621	chr19.1
30721	chr19.1
30613	chr19.1
30441	chr19.1
30461	chr19.1
30730	chr19.1
30648	chr19.1
30400	chr19.1
30325	chr19.1
30678	chr19.1
30312	chr19.1
30636	chr19.1
30318	chr19.1
30407	chr19.1
30782	chr19.1
30777	chr19.1
30801	chr19.1
30787	chr19.1
30649	chr19.1
30661	chr19.1
30673	chr19.1
30679	chr19.1
30727	chr19.1
30685	chr19.1
30697	chr19.1
30707	chr19.1
30712	chr19.1
30702	chr19.1
30622	chr19.1
30375	chr19.1
30686	chr19.1
30692	chr19.1
30656	chr19.1
30778	chr19.1
30662	chr19.1
30768	chr19.1
30758	chr19.1
30376	chr19.1
30674	chr19.1
30713	chr19.1
30708	chr19.1
30703	chr19.1
30408	chr19.1
30802	chr19.1
30873	chr19.1
30888	chr19.1
30869	chr19.1
30864	chr19.1
30623	chr19.1
30848	chr19.1
30650	chr19.1
30837	chr19.1
30631	chr19.1
30698	chr19.1
30826	chr19.1
30644	chr19.1
30811	chr19.1
30821	chr19.1
30638	chr19.1
30675	chr19.1
30632	chr19.1
30681	chr19.1
30874	chr19.1
30893	chr19.1
