	ABC.id
15614	chr1:38992899-38993809_NDUFS5
15378	chr1:38992899-38993809_C1orf109
15591	chr1:38992899-38993809_RRAGC
15452	chr1:38992899-38993809_SF3A3
15362	chr1:38992899-38993809_SNIP1
15498	chr1:38992899-38993809_YRDC
15542	chr1:38992899-38993809_INPP5B
15520	chr1:38992899-38993809_C1orf122
15429	chr1:38992899-38993809_FHL3
15639	chr1:38992899-38993809_AKIRIN1
15395	chr1:38992899-38993809_CDCA8
15640	chr1:38999515-39000015_AKIRIN1
15379	chr1:38999515-39000015_C1orf109
15396	chr1:38999515-39000015_CDCA8
15499	chr1:38999515-39000015_YRDC
15363	chr1:38999515-39000015_SNIP1
15543	chr1:38999515-39000015_INPP5B
15476	chr1:38999515-39000015_MTF1
15592	chr1:38999515-39000015_RRAGC
15615	chr1:38999515-39000015_NDUFS5
15380	chr1:39041780-39042280_C1orf109
15641	chr1:39041780-39042280_AKIRIN1
15477	chr1:39041780-39042280_MTF1
15478	chr1:39210072-39210572_MTF1
15432	chr1:39210072-39210572_FHL3
15501	chr1:39210072-39210572_YRDC
15716	chr1:39210072-39210572_PPIE
15690	chr1:39211343-39211843_MACF1
15618	chr1:39211343-39211843_NDUFS5
15479	chr1:39211343-39211843_MTF1
15704	chr1:39211343-39211843_PABPC4
15717	chr1:39211343-39211843_PPIE
15433	chr1:39211343-39211843_FHL3
15524	chr1:39211343-39211843_C1orf122
15643	chr1:39211343-39211843_AKIRIN1
15595	chr1:39211343-39211843_RRAGC
15546	chr1:39211343-39211843_INPP5B
15456	chr1:39211343-39211843_SF3A3
15596	chr1:39239107-39239607_RRAGC
15547	chr1:39239107-39239607_INPP5B
15705	chr1:39239107-39239607_PABPC4
15480	chr1:39239107-39239607_MTF1
15434	chr1:39239107-39239607_FHL3
15718	chr1:39239107-39239607_PPIE
15669	chr1:39239107-39239607_MYCBP
15457	chr1:39239107-39239607_SF3A3
15692	chr1:39243209-39243709_MACF1
15526	chr1:39243209-39243709_C1orf122
15548	chr1:39243209-39243709_INPP5B
15597	chr1:39243209-39243709_RRAGC
15719	chr1:39243209-39243709_PPIE
15435	chr1:39243209-39243709_FHL3
15670	chr1:39243209-39243709_MYCBP
15620	chr1:39243209-39243709_NDUFS5
15482	chr1:39249135-39249635_MTF1
15483	chr1:39251686-39252186_MTF1
15437	chr1:39251686-39252186_FHL3
15460	chr1:39251686-39252186_SF3A3
15694	chr1:39251686-39252186_MACF1
15647	chr1:39251686-39252186_AKIRIN1
15506	chr1:39251686-39252186_YRDC
15438	chr1:39281601-39282101_FHL3
15648	chr1:39281601-39282101_AKIRIN1
15623	chr1:39281601-39282101_NDUFS5
15484	chr1:39281601-39282101_MTF1
15695	chr1:39281601-39282101_MACF1
15461	chr1:39281601-39282101_SF3A3
15674	chr1:39510378-39510878_MYCBP
15696	chr1:39510378-39510878_MACF1
15723	chr1:39510378-39510878_PPIE
15736	chr1:39510378-39510878_MYCL
15918	chr1:40071785-40072285_SMAP2
15927	chr1:40071785-40072285_ZMPSTE24
15711	chr1:40071785-40072285_PABPC4
15952	chr1:40071785-40072285_PPT1
15935	chr1:40071785-40072285_RLF
15697	chr1:40071785-40072285_MACF1
15602	chr1:40071785-40072285_RRAGC
15961	chr1:40358254-40358754_ZFP69B
15936	chr1:40358254-40358754_RLF
15953	chr1:40358254-40358754_PPT1
15944	chr1:40358254-40358754_ZNF684
15910	chr1:40358254-40358754_ZFP69
15745	chr1:40358254-40358754_CAP1
15738	chr1:40358254-40358754_MYCL
15731	chr1:40358254-40358754_TRIT1
15954	chr1:40418383-40418883_PPT1
15699	chr1:40418383-40418883_MACF1
16101	chr1:40418383-40418883_KCNQ4
15945	chr1:40418383-40418883_ZNF684
15726	chr1:40418383-40418883_PPIE
15732	chr1:40418383-40418883_TRIT1
15920	chr1:40418383-40418883_SMAP2
15937	chr1:40418383-40418883_RLF
15739	chr1:40418383-40418883_MYCL
15746	chr1:40418383-40418883_CAP1
15911	chr1:40418383-40418883_ZFP69
15652	chr1:40418383-40418883_AKIRIN1
16109	chr1:40418383-40418883_NFYC
16299	chr1:40502219-40502719_CTPS1
15930	chr1:40502219-40502719_ZMPSTE24
15955	chr1:40502219-40502719_PPT1
15727	chr1:40502219-40502719_PPIE
16300	chr1:40805246-40805746_CTPS1
15939	chr1:40805246-40805746_RLF
15922	chr1:40805246-40805746_SMAP2
15956	chr1:40805246-40805746_PPT1
15913	chr1:40805246-40805746_ZFP69
16103	chr1:40805246-40805746_KCNQ4
15728	chr1:40805246-40805746_PPIE
15749	chr1:41239808-41240308_CAP1
15914	chr1:41239808-41240308_ZFP69
15735	chr1:41239808-41240308_TRIT1
15932	chr1:41239808-41240308_ZMPSTE24
15957	chr1:41239808-41240308_PPT1
15948	chr1:41239808-41240308_ZNF684
15924	chr1:41414523-41415023_SMAP2
15915	chr1:41414523-41415023_ZFP69
15941	chr1:41414523-41415023_RLF
15750	chr1:41414523-41415023_CAP1
16105	chr1:41414523-41415023_KCNQ4
15966	chr1:41414523-41415023_ZFP69B
15949	chr1:41414523-41415023_ZNF684
15958	chr1:41414523-41415023_PPT1
15751	chr1:41440556-41441056_CAP1
15950	chr1:41440556-41441056_ZNF684
15942	chr1:41440556-41441056_RLF
16106	chr1:41440556-41441056_KCNQ4
16107	chr1:41798878-41799378_KCNQ4
16304	chr1:41798878-41799378_CTPS1
15968	chr1:41798878-41799378_ZFP69B
16380	chr1:41798878-41799378_SCMH1
16982	chr1:43471521-43472021_ST3GAL3
16958	chr1:43471521-43472021_IPO13
16930	chr1:43471521-43472021_ELOVL1
17018	chr1:43471521-43472021_C1orf50
16944	chr1:43471521-43472021_EBNA1BP2
17025	chr1:43471521-43472021_ERMAP
16983	chr1:43510436-43510936_ST3GAL3
16834	chr1:43510436-43510936_FOXJ3
17054	chr1:43510436-43510936_SZT2
16996	chr1:43510436-43510936_DPH2
17004	chr1:43510436-43510936_CCDC24
17060	chr1:43510436-43510936_SLC6A9
17061	chr1:43585946-43586446_SLC6A9
17027	chr1:43585946-43586446_ERMAP
17013	chr1:43585946-43586446_MED8
16932	chr1:43585946-43586446_ELOVL1
16953	chr1:43585946-43586446_CDC20
16939	chr1:43585946-43586446_SLC2A1
16997	chr1:43585946-43586446_DPH2
17041	chr1:43585946-43586446_PPIH
17034	chr1:43585946-43586446_ZNF691
17035	chr1:43790383-43790883_ZNF691
17021	chr1:43790383-43790883_C1orf50
17049	chr1:43790383-43790883_HYI
16933	chr1:43790383-43790883_ELOVL1
17042	chr1:43790383-43790883_PPIH
16947	chr1:43790383-43790883_EBNA1BP2
17056	chr1:43790383-43790883_SZT2
16977	chr1:43790383-43790883_B4GALT2
16985	chr1:43790383-43790883_ST3GAL3
16919	chr1:43790383-43790883_YBX1
17067	chr1:43790383-43790883_ERI3
17063	chr1:43795837-43796337_SLC6A9
17073	chr1:43795837-43796337_DMAP1
17043	chr1:43795837-43796337_PPIH
17068	chr1:43795837-43796337_ERI3
17057	chr1:43795837-43796337_SZT2
17007	chr1:43795837-43796337_CCDC24
16970	chr1:43795837-43796337_ATP6V0B
16986	chr1:43795837-43796337_ST3GAL3
16978	chr1:43795837-43796337_B4GALT2
16994	chr1:43795837-43796337_PPCS
16948	chr1:43795837-43796337_EBNA1BP2
17022	chr1:43795837-43796337_C1orf50
17015	chr1:43795837-43796337_MED8
17036	chr1:43795837-43796337_ZNF691
16837	chr1:43795837-43796337_FOXJ3
16920	chr1:43795837-43796337_YBX1
16999	chr1:43795837-43796337_DPH2
17029	chr1:43795837-43796337_ERMAP
16927	chr1:43795837-43796337_KDM4A
16949	chr1:43988407-43988907_EBNA1BP2
16921	chr1:43988407-43988907_YBX1
16935	chr1:43988407-43988907_ELOVL1
16942	chr1:43988407-43988907_SLC2A1
16979	chr1:43988407-43988907_B4GALT2
16987	chr1:43988407-43988907_ST3GAL3
17096	chr1:43988407-43988907_RNF220
16963	chr1:43988407-43988907_IPO13
17051	chr1:43988407-43988907_HYI
17058	chr1:43988407-43988907_SZT2
17016	chr1:43988407-43988907_MED8
17030	chr1:43988407-43988907_ERMAP
17008	chr1:43988407-43988907_CCDC24
17044	chr1:43988407-43988907_PPIH
17000	chr1:43988407-43988907_DPH2
17045	chr1:44090861-44091361_PPIH
16936	chr1:44090861-44091361_ELOVL1
17052	chr1:44090861-44091361_HYI
16950	chr1:44090861-44091361_EBNA1BP2
17059	chr1:44090861-44091361_SZT2
16957	chr1:44090861-44091361_CDC20
17070	chr1:44090861-44091361_ERI3
17075	chr1:44090861-44091361_DMAP1
16980	chr1:44090861-44091361_B4GALT2
17001	chr1:44090861-44091361_DPH2
17175	chr1:45194849-45195349_KIF2C
17172	chr1:45194849-45195349_RPS8
17177	chr1:45194849-45195349_GPBP1L1
17002	chr1:45194849-45195349_DPH2
17010	chr1:45194849-45195349_CCDC24
17168	chr1:45194849-45195349_MUTYH
16989	chr1:45194849-45195349_ST3GAL3
17066	chr1:45194849-45195349_SLC6A9
17169	chr1:46039614-46040114_MUTYH
17176	chr1:46039614-46040114_KIF2C
17285	chr1:46039614-46040114_UQCRH
17271	chr1:46039614-46040114_LRRC41
17257	chr1:46039614-46040114_NSUN4
17248	chr1:46039614-46040114_PIK3R3
17212	chr1:46039614-46040114_POMGNT1
17188	chr1:46039614-46040114_TMEM69
17152	chr1:46039614-46040114_HECTD3
17100	chr1:46039614-46040114_MMACHC
17147	chr1:46039614-46040114_UROD
17140	chr1:46039614-46040114_PRDX1
17120	chr1:46039614-46040114_TESK2
17159	chr1:46039614-46040114_NASP
17150	chr1:46039614-46040114_TMEM53
17117	chr1:46039614-46040114_PLK3
17308	chr1:46219064-46219564_EFCAB14
17118	chr1:46219064-46219564_PLK3
17226	chr1:46219064-46219564_RAD54L
17240	chr1:46219064-46219564_MAST2
17108	chr1:46219064-46219564_CCDC17
17286	chr1:46219064-46219564_UQCRH
17213	chr1:46219064-46219564_POMGNT1
17189	chr1:46219064-46219564_TMEM69
17336	chr1:46219064-46219564_ATPAF1
17101	chr1:46219064-46219564_MMACHC
17170	chr1:46219064-46219564_MUTYH
17160	chr1:46219064-46219564_NASP
17141	chr1:46219064-46219564_PRDX1
17128	chr1:46219064-46219564_EIF2B3
17148	chr1:46219064-46219564_UROD
17179	chr1:46219064-46219564_GPBP1L1
17322	chr1:46219064-46219564_MKNK1
17258	chr1:46219064-46219564_NSUN4
17250	chr1:46710517-46711017_PIK3R3
17259	chr1:46710517-46711017_NSUN4
17122	chr1:46710517-46711017_TESK2
17142	chr1:46710517-46711017_PRDX1
17241	chr1:46710517-46711017_MAST2
17171	chr1:46710517-46711017_MUTYH
17161	chr1:46710517-46711017_NASP
17190	chr1:46710517-46711017_TMEM69
17109	chr1:46710517-46711017_CCDC17
17199	chr1:46710517-46711017_DMBX1
17301	chr1:46710517-46711017_IPP
17309	chr1:46710517-46711017_EFCAB14
17389	chr1:46885807-46886307_CMPK1
17324	chr1:46885807-46886307_MKNK1
17274	chr1:46885807-46886307_LRRC41
17251	chr1:46885807-46886307_PIK3R3
17302	chr1:46885807-46886307_IPP
17260	chr1:46885807-46886307_NSUN4
17377	chr1:46885807-46886307_STIL
17352	chr1:46885807-46886307_MOB3C
17310	chr1:46885807-46886307_EFCAB14
17288	chr1:46885807-46886307_UQCRH
17133	chr1:46885807-46886307_AKR1A1
17103	chr1:46885807-46886307_MMACHC
17200	chr1:46885807-46886307_DMBX1
17215	chr1:46885807-46886307_POMGNT1
17242	chr1:46885807-46886307_MAST2
17162	chr1:46885807-46886307_NASP
17191	chr1:46885807-46886307_TMEM69
17275	chr1:46887382-46887882_LRRC41
17216	chr1:46887382-46887882_POMGNT1
17104	chr1:46887382-46887882_MMACHC
17378	chr1:46887382-46887882_STIL
17289	chr1:46887382-46887882_UQCRH
17303	chr1:46887382-46887882_IPP
17353	chr1:46887382-46887882_MOB3C
17163	chr1:46887382-46887882_NASP
17144	chr1:46887382-46887882_PRDX1
17192	chr1:46887382-46887882_TMEM69
17252	chr1:46887382-46887882_PIK3R3
17182	chr1:46887382-46887882_GPBP1L1
17124	chr1:46887382-46887882_TESK2
17339	chr1:46887382-46887882_ATPAF1
17229	chr1:46887382-46887882_RAD54L
17340	chr1:46953409-46953909_ATPAF1
17312	chr1:46953409-46953909_EFCAB14
17202	chr1:46953409-46953909_DMBX1
17367	chr1:46953409-46953909_TAL1
17304	chr1:46953409-46953909_IPP
17290	chr1:46953409-46953909_UQCRH
17183	chr1:46953409-46953909_GPBP1L1
17193	chr1:46953409-46953909_TMEM69
17112	chr1:46953409-46953909_CCDC17
17164	chr1:46953409-46953909_NASP
17379	chr1:46953409-46953909_STIL
17145	chr1:46953409-46953909_PRDX1
17253	chr1:46953409-46953909_PIK3R3
17135	chr1:46953409-46953909_AKR1A1
17276	chr1:46953409-46953909_LRRC41
17391	chr1:46953409-46953909_CMPK1
17254	chr1:46988003-46988503_PIK3R3
17327	chr1:46988003-46988503_MKNK1
17245	chr1:46988003-46988503_MAST2
17341	chr1:46988003-46988503_ATPAF1
17263	chr1:46988003-46988503_NSUN4
17203	chr1:46988003-46988503_DMBX1
17380	chr1:46988003-46988503_STIL
17355	chr1:46988003-46988503_MOB3C
17392	chr1:46988003-46988503_CMPK1
17194	chr1:46988003-46988503_TMEM69
17218	chr1:46988003-46988503_POMGNT1
17342	chr1:46992623-46993123_ATPAF1
17356	chr1:46992623-46993123_MOB3C
17393	chr1:46992623-46993123_CMPK1
17369	chr1:46992623-46993123_TAL1
17278	chr1:46992623-46993123_LRRC41
17264	chr1:46992623-46993123_NSUN4
17204	chr1:46992623-46993123_DMBX1
17166	chr1:46992623-46993123_NASP
17219	chr1:46992623-46993123_POMGNT1
17306	chr1:46992623-46993123_IPP
17232	chr1:46992623-46993123_RAD54L
17314	chr1:46992623-46993123_EFCAB14
17328	chr1:46992623-46993123_MKNK1
17292	chr1:46992623-46993123_UQCRH
17255	chr1:46992623-46993123_PIK3R3
17256	chr1:47001509-47002009_PIK3R3
17279	chr1:47001509-47002009_LRRC41
17293	chr1:47001509-47002009_UQCRH
17167	chr1:47001509-47002009_NASP
17186	chr1:47001509-47002009_GPBP1L1
17138	chr1:47001509-47002009_AKR1A1
17382	chr1:47001509-47002009_STIL
17394	chr1:47001509-47002009_CMPK1
17315	chr1:47001509-47002009_EFCAB14
17220	chr1:47001509-47002009_POMGNT1
17247	chr1:47001509-47002009_MAST2
17329	chr1:47001509-47002009_MKNK1
17233	chr1:47001509-47002009_RAD54L
17265	chr1:47001509-47002009_NSUN4
17205	chr1:47001509-47002009_DMBX1
17196	chr1:47001509-47002009_TMEM69
17343	chr1:47001509-47002009_ATPAF1
17383	chr1:47658497-47658997_STIL
17206	chr1:47658497-47658997_DMBX1
17280	chr1:47658497-47658997_LRRC41
17316	chr1:47658497-47658997_EFCAB14
17344	chr1:47658497-47658997_ATPAF1
17294	chr1:47658497-47658997_UQCRH
17371	chr1:47658497-47658997_TAL1
17358	chr1:47658497-47658997_MOB3C
17372	chr1:47659946-47660446_TAL1
17331	chr1:47659946-47660446_MKNK1
17235	chr1:47659946-47660446_RAD54L
17222	chr1:47659946-47660446_POMGNT1
17345	chr1:47659946-47660446_ATPAF1
17267	chr1:47659946-47660446_NSUN4
17384	chr1:47659946-47660446_STIL
17295	chr1:47659946-47660446_UQCRH
17318	chr1:47677457-47677957_EFCAB14
17397	chr1:47677457-47677957_CMPK1
17373	chr1:47677457-47677957_TAL1
17360	chr1:47677457-47677957_MOB3C
17268	chr1:47677457-47677957_NSUN4
17385	chr1:47677457-47677957_STIL
17269	chr1:47678967-47679467_NSUN4
17224	chr1:47678967-47679467_POMGNT1
17386	chr1:47678967-47679467_STIL
17333	chr1:47678967-47679467_MKNK1
17347	chr1:47678967-47679467_ATPAF1
17375	chr1:47707190-47707690_TAL1
17320	chr1:47707190-47707690_EFCAB14
17298	chr1:47707190-47707690_UQCRH
17270	chr1:47707190-47707690_NSUN4
17387	chr1:47707190-47707690_STIL
17399	chr1:47707190-47707690_CMPK1
17363	chr1:47914430-47914930_MOB3C
17349	chr1:47914430-47914930_ATPAF1
17534	chr1:50798588-50799088_RNF11
17541	chr1:50798588-50799088_CDKN2C
17548	chr1:50798588-50799088_FAF1
17555	chr1:51441978-51442478_EPS15
17542	chr1:51441978-51442478_CDKN2C
17535	chr1:51441978-51442478_RNF11
17543	chr1:51443444-51443944_CDKN2C
17562	chr1:51443444-51443944_OSBPL9
17544	chr1:51444394-51444894_CDKN2C
17557	chr1:51444394-51444894_EPS15
17570	chr1:51537718-51538218_TXNDC12
17538	chr1:51537718-51538218_RNF11
17552	chr1:51537718-51538218_FAF1
17546	chr1:51750106-51750606_CDKN2C
17539	chr1:51750106-51750606_RNF11
17565	chr1:51750106-51750606_OSBPL9
17540	chr1:52362462-52362962_RNF11
17547	chr1:52362462-52362962_CDKN2C
17604	chr1:52362462-52362962_ZCCHC11
17584	chr1:52362462-52362962_KTI12
17599	chr1:52362462-52362962_ORC1
17554	chr1:52362462-52362962_FAF1
17560	chr1:52362462-52362962_EPS15
17578	chr1:52362462-52362962_BTF3L4
17566	chr1:52362462-52362962_OSBPL9
17626	chr1:53079685-53080185_ZYG11A
17759	chr1:53079685-53080185_SCP2
17600	chr1:53079685-53080185_ORC1
17765	chr1:53079685-53080185_LRP8
17579	chr1:53079685-53080185_BTF3L4
17611	chr1:53079685-53080185_PRPF38A
17567	chr1:53079685-53080185_OSBPL9
17777	chr1:53079685-53080185_MAGOH
17590	chr1:53079685-53080185_ZFYVE9
17766	chr1:53140372-53140872_LRP8
17778	chr1:53140372-53140872_MAGOH
17601	chr1:53140372-53140872_ORC1
17606	chr1:53140372-53140872_ZCCHC11
17574	chr1:53140372-53140872_TXNDC12
17591	chr1:53140372-53140872_ZFYVE9
17595	chr1:53140372-53140872_ZYG11B
17596	chr1:53168501-53169001_ZYG11B
17773	chr1:53168501-53169001_C1orf123
17767	chr1:53168501-53169001_LRP8
17613	chr1:53168501-53169001_PRPF38A
17569	chr1:53168501-53169001_OSBPL9
17575	chr1:53168501-53169001_TXNDC12
17755	chr1:53168501-53169001_CPT2
17628	chr1:53168501-53169001_ZYG11A
17779	chr1:53168501-53169001_MAGOH
18173	chr1:53858031-53858531_NDC1
18192	chr1:53858031-53858531_TMEM59
18167	chr1:53858031-53858531_YIPF1
17608	chr1:53858031-53858531_ZCCHC11
17756	chr1:53858031-53858531_CPT2
17768	chr1:53858031-53858531_LRP8
17774	chr1:53858031-53858531_C1orf123
17780	chr1:53858031-53858531_MAGOH
18193	chr1:53915860-53916360_TMEM59
18315	chr1:53915860-53916360_SSBP3
18213	chr1:53915860-53916360_CYB5RL
18180	chr1:53915860-53916360_HSPB11
18206	chr1:53915860-53916360_MRPL37
18174	chr1:53915860-53916360_NDC1
17598	chr1:53915860-53916360_ZYG11B
17609	chr1:53915860-53916360_ZCCHC11
17757	chr1:53915860-53916360_CPT2
17769	chr1:53915860-53916360_LRP8
18168	chr1:53915860-53916360_YIPF1
17775	chr1:53915860-53916360_C1orf123
17782	chr1:54226116-54226616_MAGOH
18214	chr1:54226116-54226616_CYB5RL
19215	chr1:54226116-54226616_TTC4
17631	chr1:54226116-54226616_ZYG11A
17770	chr1:54226116-54226616_LRP8
18187	chr1:54226116-54226616_TCEANC2
18202	chr1:54928978-54929478_LRRC42
18317	chr1:54928978-54929478_SSBP3
18188	chr1:54928978-54929478_TCEANC2
19634	chr1:54928978-54929478_PCSK9
19627	chr1:54930249-54930749_PARS2
19635	chr1:54930249-54930749_PCSK9
18189	chr1:54930249-54930749_TCEANC2
19611	chr1:54930249-54930749_USP24
18209	chr1:54930249-54930749_MRPL37
18203	chr1:54930249-54930749_LRRC42
18171	chr1:54930249-54930749_YIPF1
18318	chr1:54930249-54930749_SSBP3
18172	chr1:54953846-54954346_YIPF1
18184	chr1:54953846-54954346_HSPB11
19636	chr1:54953846-54954346_PCSK9
18178	chr1:54953846-54954346_NDC1
18210	chr1:54953846-54954346_MRPL37
18197	chr1:54953846-54954346_TMEM59
18211	chr1:55487664-55488164_MRPL37
18198	chr1:55487664-55488164_TMEM59
18191	chr1:55487664-55488164_TCEANC2
19637	chr1:55487664-55488164_PCSK9
18320	chr1:55487664-55488164_SSBP3
19622	chr1:55740913-55741413_DHCR24
19614	chr1:55740913-55741413_USP24
19638	chr1:55740913-55741413_PCSK9
19639	chr1:55741679-55742179_PCSK9
19615	chr1:55741679-55742179_USP24
19623	chr1:55741679-55742179_DHCR24
19631	chr1:55741679-55742179_PARS2
19641	chr1:55939756-55940256_PCSK9
24145	chr1:108622201-108622701_TAF13
24133	chr1:108622201-108622701_GPSM2
24102	chr1:108622201-108622701_FAM102B
24318	chr1:109076348-109076848_CELSR2
24100	chr1:109076348-109076848_SLC25A24
24366	chr1:109076348-109076848_PSMA5
24146	chr1:109076348-109076848_TAF13
24103	chr1:109076348-109076848_FAM102B
24342	chr1:109076348-109076848_PSRC1
24402	chr1:109076348-109076848_TMEM167B
24134	chr1:109076348-109076848_GPSM2
24106	chr1:109076348-109076848_WDR47
24135	chr1:109622052-109622552_GPSM2
24750	chr1:109622052-109622552_CSF1
24147	chr1:109622052-109622552_TAF13
24331	chr1:109622052-109622552_SARS
24691	chr1:109622052-109622552_AMPD2
24355	chr1:109622052-109622552_SORT1
24120	chr1:109622052-109622552_STXBP3
24320	chr1:110329122-110329622_CELSR2
24404	chr1:110329122-110329622_TMEM167B
24692	chr1:110329122-110329622_AMPD2
24763	chr1:110329122-110329622_GSTM2
24356	chr1:110329122-110329622_SORT1
24751	chr1:110329122-110329622_CSF1
24368	chr1:110329122-110329622_PSMA5
24108	chr1:110329122-110329622_WDR47
24714	chr1:110329122-110329622_STRIP1
24124	chr1:110329122-110329622_CLCC1
24740	chr1:110329122-110329622_GSTM4
25777	chr1:110333354-110333854_RBM15
24137	chr1:110333354-110333854_GPSM2
24715	chr1:110333354-110333854_STRIP1
25790	chr1:110333354-110333854_LAMTOR5
24345	chr1:110333354-110333854_PSRC1
24764	chr1:110333354-110333854_GSTM2
24381	chr1:110333354-110333854_ATXN7L2
24405	chr1:110333354-110333854_TMEM167B
24109	chr1:110333354-110333854_WDR47
24741	chr1:110333354-110333854_GSTM4
24369	chr1:110333354-110333854_PSMA5
24752	chr1:110333354-110333854_CSF1
24321	chr1:110333354-110333854_CELSR2
24704	chr1:110333354-110333854_GSTM3
24149	chr1:110333354-110333854_TAF13
24693	chr1:110333354-110333854_AMPD2
24333	chr1:110333354-110333854_SARS
24753	chr1:110336389-110337298_CSF1
24370	chr1:110336389-110337298_PSMA5
24705	chr1:110336389-110337298_GSTM3
24334	chr1:110336389-110337298_SARS
24683	chr1:110336389-110337298_GNAI3
24729	chr1:110336389-110337298_AHCYL1
25791	chr1:110336389-110337298_LAMTOR5
24406	chr1:110336389-110337298_TMEM167B
24138	chr1:110336389-110337298_GPSM2
24346	chr1:110336389-110337298_PSRC1
25778	chr1:110336389-110337298_RBM15
24394	chr1:110336389-110337298_CYB561D1
24110	chr1:110336389-110337298_WDR47
24716	chr1:110336389-110337298_STRIP1
24407	chr1:110360806-110361306_TMEM167B
24730	chr1:110360806-110361306_AHCYL1
24383	chr1:110360806-110361306_ATXN7L2
24395	chr1:110360806-110361306_CYB561D1
24706	chr1:110360806-110361306_GSTM3
24111	chr1:110360806-110361306_WDR47
24127	chr1:110360806-110361306_CLCC1
24347	chr1:110360806-110361306_PSRC1
25792	chr1:110360806-110361306_LAMTOR5
24139	chr1:110360806-110361306_GPSM2
24695	chr1:110360806-110361306_AMPD2
24359	chr1:110360806-110361306_SORT1
24754	chr1:110360806-110361306_CSF1
24766	chr1:110360806-110361306_GSTM2
24717	chr1:110360806-110361306_STRIP1
24685	chr1:110364718-110365218_GNAI3
24744	chr1:110364718-110365218_GSTM4
24755	chr1:110364718-110365218_CSF1
24767	chr1:110364718-110365218_GSTM2
24152	chr1:110364718-110365218_TAF13
24336	chr1:110364718-110365218_SARS
24384	chr1:110364718-110365218_ATXN7L2
24372	chr1:110364718-110365218_PSMA5
25793	chr1:110364718-110365218_LAMTOR5
24128	chr1:110364718-110365218_CLCC1
24337	chr1:110366383-110366883_SARS
24756	chr1:110366383-110366883_CSF1
24745	chr1:110366383-110366883_GSTM4
25781	chr1:110366383-110366883_RBM15
24141	chr1:110366383-110366883_GPSM2
24325	chr1:110366383-110366883_CELSR2
25794	chr1:110366383-110366883_LAMTOR5
24349	chr1:110366383-110366883_PSRC1
24732	chr1:110366383-110366883_AHCYL1
24397	chr1:110366383-110366883_CYB561D1
24768	chr1:110366383-110366883_GSTM2
24686	chr1:110366383-110366883_GNAI3
24708	chr1:110366383-110366883_GSTM3
24129	chr1:110366383-110366883_CLCC1
24153	chr1:110366383-110366883_TAF13
24130	chr1:110431749-110432249_CLCC1
24733	chr1:110431749-110432249_AHCYL1
25852	chr1:110431749-110432249_CD53
25795	chr1:110431749-110432249_LAMTOR5
24386	chr1:110431749-110432249_ATXN7L2
24374	chr1:110431749-110432249_PSMA5
24154	chr1:110431749-110432249_TAF13
24687	chr1:110431749-110432249_GNAI3
24362	chr1:110431749-110432249_SORT1
24338	chr1:110431749-110432249_SARS
24326	chr1:110431749-110432249_CELSR2
24734	chr1:110441366-110441866_AHCYL1
24758	chr1:110441366-110441866_CSF1
24375	chr1:110441366-110441866_PSMA5
24387	chr1:110441366-110441866_ATXN7L2
24131	chr1:110441366-110441866_CLCC1
24115	chr1:110441366-110441866_WDR47
24155	chr1:110441366-110441866_TAF13
24721	chr1:110441366-110441866_STRIP1
24688	chr1:110441366-110441866_GNAI3
24327	chr1:110441366-110441866_CELSR2
24339	chr1:110441366-110441866_SARS
24399	chr1:110441366-110441866_CYB561D1
24699	chr1:110441366-110441866_AMPD2
24351	chr1:110441366-110441866_PSRC1
24376	chr1:110444280-110444780_PSMA5
24352	chr1:110444280-110444780_PSRC1
25784	chr1:110444280-110444780_RBM15
24156	chr1:110444280-110444780_TAF13
24132	chr1:110444280-110444780_CLCC1
25797	chr1:110444280-110444780_LAMTOR5
24328	chr1:110444280-110444780_CELSR2
24700	chr1:110444280-110444780_AMPD2
24748	chr1:110444280-110444780_GSTM4
24722	chr1:110444280-110444780_STRIP1
24711	chr1:110444280-110444780_GSTM3
24759	chr1:110444280-110444780_CSF1
25855	chr1:110522188-110522688_CD53
24736	chr1:110522188-110522688_AHCYL1
24723	chr1:110522188-110522688_STRIP1
24117	chr1:110522188-110522688_WDR47
24760	chr1:110522188-110522688_CSF1
24389	chr1:110522188-110522688_ATXN7L2
24772	chr1:110522188-110522688_GSTM2
24329	chr1:110522188-110522688_CELSR2
24401	chr1:110522188-110522688_CYB561D1
25898	chr1:111400756-111401592_CEPT1
25882	chr1:111400756-111401592_DDX20
25902	chr1:111400756-111401592_DRAM2
24724	chr1:111400756-111401592_STRIP1
24761	chr1:111400756-111401592_CSF1
25786	chr1:111400756-111401592_RBM15
24738	chr1:111459409-111459909_AHCYL1
25899	chr1:111459409-111459909_CEPT1
25895	chr1:111459409-111459909_RAP1A
25800	chr1:111459409-111459909_LAMTOR5
25857	chr1:111459409-111459909_CD53
25787	chr1:111459409-111459909_RBM15
25887	chr1:111459409-111459909_WDR77
25879	chr1:111459409-111459909_C1orf162
25862	chr1:111459409-111459909_LRIF1
25891	chr1:111459409-111459909_ATP5F1
25900	chr1:111644561-111645061_CEPT1
25884	chr1:111644561-111645061_DDX20
25904	chr1:111644561-111645061_DRAM2
25888	chr1:111644561-111645061_WDR77
25863	chr1:111644561-111645061_LRIF1
25858	chr1:111644561-111645061_CD53
25788	chr1:111644561-111645061_RBM15
25905	chr1:112010346-112010846_DRAM2
25881	chr1:112010346-112010846_C1orf162
25969	chr1:113423510-113424010_PPM1J
