	group
13090	chr14.1
14326	chr14.1
13266	chr14.1
13080	chr14.1
14403	chr14.1
13299	chr14.1
14305	chr14.1
13129	chr14.1
14361	chr14.1
13068	chr14.1
14368	chr14.1
13430	chr14.1
13139	chr14.1
13150	chr14.1
14382	chr14.1
14354	chr14.1
13210	chr14.1
13233	chr14.1
13222	chr14.1
14458	chr14.1
14396	chr14.1
14333	chr14.1
14347	chr14.1
14431	chr14.1
13456	chr14.1
14348	chr14.1
13431	chr14.1
13278	chr14.1
14453	chr14.1
13211	chr14.1
14369	chr14.1
14439	chr14.1
14299	chr14.1
14306	chr14.1
13244	chr14.1
14446	chr14.1
13289	chr14.1
14300	chr14.1
14349	chr14.1
13212	chr14.1
14356	chr14.1
14342	chr14.1
13301	chr14.1
14391	chr14.1
14412	chr14.1
14328	chr14.1
14321	chr14.1
14405	chr14.1
14308	chr14.1
14413	chr14.1
14329	chr14.1
14448	chr14.1
14336	chr14.1
14357	chr14.1
14350	chr14.1
14434	chr14.1
14351	chr14.1
14337	chr14.1
14309	chr14.1
14442	chr14.1
14456	chr14.1
14358	chr14.1
14414	chr14.1
14407	chr14.1
14400	chr14.1
14393	chr14.1
14462	chr14.1
15139	chr14.3
15136	chr14.3
15129	chr14.3
15112	chr14.3
15140	chr14.3
15137	chr14.3
15134	chr14.3
15099	chr14.3
15105	chr14.3
15130	chr14.3
15109	chr14.3
15122	chr14.3
15113	chr14.3
15119	chr14.3
15100	chr14.3
15106	chr14.3
15150	chr14.3
15114	chr14.3
15117	chr14.3
15135	chr14.3
15127	chr14.3
15144	chr14.3
15111	chr14.3
15250	chr14.3
15153	chr14.3
15124	chr14.3
15107	chr14.3
15254	chr14.3
15128	chr14.3
15132	chr14.3
15249	chr14.3
15253	chr14.3
15248	chr14.3
15295	chr14.3
15315	chr14.3
15305	chr14.3
15269	chr14.3
15329	chr14.3
15282	chr14.3
15278	chr14.3
15321	chr14.3
15326	chr14.3
15316	chr14.3
15301	chr14.3
15306	chr14.3
15283	chr14.3
15287	chr14.3
15296	chr14.3
15291	chr14.3
15279	chr14.3
15280	chr14.3
15322	chr14.3
15288	chr14.3
15292	chr14.3
15312	chr14.3
15307	chr14.3
15284	chr14.3
15277	chr14.3
15272	chr14.3
15328	chr14.3
15298	chr14.3
15289	chr14.3
15293	chr14.3
15308	chr14.3
15294	chr14.3
15324	chr14.3
15304	chr14.3
15299	chr14.3
15552	chr14.3
15555	chr14.3
15564	chr14.3
15568	chr14.3
15574	chr14.3
15572	chr14.3
15578	chr14.3
15579	chr14.3
15571	chr14.3
15569	chr14.3
15575	chr14.3
12885	chr14.3
12881	chr14.3
12877	chr14.3
12882	chr14.3
12890	chr14.3
12866	chr14.3
12874	chr14.3
12887	chr14.3
12871	chr14.3
12888	chr14.3
12884	chr14.3
12868	chr14.3
12872	chr14.3
12930	chr14.3
12945	chr14.3
12902	chr14.3
12897	chr14.3
12950	chr14.3
12925	chr14.3
12898	chr14.3
12956	chr14.3
12931	chr14.3
12936	chr14.3
12932	chr14.3
12947	chr14.3
12904	chr14.3
12942	chr14.3
12937	chr14.3
12952	chr14.3
12909	chr14.3
12899	chr14.3
12948	chr14.3
12938	chr14.3
12933	chr14.3
12953	chr14.3
12905	chr14.3
12910	chr14.3
12943	chr14.3
12928	chr14.3
12915	chr14.3
12958	chr14.3
12939	chr14.3
12916	chr14.3
12906	chr14.3
12929	chr14.3
12911	chr14.3
12949	chr14.3
12990	chr14.3
12966	chr14.3
12978	chr14.3
63345	chr14.3
13002	chr14.3
63325	chr14.3
63315	chr14.3
12977	chr14.3
63344	chr14.3
63334	chr14.3
12965	chr14.3
63314	chr14.3
12962	chr14.3
12973	chr14.3
12919	chr14.3
63340	chr14.3
12997	chr14.3
12985	chr14.3
63330	chr14.3
12924	chr14.3
63346	chr14.3
12979	chr14.3
63326	chr14.3
12999	chr14.3
12964	chr14.3
12921	chr14.3
12987	chr14.3
63332	chr14.3
63312	chr14.3
12983	chr14.3
63338	chr14.3
12917	chr14.3
12998	chr14.3
63321	chr14.3
63341	chr14.3
63331	chr14.3
12974	chr14.3
12963	chr14.3
63329	chr14.3
63319	chr14.3
63339	chr14.3
12918	chr14.3
12961	chr14.3
63317	chr14.3
63337	chr14.3
13015	chr14.3
63343	chr14.3
13011	chr14.3
12968	chr14.3
12992	chr14.3
13012	chr14.3
13004	chr14.3
12981	chr14.3
13010	chr14.3
13006	chr14.3
13014	chr14.3
13017	chr14.3
13035	chr14.3
13031	chr14.3
13028	chr14.3
13021	chr14.3
13049	chr14.3
13018	chr14.3
13045	chr14.3
13056	chr14.3
13029	chr14.3
13032	chr14.3
13039	chr14.3
13043	chr14.3
13019	chr14.3
13057	chr14.3
13020	chr14.3
13044	chr14.3
13040	chr14.3
13033	chr14.3
13030	chr14.3
13023	chr14.3
13047	chr14.3
13051	chr14.3
13055	chr14.3
13058	chr14.3
13326	chr14.3
13041	chr14.3
13390	chr14.3
13382	chr14.3
13374	chr14.3
13314	chr14.3
13024	chr14.3
13320	chr14.3
13404	chr14.3
13338	chr14.3
13402	chr14.3
13410	chr14.3
13327	chr14.3
13333	chr14.3
13383	chr14.3
13351	chr14.3
13369	chr14.3
13357	chr14.3
13321	chr14.3
13363	chr14.3
13377	chr14.3
13417	chr14.3
13405	chr14.3
13397	chr14.3
13411	chr14.3
13412	chr14.3
13370	chr14.3
13398	chr14.3
13352	chr14.3
13413	chr14.3
13334	chr14.3
13442	chr14.3
13364	chr14.3
13406	chr14.3
13328	chr14.3
13392	chr14.3
13378	chr14.3
13316	chr14.3
13386	chr14.3
13433	chr14.3
13418	chr14.3
13443	chr14.3
13387	chr14.3
13393	chr14.3
13359	chr14.3
13341	chr14.3
13335	chr14.3
13371	chr14.3
13317	chr14.3
13419	chr14.3
13379	chr14.3
13372	chr14.3
13380	chr14.3
13336	chr14.3
13330	chr14.3
13435	chr14.3
13408	chr14.3
13348	chr14.3
13395	chr14.3
13436	chr14.3
13421	chr14.3
13389	chr14.3
13409	chr14.3
13331	chr14.3
13445	chr14.3
13437	chr14.3
13485	chr14.3
13503	chr14.3
13469	chr14.3
13522	chr14.3
13528	chr14.3
13492	chr14.3
13459	chr14.3
13438	chr14.3
13480	chr14.3
13475	chr14.3
13447	chr14.3
13517	chr14.3
13487	chr14.3
13471	chr14.3
13439	chr14.3
13481	chr14.3
13448	chr14.3
13460	chr14.3
13466	chr14.3
13488	chr14.3
13530	chr14.3
13506	chr14.3
13461	chr14.3
13482	chr14.3
13477	chr14.3
13483	chr14.3
13495	chr14.3
13519	chr14.3
13513	chr14.3
13501	chr14.3
13468	chr14.3
13463	chr14.3
13484	chr14.3
13532	chr14.3
13539	chr14.4
13540	chr14.4
13542	chr14.4
13544	chr14.4
13541	chr14.4
13547	chr14.4
13578	chr14.4
13552	chr14.4
13581	chr14.4
13587	chr14.4
13593	chr14.4
13599	chr14.4
13548	chr14.4
13588	chr14.4
13579	chr14.4
13572	chr14.4
13549	chr14.4
13553	chr14.4
13563	chr14.4
13557	chr14.4
13595	chr14.4
13554	chr14.4
13601	chr14.4
13580	chr14.4
13564	chr14.4
13576	chr14.4
13559	chr14.4
13590	chr14.4
13568	chr14.4
13602	chr14.4
13584	chr14.4
13555	chr14.4
13604	chr14.4
13620	chr14.4
13623	chr14.4
13609	chr14.4
13617	chr14.4
13569	chr14.4
13597	chr14.4
13591	chr14.4
13560	chr14.4
13612	chr14.4
13592	chr14.4
13605	chr14.4
13570	chr14.4
13618	chr14.4
13624	chr14.4
13611	chr14.4
13616	chr14.4
13619	chr14.4
13622	chr14.4
13625	chr14.4
13627	chr14.4
13653	chr14.4
13662	chr14.4
13654	chr14.4
13631	chr14.4
13647	chr14.4
13670	chr14.4
13648	chr14.4
13663	chr14.4
13632	chr14.4
13633	chr14.4
13649	chr14.4
13656	chr14.4
13664	chr14.4
13672	chr14.4
13642	chr14.4
13665	chr14.4
13650	chr14.4
13635	chr14.4
13643	chr14.4
13636	chr14.4
13667	chr14.4
13652	chr14.4
13668	chr14.4
13675	chr14.4
13676	chr14.4
13704	chr14.4
13729	chr14.4
13678	chr14.4
13697	chr14.4
13679	chr14.4
13722	chr14.4
13712	chr14.4
13681	chr14.4
13691	chr14.4
13683	chr14.4
13684	chr14.4
13702	chr14.4
13716	chr14.4
13694	chr14.4
13685	chr14.4
13784	chr14.4
13731	chr14.4
13808	chr14.4
13791	chr14.4
13754	chr14.4
13809	chr14.4
13740	chr14.4
13792	chr14.4
13755	chr14.4
13826	chr14.4
13905	chr14.4
13857	chr14.4
13793	chr14.4
13953	chr14.4
13827	chr14.4
13767	chr14.4
13937	chr14.4
13810	chr14.4
13787	chr14.4
13845	chr14.4
13874	chr14.4
13811	chr14.4
13890	chr14.4
13906	chr14.4
13768	chr14.4
13794	chr14.4
13922	chr14.4
13778	chr14.4
13984	chr14.4
13742	chr14.4
13812	chr14.4
13769	chr14.4
13736	chr14.4
13923	chr14.4
13795	chr14.4
13846	chr14.4
13985	chr14.4
13891	chr14.4
13939	chr14.4
13907	chr14.4
13779	chr14.4
13956	chr14.4
13876	chr14.4
13770	chr14.4
13830	chr14.4
13813	chr14.4
13744	chr14.4
13877	chr14.4
13957	chr14.4
13814	chr14.4
13781	chr14.4
13746	chr14.4
13958	chr14.4
13815	chr14.4
14024	chr14.4
13832	chr14.4
13862	chr14.4
13878	chr14.4
13959	chr14.4
14025	chr14.4
13833	chr14.4
13879	chr14.4
13773	chr14.4
13850	chr14.4
13762	chr14.4
14014	chr14.4
13851	chr14.4
13944	chr14.4
13990	chr14.4
13975	chr14.4
13912	chr14.4
13928	chr14.4
14038	chr14.4
13800	chr14.4
13763	chr14.4
13748	chr14.4
13835	chr14.4
14003	chr14.4
14039	chr14.4
14027	chr14.4
13961	chr14.4
13913	chr14.4
13749	chr14.4
14015	chr14.4
13991	chr14.4
13897	chr14.4
13818	chr14.4
13836	chr14.4
13853	chr14.4
13962	chr14.4
13992	chr14.4
13882	chr14.4
13977	chr14.4
13946	chr14.4
13898	chr14.4
14016	chr14.4
13914	chr14.4
13930	chr14.4
14040	chr14.4
13819	chr14.4
13867	chr14.4
13915	chr14.4
13883	chr14.4
13751	chr14.4
14005	chr14.4
13803	chr14.4
13837	chr14.4
13899	chr14.4
13931	chr14.4
13820	chr14.4
14029	chr14.4
13964	chr14.4
13900	chr14.4
13916	chr14.4
14030	chr14.4
13821	chr14.4
13979	chr14.4
13838	chr14.4
13752	chr14.4
13901	chr14.4
13949	chr14.4
13933	chr14.4
13965	chr14.4
13885	chr14.4
13917	chr14.4
13856	chr14.4
14031	chr14.4
14019	chr14.4
13995	chr14.4
13839	chr14.4
14043	chr14.4
13805	chr14.4
13980	chr14.4
14008	chr14.4
13886	chr14.4
13981	chr14.4
13966	chr14.4
13950	chr14.4
13807	chr14.4
13903	chr14.4
14021	chr14.4
13887	chr14.4
13841	chr14.4
13967	chr14.4
14046	chr14.4
14228	chr14.4
13983	chr14.4
13936	chr14.4
13920	chr14.4
14218	chr14.4
13968	chr14.4
14010	chr14.4
14243	chr14.4
14233	chr14.4
14238	chr14.4
14229	chr14.4
14248	chr14.4
14274	chr14.4
14234	chr14.4
14282	chr14.4
14224	chr14.4
14264	chr14.4
14245	chr14.4
14283	chr14.4
14289	chr14.4
14249	chr14.4
14235	chr14.4
14254	chr14.4
14230	chr14.4
14275	chr14.4
14226	chr14.4
14236	chr14.4
14246	chr14.4
14237	chr14.4
14222	chr14.4
14242	chr14.4
14262	chr14.4
14272	chr14.4
14227	chr14.4
14256	chr14.4
14251	chr14.4
14277	chr14.4
14247	chr14.4
14285	chr14.4
14263	chr14.4
14252	chr14.4
14293	chr14.4
14258	chr14.4
14279	chr14.4
14287	chr14.4
14280	chr14.4
14281	chr14.4
18649	chr16.1
18956	chr16.1
18665	chr16.1
18779	chr16.1
18847	chr16.1
18806	chr16.1
18697	chr16.1
18589	chr16.1
18998	chr16.1
18605	chr16.1
18854	chr16.1
18991	chr16.1
18745	chr16.1
18881	chr16.1
18528	chr16.1
18738	chr16.1
18831	chr16.1
18877	chr16.1
18949	chr16.1
18814	chr16.1
18784	chr16.1
18798	chr16.1
18559	chr16.1
18746	chr16.1
18642	chr16.1
18950	chr16.1
18957	chr16.1
18848	chr16.1
18992	chr16.1
18792	chr16.1
18598	chr16.1
18780	chr16.1
19006	chr16.1
18999	chr16.1
18889	chr16.1
18560	chr16.1
18883	chr16.1
18716	chr16.1
18879	chr16.1
18576	chr16.1
18740	chr16.1
18600	chr16.1
18801	chr16.1
18817	chr16.1
18608	chr16.1
19008	chr16.1
19000	chr16.1
18545	chr16.1
18747	chr16.1
18793	chr16.1
18708	chr16.1
18531	chr16.1
18834	chr16.1
18644	chr16.1
18592	chr16.1
18809	chr16.1
18835	chr16.1
18794	chr16.1
18858	chr16.1
18782	chr16.1
18766	chr16.1
18810	chr16.1
18757	chr16.1
18818	chr16.1
18725	chr16.1
18734	chr16.1
18843	chr16.1
18827	chr16.1
18775	chr16.1
18867	chr16.1
18524	chr16.1
18700	chr16.1
18945	chr16.1
18627	chr16.1
18960	chr16.1
18617	chr16.1
18969	chr16.1
18609	chr16.1
18978	chr16.1
18645	chr16.1
18987	chr16.1
18585	chr16.1
18577	chr16.1
18562	chr16.1
18537	chr16.1
18693	chr16.1
18876	chr16.1
18880	chr16.1
18911	chr16.1
18919	chr16.1
18884	chr16.1
18669	chr16.1
18646	chr16.1
18578	chr16.1
18556	chr16.1
18694	chr16.1
18547	chr16.1
18538	chr16.1
18710	chr16.1
18563	chr16.1
18767	chr16.1
18718	chr16.1
18735	chr16.1
18662	chr16.1
18749	chr16.1
18670	chr16.1
18678	chr16.1
18586	chr16.1
18618	chr16.1
18929	chr16.1
18988	chr16.1
18828	chr16.1
18961	chr16.1
18836	chr16.1
18953	chr16.1
18844	chr16.1
18851	chr16.1
18902	chr16.1
18995	chr16.1
19191	chr16.1
18803	chr16.1
18811	chr16.1
19182	chr16.1
18654	chr16.1
19201	chr16.1
18671	chr16.1
18548	chr16.1
18903	chr16.1
18688	chr16.1
18894	chr16.1
18886	chr16.1
19003	chr16.1
18971	chr16.1
18647	chr16.1
18611	chr16.1
18954	chr16.1
19192	chr16.1
18695	chr16.1
18962	chr16.1
18789	chr16.1
18711	chr16.1
18719	chr16.1
18796	chr16.1
18852	chr16.1
18768	chr16.1
18604	chr16.1
18540	chr16.1
18558	chr16.1
18573	chr16.1
18580	chr16.1
19004	chr16.1
18760	chr16.1
18805	chr16.1
18672	chr16.1
18914	chr16.1
18664	chr16.1
18689	chr16.1
18931	chr16.1
19752	chr16.1
18862	chr16.1
19727	chr16.1
19194	chr16.1
19680	chr16.1
18681	chr16.1
18530	chr16.1
18704	chr16.1
18800	chr16.1
19695	chr16.1
19785	chr16.1
18550	chr16.1
19711	chr16.1
19777	chr16.1
19769	chr16.1
19719	chr16.1
19761	chr16.1
19203	chr16.1
19743	chr16.1
18631	chr16.1
18770	chr16.1
18621	chr16.1
18841	chr16.1
18958	chr16.1
18833	chr16.1
18729	chr16.1
18615	chr16.1
18871	chr16.1
18607	chr16.1
18973	chr16.1
18822	chr16.1
18932	chr16.1
18721	chr16.1
18982	chr16.1
19185	chr16.1
18905	chr16.1
18856	chr16.1
18581	chr16.1
18808	chr16.1
18591	chr16.1
18816	chr16.1
18923	chr16.1
18752	chr16.1
18656	chr16.1
18667	chr16.1
19007	chr16.1
18974	chr16.1
19704	chr16.1
19778	chr16.1
18983	chr16.1
19186	chr16.1
18916	chr16.1
19712	chr16.1
18863	chr16.1
18722	chr16.1
18965	chr16.1
19762	chr16.1
19770	chr16.1
18632	chr16.1
19195	chr16.1
18567	chr16.1
19884	chr16.1
18771	chr16.1
19728	chr16.1
18762	chr16.1
18705	chr16.1
19675	chr16.1
18906	chr16.1
18942	chr16.1
19681	chr16.1
18657	chr16.1
19852	chr16.1
18872	chr16.1
19900	chr16.1
19753	chr16.1
19786	chr16.1
18753	chr16.1
18823	chr16.1
19908	chr16.1
18542	chr16.1
18730	chr16.1
18568	chr16.1
18873	chr16.1
19885	chr16.1
18683	chr16.1
18917	chr16.1
19771	chr16.1
18984	chr16.1
18754	chr16.1
19779	chr16.1
19877	chr16.1
18543	chr16.1
19787	chr16.1
18907	chr16.1
18658	chr16.1
19853	chr16.1
18552	chr16.1
18898	chr16.1
19861	chr16.1
19893	chr16.1
18966	chr16.1
19713	chr16.1
18864	chr16.1
18706	chr16.1
19901	chr16.1
18623	chr16.1
18824	chr16.1
19697	chr16.1
19705	chr16.1
19721	chr16.1
18772	chr16.1
19909	chr16.1
19729	chr16.1
19196	chr16.1
18731	chr16.1
18659	chr16.1
20184	chr16.1
20208	chr16.1
19862	chr16.1
20202	chr16.1
20190	chr16.1
20196	chr16.1
19910	chr16.1
19878	chr16.1
18544	chr16.1
18865	chr16.1
19902	chr16.1
18707	chr16.1
19197	chr16.1
18732	chr16.1
19886	chr16.1
18874	chr16.1
19870	chr16.1
18944	chr16.1
19854	chr16.1
19722	chr16.1
18569	chr16.1
19692	chr16.1
19714	chr16.1
19755	chr16.1
19746	chr16.1
18634	chr16.1
19738	chr16.1
19706	chr16.1
19730	chr16.1
18967	chr16.1
18624	chr16.1
19772	chr16.1
18755	chr16.1
18553	chr16.1
18908	chr16.1
18985	chr16.1
19780	chr16.1
19683	chr16.1
18825	chr16.1
19678	chr16.1
19189	chr16.1
20421	chr16.1
19903	chr16.1
20381	chr16.1
20373	chr16.1
19684	chr16.1
19911	chr16.1
20356	chr16.1
20351	chr16.1
20429	chr16.1
19693	chr16.1
19863	chr16.1
19715	chr16.1
18875	chr16.1
19756	chr16.1
19765	chr16.1
19773	chr16.1
19781	chr16.1
18900	chr16.1
18866	chr16.1
18977	chr16.1
20409	chr16.1
19198	chr16.1
20191	chr16.1
18635	chr16.1
20414	chr16.1
20192	chr16.1
20374	chr16.1
20204	chr16.1
20410	chr16.1
20210	chr16.1
20352	chr16.1
20357	chr16.1
20362	chr16.1
20216	chr16.1
19856	chr16.1
19757	chr16.1
19864	chr16.1
19872	chr16.1
19774	chr16.1
20186	chr16.1
19724	chr16.1
19685	chr16.1
19694	chr16.1
19708	chr16.1
19904	chr16.1
19873	chr16.1
19791	chr16.1
20368	chr16.1
19897	chr16.1
19881	chr16.1
20416	chr16.1
20363	chr16.1
19775	chr16.1
20383	chr16.1
19709	chr16.1
20205	chr16.1
20431	chr16.1
20388	chr16.1
19733	chr16.1
20423	chr16.1
20396	chr16.1
19913	chr16.1
20384	chr16.1
20412	chr16.1
20424	chr16.1
19702	chr16.1
19710	chr16.1
19718	chr16.1
19776	chr16.1
19858	chr16.1
19898	chr16.1
20389	chr16.1
20354	chr16.1
20194	chr16.1
20439	chr16.1
20364	chr16.1
20359	chr16.1
20369	chr16.1
20365	chr16.1
20355	chr16.1
20370	chr16.1
19859	chr16.1
20360	chr16.1
20462	chr16.1
19891	chr16.1
19875	chr16.1
20219	chr16.1
20195	chr16.1
20385	chr16.1
19688	chr16.1
20201	chr16.1
20377	chr16.1
20390	chr16.1
19760	chr16.1
19907	chr16.1
20492	chr16.1
20498	chr16.1
20471	chr16.1
20489	chr16.1
20474	chr16.1
20513	chr16.1
20483	chr16.1
20477	chr16.1
20495	chr16.1
20399	chr16.1
20507	chr16.1
20426	chr16.1
20510	chr16.1
20504	chr16.1
20378	chr16.1
20501	chr16.1
20463	chr16.1
20508	chr16.1
20493	chr16.1
20490	chr16.1
20379	chr16.1
20400	chr16.1
20427	chr16.1
20505	chr16.1
20484	chr16.1
20511	chr16.1
20468	chr16.1
20408	chr16.1
20442	chr16.1
20514	chr16.1
20472	chr16.1
20502	chr16.1
20393	chr16.1
20465	chr16.1
20515	chr16.1
20509	chr16.1
20469	chr16.1
20488	chr16.1
20494	chr16.1
20482	chr16.1
20500	chr16.1
17643	chr16.1
17663	chr16.1
17633	chr16.1
17674	chr16.1
17634	chr16.1
17664	chr16.1
17654	chr16.1
17635	chr16.1
17665	chr16.1
17656	chr16.1
17646	chr16.1
17657	chr16.1
17647	chr16.1
17667	chr16.1
17678	chr16.1
17684	chr16.1
17648	chr16.1
17639	chr16.1
17649	chr16.1
17669	chr16.1
17679	chr16.1
17640	chr16.1
17686	chr16.1
17687	chr16.1
17641	chr16.1
17671	chr16.1
17682	chr16.1
17688	chr16.1
17672	chr16.1
17718	chr16.1
17700	chr16.1
17710	chr16.1
17719	chr16.1
17720	chr16.1
17701	chr16.1
17692	chr16.1
17730	chr16.1
17737	chr16.1
17702	chr16.1
17746	chr16.1
17703	chr16.1
17713	chr16.1
17738	chr16.1
17704	chr16.1
17783	chr16.1
17739	chr16.1
17747	chr16.1
17807	chr16.1
17732	chr16.1
17795	chr16.1
17723	chr16.1
17714	chr16.1
17796	chr16.1
17784	chr16.1
17748	chr16.1
17695	chr16.1
17715	chr16.1
17803	chr16.1
17716	chr16.1
17785	chr16.1
17734	chr16.1
17798	chr16.1
17707	chr16.1
17717	chr16.1
17726	chr16.1
17810	chr16.1
17786	chr16.1
17742	chr16.1
17792	chr16.1
17708	chr16.1
17751	chr16.1
17812	chr16.1
17814	chr16.1
17752	chr16.1
17788	chr16.1
17819	chr16.1
17823	chr16.1
17820	chr16.1
17817	chr16.1
17846	chr16.1
17826	chr16.1
17822	chr16.1
17858	chr16.1
17854	chr16.1
17847	chr16.1
17862	chr16.1
17856	chr16.1
17844	chr16.1
17841	chr16.1
17865	chr16.1
17863	chr16.1
17845	chr16.1
17859	chr16.1
17857	chr16.1
17842	chr16.1
17855	chr16.1
17848	chr16.1
17864	chr16.1
17861	chr16.1
17899	chr16.1
17881	chr16.1
17877	chr16.1
17895	chr16.1
17889	chr16.1
17873	chr16.1
17893	chr16.1
17885	chr16.1
17886	chr16.1
17890	chr16.1
17898	chr16.1
17906	chr16.1
17882	chr16.1
17902	chr16.1
17878	chr16.1
17876	chr16.1
17874	chr16.1
17870	chr16.1
17900	chr16.1
17894	chr16.1
17871	chr16.1
17911	chr16.1
17915	chr16.1
17907	chr16.1
17891	chr16.1
17917	chr16.1
17919	chr16.1
17913	chr16.1
17916	chr16.1
17920	chr16.1
17918	chr16.1
17872	chr16.1
17910	chr16.1
17904	chr16.1
17892	chr16.1
17888	chr16.1
17912	chr16.1
17884	chr16.1
17955	chr16.1
17951	chr16.1
17942	chr16.1
17964	chr16.1
17952	chr16.1
17948	chr16.1
17961	chr16.1
17953	chr16.1
17949	chr16.1
17966	chr16.1
17957	chr16.1
17962	chr16.1
17945	chr16.1
17954	chr16.1
17963	chr16.1
17950	chr16.1
17926	chr16.1
17992	chr16.1
18000	chr16.1
18016	chr16.1
17976	chr16.1
18017	chr16.1
18025	chr16.1
17977	chr16.1
18039	chr16.1
17978	chr16.1
18002	chr16.1
18018	chr16.1
17986	chr16.1
18050	chr16.1
18003	chr16.1
18019	chr16.1
17971	chr16.1
17995	chr16.1
18012	chr16.1
18042	chr16.1
18036	chr16.1
18020	chr16.1
17988	chr16.1
17930	chr16.1
17972	chr16.1
17980	chr16.1
18037	chr16.1
17997	chr16.1
17981	chr16.1
18013	chr16.1
18044	chr16.1
18053	chr16.1
17932	chr16.1
18006	chr16.1
18030	chr16.1
17990	chr16.1
18022	chr16.1
18014	chr16.1
18069	chr16.1
18059	chr16.1
18054	chr16.1
18015	chr16.1
17999	chr16.1
17991	chr16.1
18055	chr16.1
18060	chr16.1
18047	chr16.1
18067	chr16.1
18072	chr16.1
18048	chr16.1
18073	chr16.1
18114	chr16.1
18099	chr16.1
18089	chr16.1
18092	chr16.1
18098	chr16.1
18162	chr16.1
18155	chr16.1
18088	chr16.1
18136	chr16.1
18129	chr16.1
18122	chr16.1
18112	chr16.1
18143	chr16.1
18094	chr16.1
18091	chr16.1
18081	chr16.1
18100	chr16.1
18097	chr16.1
18163	chr16.1
18239	chr16.1
18257	chr16.1
18276	chr16.1
18286	chr16.1
18306	chr16.1
18151	chr16.1
18082	chr16.1
18116	chr16.1
18130	chr16.1
18075	chr16.1
18156	chr16.1
18297	chr16.1
18307	chr16.1
18117	chr16.1
18230	chr16.1
18124	chr16.1
18157	chr16.1
18268	chr16.1
18278	chr16.1
18110	chr16.1
18288	chr16.1
18118	chr16.1
18259	chr16.1
18084	chr16.1
18146	chr16.1
18165	chr16.1
18132	chr16.1
18139	chr16.1
18221	chr16.1
18077	chr16.1
18154	chr16.1
18299	chr16.1
18309	chr16.1
18111	chr16.1
18289	chr16.1
18140	chr16.1
18279	chr16.1
18078	chr16.1
18242	chr16.1
18232	chr16.1
18166	chr16.1
18120	chr16.1
18452	chr16.1
18141	chr16.1
18461	chr16.1
18079	chr16.1
18310	chr16.1
18489	chr16.1
18223	chr16.1
18330	chr16.1
18426	chr16.1
18290	chr16.1
18134	chr16.1
18479	chr16.1
18105	chr16.1
18252	chr16.1
18148	chr16.1
18261	chr16.1
18160	chr16.1
18253	chr16.1
18325	chr16.1
18142	chr16.1
18480	chr16.1
18281	chr16.1
18471	chr16.1
18331	chr16.1
18224	chr16.1
18389	chr16.1
18407	chr16.1
18515	chr16.1
18401	chr16.1
18364	chr16.1
18427	chr16.1
18106	chr16.1
18346	chr16.1
18443	chr16.1
18355	chr16.1
19121	chr16.1
19089	chr16.1
18402	chr16.1
19065	chr16.1
18516	chr16.1
18245	chr16.1
18418	chr16.1
19017	chr16.1
18235	chr16.1
18254	chr16.1
18472	chr16.1
18272	chr16.1
18481	chr16.1
19161	chr16.1
18365	chr16.1
19169	chr16.1
18312	chr16.1
18225	chr16.1
18326	chr16.1
18374	chr16.1
19033	chr16.1
18390	chr16.1
18282	chr16.1
18454	chr16.1
19026	chr16.1
19050	chr16.1
19042	chr16.1
19058	chr16.1
18473	chr16.1
18492	chr16.1
18482	chr16.1
19018	chr16.1
18517	chr16.1
19074	chr16.1
19162	chr16.1
18327	chr16.1
18333	chr16.1
18339	chr16.1
18348	chr16.1
19170	chr16.1
18357	chr16.1
18366	chr16.1
19154	chr16.1
18375	chr16.1
18313	chr16.1
19138	chr16.1
19130	chr16.1
18397	chr16.1
19122	chr16.1
18403	chr16.1
19114	chr16.1
18409	chr16.1
19082	chr16.1
18419	chr16.1
19098	chr16.1
18429	chr16.1
18391	chr16.1
18445	chr16.1
19106	chr16.1
18303	chr16.1
18464	chr16.1
18236	chr16.1
19066	chr16.1
18246	chr16.1
18455	chr16.1
18273	chr16.1
18283	chr16.1
18264	chr16.1
18293	chr16.1
19123	chr16.1
18446	chr16.1
19115	chr16.1
19059	chr16.1
18410	chr16.1
18518	chr16.1
19019	chr16.1
19067	chr16.1
18328	chr16.1
18420	chr16.1
19011	chr16.1
18430	chr16.1
19091	chr16.1
18314	chr16.1
18398	chr16.1
19163	chr16.1
19043	chr16.1
19075	chr16.1
19083	chr16.1
18474	chr16.1
18256	chr16.1
18274	chr16.1
18493	chr16.1
19147	chr16.1
18294	chr16.1
18385	chr16.1
18265	chr16.1
19131	chr16.1
19100	chr16.1
18350	chr16.1
18386	chr16.1
18393	chr16.1
19076	chr16.1
18405	chr16.1
19084	chr16.1
18399	chr16.1
19028	chr16.1
19164	chr16.1
18447	chr16.1
18457	chr16.1
18466	chr16.1
18475	chr16.1
18359	chr16.1
18368	chr16.1
18494	chr16.1
18510	chr16.1
18377	chr16.1
18484	chr16.1
18329	chr16.1
18228	chr16.1
18238	chr16.1
18285	chr16.1
18295	chr16.1
19156	chr16.1
19108	chr16.1
19148	chr16.1
18275	chr16.1
18305	chr16.1
18351	chr16.1
19045	chr16.1
18458	chr16.1
18378	chr16.1
19021	chr16.1
19141	chr16.1
19085	chr16.1
18342	chr16.1
19069	chr16.1
18448	chr16.1
19061	chr16.1
18387	chr16.1
19178	chr16.1
19053	chr16.1
18422	chr16.1
18477	chr16.1
18468	chr16.1
18459	chr16.1
