	group
5184	chr11.4
5047	chr11.4
4868	chr11.4
5136	chr11.4
4893	chr11.4
4850	chr11.4
4962	chr11.4
5010	chr11.4
5137	chr11.4
5057	chr11.4
5020	chr11.4
5037	chr11.4
5048	chr11.4
5066	chr11.4
5084	chr11.4
5093	chr11.4
5147	chr11.4
5156	chr11.4
5185	chr11.4
5194	chr11.4
5203	chr11.4
5212	chr11.4
5002	chr11.4
5109	chr11.4
4894	chr11.4
4885	chr11.4
4909	chr11.4
4924	chr11.4
4955	chr11.4
4963	chr11.4
4925	chr11.4
4956	chr11.4
5076	chr11.4
5085	chr11.4
5157	chr11.4
5094	chr11.4
5252	chr11.4
5110	chr11.4
5003	chr11.4
5119	chr11.4
5138	chr11.4
5177	chr11.4
5259	chr11.4
4940	chr11.4
5021	chr11.4
5186	chr11.4
5195	chr11.4
5196	chr11.4
5420	chr11.4
5436	chr11.4
5382	chr11.4
5050	chr11.4
5302	chr11.4
5013	chr11.4
5368	chr11.4
5068	chr11.4
5253	chr11.4
5077	chr11.4
5344	chr11.4
5388	chr11.4
5111	chr11.4
5254	chr11.4
5289	chr11.4
5303	chr11.4
5275	chr11.4
5130	chr11.4
5014	chr11.4
5023	chr11.4
5078	chr11.4
5087	chr11.4
5103	chr11.4
5197	chr11.4
5215	chr11.4
5339	chr11.4
5421	chr11.4
5369	chr11.4
5361	chr11.4
5383	chr11.4
5345	chr11.4
5389	chr11.4
5362	chr11.4
5268	chr11.4
5324	chr11.4
5422	chr11.4
5378	chr11.4
5390	chr11.4
5346	chr11.4
5255	chr11.4
5296	chr11.4
5318	chr11.4
5310	chr11.4
5494	chr11.4
5495	chr11.4
5371	chr11.4
5423	chr11.4
5263	chr11.4
5311	chr11.4
5333	chr11.4
5291	chr11.4
5319	chr11.4
5277	chr11.4
5416	chr11.4
5452	chr11.4
5408	chr11.4
5448	chr11.4
5474	chr11.4
5380	chr11.4
5964	chr11.4
5392	chr11.4
5440	chr11.4
5814	chr11.4
5372	chr11.4
5989	chr11.4
5400	chr11.4
5432	chr11.4
5720	chr11.4
5312	chr11.4
5496	chr11.4
5695	chr11.4
5914	chr11.4
5745	chr11.4
6014	chr11.4
5625	chr11.4
5264	chr11.4
5278	chr11.4
5342	chr11.4
5348	chr11.4
5605	chr11.4
5284	chr11.4
5864	chr11.4
5326	chr11.4
5292	chr11.4
5257	chr11.4
5364	chr11.4
5839	chr11.4
5401	chr11.4
5518	chr11.4
5417	chr11.4
5381	chr11.4
5321	chr11.4
5271	chr11.4
5409	chr11.4
5746	chr11.4
5606	chr11.4
5840	chr11.4
5279	chr11.4
5915	chr11.4
5940	chr11.4
6089	chr11.4
5721	chr11.4
5453	chr11.4
5865	chr11.4
5307	chr11.4
5768	chr11.4
5387	chr11.4
6015	chr11.4
5890	chr11.4
5497	chr11.4
5365	chr11.4
5258	chr11.4
5475	chr11.4
5990	chr11.4
5265	chr11.4
5449	chr11.4
5433	chr11.4
6065	chr11.4
5357	chr11.4
5815	chr11.4
5651	chr11.4
5373	chr11.4
5366	chr11.4
5891	chr11.4
5769	chr11.4
5916	chr11.4
5866	chr11.4
6504	chr11.4
5358	chr11.4
5374	chr11.4
5816	chr11.4
6182	chr11.4
6458	chr11.4
6343	chr11.4
6041	chr11.4
6297	chr11.4
6066	chr11.4
5627	chr11.4
6274	chr11.4
5328	chr11.4
5300	chr11.4
5519	chr11.4
6159	chr11.4
5314	chr11.4
6205	chr11.4
6320	chr11.4
5426	chr11.4
6435	chr11.4
5966	chr11.4
5697	chr11.4
6412	chr11.4
5434	chr11.4
5991	chr11.4
5607	chr11.4
6016	chr11.4
6321	chr11.4
6528	chr11.4
6505	chr11.4
6137	chr11.4
6436	chr11.4
5942	chr11.4
5917	chr11.4
6183	chr11.4
6390	chr11.4
6459	chr11.4
6619	chr11.4
6017	chr11.4
5842	chr11.4
5967	chr11.4
6482	chr11.4
6367	chr11.4
5673	chr11.4
5395	chr11.4
5792	chr11.4
5653	chr11.4
5367	chr11.4
5443	chr11.4
5748	chr11.4
5337	chr11.4
5419	chr11.4
5477	chr11.4
6414	chr11.4
6345	chr11.4
5674	chr11.4
6391	chr11.4
5918	chr11.4
6368	chr11.4
5629	chr11.4
5521	chr11.4
6138	chr11.4
6253	chr11.4
5818	chr11.4
6506	chr11.4
5609	chr11.4
6092	chr11.4
6551	chr11.4
6529	chr11.4
5725	chr11.4
6665	chr11.4
6162	chr11.4
5700	chr11.4
6730	chr11.4
6346	chr11.4
5655	chr11.4
6116	chr11.4
5994	chr11.4
6044	chr11.4
5501	chr11.4
6552	chr11.4
5479	chr11.4
5844	chr11.4
5819	chr11.4
5919	chr11.4
5772	chr11.4
6575	chr11.4
6415	chr11.4
5794	chr11.4
5870	chr11.4
6301	chr11.4
6439	chr11.4
6117	chr11.4
5995	chr11.4
6688	chr11.4
5676	chr11.4
6622	chr11.4
6045	chr11.4
6462	chr11.4
5656	chr11.4
5773	chr11.4
6553	chr11.4
6324	chr11.4
6644	chr11.4
6070	chr11.4
5726	chr11.4
5611	chr11.4
6094	chr11.4
5895	chr11.4
6163	chr11.4
5845	chr11.4
6370	chr11.4
6232	chr11.4
5970	chr11.4
6576	chr11.4
5820	chr11.4
6255	chr11.4
6508	chr11.4
6416	chr11.4
5480	chr11.4
6278	chr11.4
6485	chr11.4
6393	chr11.4
6210	chr11.4
5481	chr11.4
5774	chr11.4
6187	chr11.4
6325	chr11.4
5632	chr11.4
6118	chr11.4
6732	chr11.4
6577	chr11.4
6141	chr11.4
5503	chr11.4
6623	chr11.4
5846	chr11.4
5612	chr11.4
6463	chr11.4
6509	chr11.4
5996	chr11.4
6371	chr11.4
5921	chr11.4
5702	chr11.4
6440	chr11.4
6021	chr11.4
6394	chr11.4
5677	chr11.4
5657	chr11.4
5727	chr11.4
6348	chr11.4
6417	chr11.4
5997	chr11.4
5728	chr11.4
6119	chr11.4
6280	chr11.4
6395	chr11.4
6165	chr11.4
5504	chr11.4
5822	chr11.4
6533	chr11.4
6257	chr11.4
6188	chr11.4
6372	chr11.4
5633	chr11.4
5775	chr11.4
6555	chr11.4
6349	chr11.4
5658	chr11.4
6712	chr11.4
6047	chr11.4
5460	chr11.4
6096	chr11.4
6166	chr11.4
5848	chr11.4
5505	chr11.4
6396	chr11.4
5729	chr11.4
6189	chr11.4
5823	chr11.4
6625	chr11.4
5923	chr11.4
5798	chr11.4
6258	chr11.4
6488	chr11.4
5754	chr11.4
5679	chr11.4
6373	chr11.4
6647	chr11.4
6734	chr11.4
6282	chr11.4
6692	chr11.4
6512	chr11.4
6305	chr11.4
6752	chr11.4
6626	chr11.4
6443	chr11.4
6236	chr11.4
6374	chr11.4
5999	chr11.4
6557	chr11.4
5680	chr11.4
5660	chr11.4
5527	chr11.4
6190	chr11.4
5777	chr11.4
5824	chr11.4
6715	chr11.4
5900	chr11.4
5463	chr11.4
6099	chr11.4
5778	chr11.4
5661	chr11.4
6421	chr11.4
6375	chr11.4
5681	chr11.4
5636	chr11.4
6736	chr11.4
5950	chr11.4
6168	chr11.4
6753	chr11.4
5850	chr11.4
6536	chr11.4
5757	chr11.4
5826	chr11.4
5637	chr11.4
5707	chr11.4
6491	chr11.4
6672	chr11.4
5801	chr11.4
5682	chr11.4
5662	chr11.4
5926	chr11.4
6537	chr11.4
6192	chr11.4
6001	chr11.4
5529	chr11.4
6100	chr11.4
6284	chr11.4
5901	chr11.4
5508	chr11.4
5617	chr11.4
6737	chr11.4
6754	chr11.4
5802	chr11.4
5683	chr11.4
6377	chr11.4
6651	chr11.4
6216	chr11.4
5827	chr11.4
6583	chr11.4
5708	chr11.4
6193	chr11.4
6469	chr11.4
6124	chr11.4
6423	chr11.4
6239	chr11.4
5902	chr11.4
5618	chr11.4
5530	chr11.4
6170	chr11.4
6027	chr11.4
6629	chr11.4
6738	chr11.4
5927	chr11.4
6492	chr11.4
6147	chr11.4
6717	chr11.4
5663	chr11.4
5928	chr11.4
6652	chr11.4
6424	chr11.4
6516	chr11.4
5781	chr11.4
6470	chr11.4
6053	chr11.4
6718	chr11.4
6286	chr11.4
6125	chr11.4
6584	chr11.4
5510	chr11.4
5466	chr11.4
6240	chr11.4
6171	chr11.4
5488	chr11.4
6194	chr11.4
6539	chr11.4
6263	chr11.4
6028	chr11.4
6102	chr11.4
6561	chr11.4
6674	chr11.4
5684	chr11.4
6378	chr11.4
6401	chr11.4
6149	chr11.4
5782	chr11.4
6425	chr11.4
6241	chr11.4
6562	chr11.4
6172	chr11.4
5710	chr11.4
6218	chr11.4
6402	chr11.4
5804	chr11.4
6608	chr11.4
6195	chr11.4
5829	chr11.4
6774	chr11.4
5954	chr11.4
5735	chr11.4
5879	chr11.4
6740	chr11.4
5665	chr11.4
6079	chr11.4
6631	chr11.4
5620	chr11.4
6785	chr11.4
5929	chr11.4
6310	chr11.4
6517	chr11.4
6653	chr11.4
6471	chr11.4
6287	chr11.4
6379	chr11.4
6103	chr11.4
6719	chr11.4
6540	chr11.4
6586	chr11.4
6541	chr11.4
6563	chr11.4
6219	chr11.4
6196	chr11.4
5490	chr11.4
5736	chr11.4
5512	chr11.4
5905	chr11.4
6104	chr11.4
6080	chr11.4
5621	chr11.4
6055	chr11.4
5641	chr11.4
6030	chr11.4
6005	chr11.4
5686	chr11.4
5533	chr11.4
6426	chr11.4
6654	chr11.4
5805	chr11.4
6403	chr11.4
6676	chr11.4
5855	chr11.4
6698	chr11.4
5783	chr11.4
6288	chr11.4
6776	chr11.4
6759	chr11.4
6655	chr11.4
6633	chr11.4
6056	chr11.4
6174	chr11.4
5737	chr11.4
6519	chr11.4
6081	chr11.4
5906	chr11.4
5762	chr11.4
6151	chr11.4
6381	chr11.4
6006	chr11.4
5513	chr11.4
6496	chr11.4
6427	chr11.4
5491	chr11.4
5667	chr11.4
5622	chr11.4
6243	chr11.4
5856	chr11.4
6450	chr11.4
5784	chr11.4
6105	chr11.4
6289	chr11.4
5881	chr11.4
5687	chr11.4
5643	chr11.4
6382	chr11.4
5882	chr11.4
6678	chr11.4
6656	chr11.4
5957	chr11.4
6152	chr11.4
6760	chr11.4
6221	chr11.4
5688	chr11.4
6106	chr11.4
6743	chr11.4
6777	chr11.4
5668	chr11.4
6198	chr11.4
6788	chr11.4
6313	chr11.4
6796	chr11.4
6336	chr11.4
6359	chr11.4
6428	chr11.4
5857	chr11.4
6634	chr11.4
5807	chr11.4
6588	chr11.4
5514	chr11.4
6611	chr11.4
6497	chr11.4
6451	chr11.4
5785	chr11.4
5786	chr11.4
5908	chr11.4
6314	chr11.4
6723	chr11.4
6033	chr11.4
6222	chr11.4
6245	chr11.4
6107	chr11.4
5689	chr11.4
6199	chr11.4
6589	chr11.4
6778	chr11.4
5471	chr11.4
6291	chr11.4
5833	chr11.4
5644	chr11.4
5515	chr11.4
6679	chr11.4
6383	chr11.4
6635	chr11.4
6838	chr11.4
6406	chr11.4
5958	chr11.4
6761	chr11.4
6804	chr11.4
6452	chr11.4
6828	chr11.4
6008	chr11.4
5739	chr11.4
6360	chr11.4
6223	chr11.4
6873	chr11.4
6847	chr11.4
6839	chr11.4
6798	chr11.4
6891	chr11.4
5787	chr11.4
6131	chr11.4
6805	chr11.4
6812	chr11.4
6177	chr11.4
6200	chr11.4
6522	chr11.4
6430	chr11.4
6499	chr11.4
6613	chr11.4
5645	chr11.4
6338	chr11.4
6034	chr11.4
6762	chr11.4
5690	chr11.4
6384	chr11.4
6269	chr11.4
6059	chr11.4
5860	chr11.4
6431	chr11.4
6477	chr11.4
5835	chr11.4
6568	chr11.4
6591	chr11.4
6523	chr11.4
5788	chr11.4
6848	chr11.4
5766	chr11.4
6500	chr11.4
6725	chr11.4
6659	chr11.4
5910	chr11.4
6316	chr11.4
6791	chr11.4
6060	chr11.4
6085	chr11.4
6132	chr11.4
6780	chr11.4
6270	chr11.4
6201	chr11.4
6746	chr11.4
6247	chr11.4
6109	chr11.4
6224	chr11.4
5691	chr11.4
5885	chr11.4
6799	chr11.4
5716	chr11.4
5960	chr11.4
6763	chr11.4
6408	chr11.4
6385	chr11.4
6339	chr11.4
6813	chr11.4
5935	chr11.4
6681	chr11.4
6362	chr11.4
6155	chr11.4
5961	chr11.4
5911	chr11.4
5861	chr11.4
6036	chr11.4
6884	chr11.4
5886	chr11.4
5986	chr11.4
6156	chr11.4
6133	chr11.4
6086	chr11.4
6893	chr11.4
5717	chr11.4
6432	chr11.4
6792	chr11.4
6660	chr11.4
6781	chr11.4
6202	chr11.4
6409	chr11.4
5692	chr11.4
6682	chr11.4
6225	chr11.4
6248	chr11.4
6363	chr11.4
6271	chr11.4
6340	chr11.4
6726	chr11.4
6294	chr11.4
6704	chr11.4
6814	chr11.4
6455	chr11.4
6807	chr11.4
5811	chr11.4
6592	chr11.4
6866	chr11.4
6857	chr11.4
6849	chr11.4
6841	chr11.4
6501	chr11.4
6615	chr11.4
6524	chr11.4
6317	chr11.4
5742	chr11.4
6548	chr11.4
6364	chr11.4
6433	chr11.4
6525	chr11.4
6502	chr11.4
6012	chr11.4
6867	chr11.4
6858	chr11.4
6822	chr11.4
6134	chr11.4
6062	chr11.4
6295	chr11.4
6272	chr11.4
5812	chr11.4
6249	chr11.4
5813	chr11.4
5744	chr11.4
5863	chr11.4
5938	chr11.4
6013	chr11.4
6571	chr11.4
6843	chr11.4
6749	chr11.4
6227	chr11.4
6783	chr11.4
6794	chr11.4
6250	chr11.4
6816	chr11.4
6823	chr11.4
6594	chr11.4
6851	chr11.4
6868	chr11.4
6296	chr11.4
6526	chr11.4
6617	chr11.4
6640	chr11.4
6388	chr11.4
6684	chr11.4
6319	chr11.4
6411	chr11.4
6877	chr11.4
6088	chr11.4
6886	chr11.4
6135	chr11.4
6181	chr11.4
7018	chr11.4
6750	chr11.4
6949	chr11.4
6955	chr11.4
7014	chr11.4
6767	chr11.4
6707	chr11.4
6967	chr11.4
7009	chr11.4
6641	chr11.4
7003	chr11.4
6991	chr11.4
6943	chr11.4
6961	chr11.4
6878	chr11.4
6784	chr11.4
6844	chr11.4
6834	chr11.4
6803	chr11.4
6824	chr11.4
7024	chr11.4
6992	chr11.4
6888	chr11.4
6974	chr11.4
6853	chr11.4
6950	chr11.4
6962	chr11.4
6825	chr11.4
6879	chr11.4
7036	chr11.4
7030	chr11.4
7015	chr11.4
6963	chr11.4
6981	chr11.4
7073	chr11.4
6880	chr11.4
7026	chr11.4
6999	chr11.4
7020	chr11.4
6945	chr11.4
6957	chr11.4
7005	chr11.4
7061	chr11.4
6826	chr11.4
6836	chr11.4
7068	chr11.4
7032	chr11.4
6988	chr11.4
7000	chr11.4
6899	chr11.4
7027	chr11.4
6837	chr11.4
6946	chr11.4
7017	chr11.4
6964	chr11.4
6952	chr11.4
6958	chr11.4
6970	chr11.4
7006	chr11.4
6890	chr11.4
7062	chr11.4
7074	chr11.4
6982	chr11.4
7038	chr11.4
6863	chr11.4
7044	chr11.4
7056	chr11.4
6872	chr11.4
6976	chr11.4
6959	chr11.4
7069	chr11.4
7063	chr11.4
7007	chr11.4
7078	chr11.4
7033	chr11.4
7106	chr11.4
7097	chr11.4
6996	chr11.4
7058	chr11.4
6972	chr11.4
6984	chr11.4
6948	chr11.4
7079	chr11.4
6954	chr11.4
7116	chr11.4
7029	chr11.4
7040	chr11.4
7088	chr11.4
6978	chr11.4
7076	chr11.4
7124	chr11.4
7023	chr11.4
7034	chr11.4
7077	chr11.4
7065	chr11.4
7071	chr11.4
7143	chr11.4
7098	chr11.4
7125	chr11.4
7047	chr11.4
7144	chr11.4
7048	chr11.4
7160	chr11.4
7126	chr11.4
7091	chr11.4
7082	chr11.4
7049	chr11.4
7100	chr11.4
7136	chr11.4
7161	chr11.4
7127	chr11.4
7092	chr11.4
7137	chr11.4
7162	chr11.4
7128	chr11.4
7083	chr11.4
7120	chr11.4
7111	chr11.4
7154	chr11.4
7050	chr11.4
7101	chr11.4
7138	chr11.4
7121	chr11.4
7163	chr11.4
7093	chr11.4
7147	chr11.4
7129	chr11.4
7156	chr11.4
7168	chr11.4
7139	chr11.4
7148	chr11.4
7164	chr11.4
7130	chr11.4
7094	chr11.4
7157	chr11.4
7086	chr11.4
7053	chr11.4
7140	chr11.4
7165	chr11.4
7131	chr11.4
7095	chr11.4
7114	chr11.4
7170	chr11.4
7166	chr11.4
7150	chr11.4
7141	chr11.4
7105	chr11.4
7142	chr11.4
7167	chr11.4
7151	chr11.4
7171	chr11.4
7133	chr11.4
7191	chr11.4
7200	chr11.4
7207	chr11.4
7182	chr11.4
7188	chr11.4
7190	chr11.4
7208	chr11.4
7197	chr11.4
7176	chr11.4
7233	chr11.4
7276	chr11.4
7288	chr11.4
7284	chr11.4
7209	chr11.4
7292	chr11.4
7296	chr11.4
7212	chr11.4
7280	chr11.4
7218	chr11.4
7268	chr11.4
7285	chr11.4
7297	chr11.4
7216	chr11.4
7213	chr11.4
7206	chr11.4
7198	chr11.4
7210	chr11.4
7250	chr11.4
7293	chr11.4
7298	chr11.4
7220	chr11.4
7305	chr11.4
7290	chr11.4
7286	chr11.4
7214	chr11.4
7294	chr11.4
7235	chr11.4
7283	chr11.4
7363	chr11.4
7236	chr11.4
7261	chr11.4
7279	chr11.4
7306	chr11.4
7408	chr11.4
7320	chr11.4
7392	chr11.4
7335	chr11.4
7348	chr11.4
7321	chr11.4
7364	chr11.4
7424	chr11.4
7272	chr11.4
7238	chr11.4
7410	chr11.4
7378	chr11.4
7365	chr11.4
7394	chr11.4
7336	chr11.4
7349	chr11.4
7322	chr11.4
7255	chr11.4
7337	chr11.4
7309	chr11.4
7350	chr11.4
7366	chr11.4
7239	chr11.4
7302	chr11.4
7379	chr11.4
7273	chr11.4
7443	chr11.4
7338	chr11.4
7444	chr11.4
7367	chr11.4
7265	chr11.4
7304	chr11.4
7428	chr11.4
7275	chr11.4
7325	chr11.4
7339	chr11.4
7381	chr11.4
7368	chr11.4
7226	chr11.4
7413	chr11.4
7382	chr11.4
7312	chr11.4
7414	chr11.4
7398	chr11.4
7446	chr11.4
7353	chr11.4
7326	chr11.4
7430	chr11.4
7383	chr11.4
7228	chr11.4
7399	chr11.4
7415	chr11.4
7354	chr11.4
7243	chr11.4
7341	chr11.4
7244	chr11.4
7431	chr11.4
7355	chr11.4
7371	chr11.4
7314	chr11.4
7400	chr11.4
7417	chr11.4
7230	chr11.4
7329	chr11.4
7385	chr11.4
7386	chr11.4
7418	chr11.4
7402	chr11.4
7344	chr11.4
7231	chr11.4
7357	chr11.4
7316	chr11.4
7373	chr11.4
7246	chr11.4
7419	chr11.4
7247	chr11.4
7387	chr11.4
7451	chr11.4
7345	chr11.4
7374	chr11.4
7435	chr11.4
7452	chr11.4
7332	chr11.4
7318	chr11.4
7248	chr11.4
7421	chr11.4
7389	chr11.4
7477	chr11.4
7436	chr11.4
7390	chr11.4
7454	chr11.4
7406	chr11.4
7407	chr11.4
7479	chr11.4
7487	chr11.4
7488	chr11.4
7456	chr11.4
7480	chr11.4
7494	chr11.4
7504	chr11.4
7440	chr11.4
7481	chr11.4
7482	chr11.4
7490	chr11.4
7501	chr11.4
7496	chr11.4
7491	chr11.4
7483	chr11.4
7506	chr11.4
7509	chr11.4
7459	chr11.4
7484	chr11.4
7492	chr11.4
7502	chr11.4
7511	chr11.4
7512	chr11.4
7513	chr11.4
7514	chr11.4
7515	chr11.4
7516	chr11.4
7519	chr11.5
7534	chr11.5
7546	chr11.5
7569	chr11.5
7522	chr11.5
7547	chr11.5
7559	chr11.5
7535	chr11.5
7594	chr11.5
7560	chr11.5
7548	chr11.5
7536	chr11.5
7571	chr11.5
7537	chr11.5
7595	chr11.5
7549	chr11.5
7561	chr11.5
7525	chr11.5
7573	chr11.5
7562	chr11.5
7550	chr11.5
7596	chr11.5
7538	chr11.5
7586	chr11.5
7563	chr11.5
7574	chr11.5
7539	chr11.5
7551	chr11.5
7552	chr11.5
7540	chr11.5
7598	chr11.5
7587	chr11.5
7529	chr11.5
7553	chr11.5
7541	chr11.5
7565	chr11.5
7542	chr11.5
7530	chr11.5
7566	chr11.5
7589	chr11.5
7577	chr11.5
7590	chr11.5
7543	chr11.5
7601	chr11.5
7555	chr11.5
7567	chr11.5
7544	chr11.5
7579	chr11.5
7580	chr11.5
7603	chr11.5
7605	chr11.5
7604	chr11.5
7606	chr11.5
64982	chr11.5
63155	chr11.5
63160	chr11.5
7659	chr11.5
63152	chr11.5
63153	chr11.5
63156	chr11.5
7682	chr11.5
7698	chr11.5
7669	chr11.5
7623	chr11.5
7650	chr11.5
7660	chr11.5
7679	chr11.5
7683	chr11.5
7670	chr11.5
7695	chr11.5
7684	chr11.5
7624	chr11.5
7651	chr11.5
7681	chr11.5
7685	chr11.5
7644	chr11.5
7686	chr11.5
7710	chr11.5
7674	chr11.5
7645	chr11.5
7654	chr11.5
7646	chr11.5
7712	chr11.5
7689	chr11.5
7690	chr11.5
7639	chr11.5
7713	chr11.5
7677	chr11.5
7630	chr11.5
7631	chr11.5
7640	chr11.5
7649	chr11.5
7658	chr11.5
7678	chr11.5
7691	chr11.5
7706	chr11.5
7716	chr11.5
7693	chr11.5
7707	chr11.5
63173	chr11.5
63175	chr11.5
63180	chr11.5
63176	chr11.5
7742	chr11.6
7735	chr11.6
7743	chr11.6
7744	chr11.6
7736	chr11.6
7745	chr11.6
7737	chr11.6
7746	chr11.6
7739	chr11.6
7747	chr11.6
7740	chr11.6
7749	chr11.6
7741	chr11.6
7768	chr11.6
7786	chr11.6
7804	chr11.6
7787	chr11.6
7778	chr11.6
7769	chr11.6
7760	chr11.6
7788	chr11.6
7797	chr11.6
7779	chr11.6
7770	chr11.6
7761	chr11.6
7789	chr11.6
7806	chr11.6
7780	chr11.6
7753	chr11.6
7771	chr11.6
7807	chr11.6
7754	chr11.6
7763	chr11.6
7791	chr11.6
7773	chr11.6
7808	chr11.6
7755	chr11.6
7764	chr11.6
7801	chr11.6
7756	chr11.6
7793	chr11.6
7766	chr11.6
7810	chr11.6
7802	chr11.6
7757	chr11.6
7776	chr11.6
7785	chr11.6
7767	chr11.6
7758	chr11.6
7794	chr11.6
7819	chr11.6
7818	chr11.6
7817	chr11.6
7815	chr11.6
7813	chr11.6
7836	chr11.6
7866	chr11.6
7862	chr11.6
7858	chr11.6
7855	chr11.6
7852	chr11.6
7844	chr11.6
7841	chr11.6
7832	chr11.6
7870	chr11.6
7827	chr11.6
7881	chr11.6
7823	chr11.6
7884	chr11.6
7887	chr11.6
7895	chr11.6
7899	chr11.6
7911	chr11.6
7919	chr11.6
7877	chr11.6
7828	chr11.6
7821	chr11.6
7863	chr11.6
7837	chr11.6
7856	chr11.6
7824	chr11.6
7849	chr11.6
7840	chr11.6
7878	chr11.6
7912	chr11.6
7908	chr11.6
7904	chr11.6
7900	chr11.6
7872	chr11.6
7868	chr11.6
7879	chr11.6
7864	chr11.6
7875	chr11.6
7846	chr11.6
7825	chr11.6
7857	chr11.6
7829	chr11.6
7854	chr11.6
7897	chr11.6
7886	chr11.6
7909	chr11.6
7893	chr11.6
7894	chr11.6
7830	chr11.6
7835	chr11.6
7847	chr11.6
7826	chr11.6
7927	chr11.6
7861	chr11.6
7925	chr11.6
7923	chr11.6
7869	chr11.6
7922	chr11.6
7914	chr11.6
7876	chr11.6
7898	chr11.6
7851	chr11.6
7929	chr11.6
7939	chr11.6
7948	chr11.6
7962	chr11.6
7971	chr11.6
7957	chr11.6
7930	chr11.6
7958	chr11.6
7963	chr11.6
7940	chr11.6
7981	chr11.6
7990	chr11.6
7931	chr11.6
7999	chr11.6
7982	chr11.6
7941	chr11.6
7951	chr11.6
7974	chr11.6
7983	chr11.6
7952	chr11.6
7934	chr11.6
7975	chr11.6
8004	chr11.6
8014	chr11.6
8019	chr11.6
8024	chr11.6
8009	chr11.6
7953	chr11.6
7967	chr11.6
8025	chr11.6
8010	chr11.6
7994	chr11.6
7976	chr11.6
8015	chr11.6
8045	chr11.6
8049	chr11.6
8011	chr11.6
8006	chr11.6
7954	chr11.6
8026	chr11.6
7936	chr11.6
8034	chr11.6
8016	chr11.6
7986	chr11.6
8054	chr11.6
8030	chr11.6
8042	chr11.6
8017	chr11.6
8027	chr11.6
8031	chr11.6
8043	chr11.6
7955	chr11.6
7987	chr11.6
8007	chr11.6
7970	chr11.6
8028	chr11.6
7947	chr11.6
64369	chr11.6
64365	chr11.6
8132	chr11.6
8127	chr11.6
8137	chr11.6
8140	chr11.6
63028	chr12.2
8523	chr12.2
8618	chr12.2
63027	chr12.2
8528	chr12.2
63030	chr12.2
8515	chr12.2
8524	chr12.2
8529	chr12.2
8619	chr12.2
8519	chr12.2
63031	chr12.2
63029	chr12.2
8596	chr12.2
8530	chr12.2
8537	chr12.2
8542	chr12.2
8606	chr12.2
8582	chr12.2
8552	chr12.2
8616	chr12.2
8557	chr12.2
8601	chr12.2
8564	chr12.2
8575	chr12.2
8547	chr12.2
8611	chr12.2
8589	chr12.2
8505	chr12.2
8520	chr12.2
8516	chr12.2
8500	chr12.2
8570	chr12.2
8565	chr12.2
8602	chr12.2
8558	chr12.2
8501	chr12.2
8597	chr12.2
8607	chr12.2
8526	chr12.2
8617	chr12.2
8507	chr12.2
8603	chr12.2
8577	chr12.2
8598	chr12.2
8584	chr12.2
8608	chr12.2
8539	chr12.2
8549	chr12.2
8554	chr12.2
8592	chr12.2
8634	chr12.2
8639	chr12.2
8604	chr12.2
8599	chr12.2
8622	chr12.2
8628	chr12.2
8545	chr12.2
8503	chr12.2
8585	chr12.2
8508	chr12.2
8675	chr12.2
8660	chr12.2
8629	chr12.2
8534	chr12.2
8615	chr12.2
8556	chr12.2
8586	chr12.2
8573	chr12.2
8605	chr12.2
8504	chr12.2
8510	chr12.2
8665	chr12.2
8656	chr12.2
8676	chr12.2
8636	chr12.2
8646	chr12.2
8671	chr12.2
8661	chr12.2
8535	chr12.2
8713	chr12.2
8624	chr12.2
8681	chr12.2
8630	chr12.2
8708	chr12.2
8714	chr12.2
8662	chr12.2
8588	chr12.2
8666	chr12.2
8687	chr12.2
8672	chr12.2
8682	chr12.2
8704	chr12.2
8696	chr12.2
8677	chr12.2
8563	chr12.2
8536	chr12.2
8631	chr12.2
8637	chr12.2
8642	chr12.2
8581	chr12.2
8647	chr12.2
8673	chr12.2
8697	chr12.2
8715	chr12.2
8720	chr12.2
8688	chr12.2
8667	chr12.2
8732	chr12.2
8750	chr12.2
8705	chr12.2
8727	chr12.2
8716	chr12.2
8764	chr12.2
8734	chr12.2
8722	chr12.2
8740	chr12.2
8694	chr12.2
8746	chr12.2
8752	chr12.2
8767	chr12.2
8742	chr12.2
8748	chr12.2
8762	chr12.2
8736	chr12.2
8701	chr12.2
8730	chr12.2
8769	chr12.2
8724	chr12.2
8755	chr12.2
8743	chr12.2
8737	chr12.2
8702	chr12.2
8725	chr12.2
8731	chr12.2
8768	chr12.2
8700	chr12.2
8747	chr12.2
8735	chr12.2
8908	chr12.2
8795	chr12.2
8819	chr12.2
8859	chr12.2
8757	chr12.2
8867	chr12.2
8851	chr12.2
8827	chr12.2
8788	chr12.2
8844	chr12.2
8766	chr12.2
8828	chr12.2
8812	chr12.2
8804	chr12.2
8820	chr12.2
8884	chr12.2
8868	chr12.2
8773	chr12.2
8805	chr12.2
8869	chr12.2
8797	chr12.2
8837	chr12.2
8902	chr12.2
8789	chr12.2
8821	chr12.2
8885	chr12.2
8954	chr12.2
8972	chr12.2
8981	chr12.2
8989	chr12.2
8998	chr12.2
8822	chr12.2
8963	chr12.2
8946	chr12.2
8862	chr12.2
8886	chr12.2
8911	chr12.2
8846	chr12.2
8903	chr12.2
8895	chr12.2
8941	chr12.2
8774	chr12.2
8838	chr12.2
8782	chr12.2
8806	chr12.2
8798	chr12.2
8887	chr12.2
8791	chr12.2
8807	chr12.2
